DATE,STARTING_PRICE,HIGH_PRICE,LOW_PRICE,CLOSING_PRICE,TRADING_VOLUME
20190523,26450,27300,24500,24750,1736601
20190522,28150,28450,26500,27100,879944
20190521,28200,28750,25600,27050,2012012
20190520,30450,30700,27700,27950,1443225
20190517,33500,33500,30800,31000,1055188
20190516,35550,35600,32000,33000,876281
20190515,34800,38000,34600,36000,911031
20190514,33000,34600,32950,34250,248237
20190513,34400,35100,33550,33750,270831
20190510,34350,34600,32600,34400,531655
20190509,33800,34900,33450,33950,456214
20190508,33950,34450,33300,34000,451781
20190507,32550,34500,32250,34350,544074
20190503,32750,33450,32100,33050,419820
20190502,32000,32800,31650,32750,494419
20190430,31200,32350,31200,32050,657626
20190429,30600,31400,30500,31000,379480
20190426,30950,31800,30250,30950,734429
20190425,29350,31100,28950,30950,1139411
20190424,28600,29500,28300,29350,823955
20190423,28450,28500,27900,28150,1085266
20190422,28500,28500,27800,28200,250093
20190419,28350,28550,27900,28550,286298
20190418,29400,29400,28250,28300,245171
20190417,29300,29550,28700,29400,259739
20190416,29250,29900,29150,29250,307210
20190415,29500,29800,28900,29150,285861
20190412,28750,29700,28250,29500,560602
20190411,29400,30600,28100,29050,1378731
20190410,29750,30000,29150,29250,381089
20190409,29250,30050,28850,30000,644963
20190408,29100,29250,28700,28850,126785
20190405,28900,29750,28750,29050,286158
20190404,28750,29600,28550,28700,273418
20190403,28900,29000,28400,28700,206183
20190402,29700,29750,28600,28800,206510
20190401,28900,29950,28900,29550,184868
20190329,29250,29300,28100,28800,120880
20190328,29150,29450,28600,29100,135859
20190327,29000,29400,28400,29200,174755
20190326,28400,29100,28000,28700,142757
20190325,27900,29000,27600,28400,270143
20190322,29500,29750,28100,28600,300491
20190321,30150,30200,28800,29350,441395
20190320,29400,30100,28500,30100,497867
20190319,29100,30150,28700,29100,717906
20190318,28100,28950,27750,28650,366804
20190315,27350,28250,27200,27750,487954
20190314,27450,27650,26900,26900,141661
20190313,28000,28450,27250,27250,167463
20190312,27550,28000,27350,28000,230127
20190311,28200,28250,26750,27400,307911
20190308,27950,28500,27800,28100,142382
20190307,28250,28700,28050,28150,150208
20190306,28550,29150,28100,28450,202718
20190305,29350,29400,28800,28800,161527
20190304,29500,29800,28850,29600,216095
20190228,29650,29750,28500,29000,635576
20190227,29700,30150,29050,29500,329626
20190226,29950,30400,29500,29750,496707
20190225,28650,29950,28600,29950,668083
20190222,27450,28850,27450,28300,763424
20190221,27450,27750,27150,27300,144377
20190220,27300,27600,27150,27350,135618
20190219,26850,27450,26600,27300,156133
20190218,26650,26950,26350,26800,131000
20190215,26900,26950,26200,26700,186986
20190214,27600,27600,26800,27200,170619
20190213,26950,27700,26850,27500,283287
20190212,26600,27350,26400,26800,284971
20190211,26200,26700,25550,26400,228619
20190208,25700,26400,25650,25950,132463
20190207,25500,26050,25050,26000,154804
20190201,25750,25950,25300,25400,163548
20190131,26000,26000,25550,25750,137806
20190130,26150,26150,25500,26000,166583
20190129,26550,26550,25750,26000,153643
20190128,26450,27000,26400,26600,166357
20190125,26500,26900,26250,26450,167313
20190124,25900,26350,25800,26350,155239
20190123,25850,26300,25600,25850,129313
20190122,25800,26100,24950,25850,245822
20190121,26000,26350,25550,25950,173988
20190118,26400,26750,25550,26000,213445
20190117,26500,27000,26050,26350,285134
20190116,26300,26350,25750,26200,124552
20190115,26950,27000,26150,26300,148684
20190114,26700,26950,26550,26800,192174
20190111,26200,26950,26200,26700,323961
