DATE,STARTING_PRICE,HIGH_PRICE,LOW_PRICE,CLOSING_PRICE,TRADING_VOLUME
20200731,171100,171400,167900,169900,92894
20200730,172500,173500,170900,171400,50774
20200729,173100,174600,171300,172000,51191
20200728,172300,176600,171800,173400,54493
20200727,172500,173400,171200,172000,50213
20200724,172500,173500,171500,172500,69824
20200723,176200,179000,174000,174500,93107
20200722,174300,176600,173400,176500,46223
20200721,172900,177600,172900,174200,73982
20200720,172500,175000,171900,172700,45920
20200717,172400,175500,172400,172800,38464
20200716,175000,175400,172000,173300,59354
20200715,178200,180000,174800,175700,62400
20200714,173500,182400,170700,177900,106675
20200713,177500,178700,173500,175000,90462
20200710,182100,183300,174400,179500,116664
20200709,188800,188800,181000,183300,91656
20200708,180000,187300,179900,184100,117199
20200707,178100,189200,175600,179400,273670
20200706,170700,173000,168400,170800,133218
20200703,178300,178800,168100,170600,227251
20200702,186500,190000,176900,178200,267521
20200701,223500,224900,185300,186600,789197
20200630,177100,228200,173000,228200,192500
20200629,183000,183000,175100,175600,111696
20200626,183000,189100,179600,184800,143504
20200625,179900,186800,177700,180200,123330
20200624,173400,185100,168500,182800,237288
20200623,171000,176800,166600,170800,161030
20200622,178600,181300,171200,172000,172793
20200619,179800,187700,178000,178700,132540
20200618,187900,190300,170500,178900,217412
20200617,192200,192800,185500,188000,102101
20200616,189000,196800,187000,193500,145595
20200615,182100,197700,181400,182500,218267
20200612,178000,187000,177700,183700,185718
20200611,195800,200100,189200,191500,152395
20200610,191600,199100,191600,195800,78556
20200609,204800,204800,192000,197300,189959
20200608,207000,213800,201000,204800,100871
20200605,210800,211000,201400,208900,109535
20200604,205100,219200,203200,208700,227173
20200603,204000,209700,194200,200000,260157
20200602,184000,199000,183200,198400,230093
20200601,180300,186000,178800,185900,84729
20200529,178500,183200,177100,180300,94176
20200528,189500,190000,178500,180500,176092
20200527,190300,197500,188000,191100,141633
20200526,180300,190000,176900,189900,131892
20200525,177500,181100,175200,180000,86449
20200522,183000,184500,175000,175000,159854
20200521,185100,187700,182600,184900,59105
20200520,182600,192600,182400,184900,151133
20200519,180200,182800,177100,180300,94050
20200518,179900,181500,175600,176000,64459
20200515,177000,182400,172000,176700,89327
20200514,179300,183000,175300,177000,103268
20200513,181000,185300,179600,183500,66276
20200512,184600,189600,179200,184100,105896
20200511,188000,191100,183500,184400,99437
20200508,176000,188800,175200,186700,156880
20200507,171700,177200,169500,176000,77495
20200506,155100,174900,154200,171700,193496
20200504,153000,158500,152500,153600,54591
20200429,155000,157300,154200,155700,43257
20200428,156000,158200,153100,155600,59994
20200427,154400,158300,152300,156000,55860
20200424,155000,160400,151700,153000,102596
20200423,153900,159000,151500,156000,90911
20200422,145700,152700,143900,151700,79370
20200421,153000,157000,140100,150300,199310
