DATE,STARTING_PRICE,HIGH_PRICE,LOW_PRICE,CLOSING_PRICE,TRADING_VOLUME
20200731,34500,36100,34500,35000,176510
20200730,35600,35650,34150,34700,204352
20200729,36600,36800,34600,34900,270032
20200728,35600,40250,35150,36250,1138821
20200727,35300,36450,33450,35450,564653
20200724,34450,36800,33800,34550,958204
20200723,30900,35000,30450,33750,1178110
20200722,30050,31250,29500,30500,186413
20200721,30050,30950,29850,30050,199190
20200720,31650,31650,29250,29700,331669
20200717,31000,31550,30500,31450,60269
20200716,31700,31750,30650,30850,96032
20200715,33050,33450,31600,31800,164941
20200714,32800,34650,32350,33050,298749
20200713,31550,33000,31200,33000,300580
20200710,31100,31350,30600,31150,106518
20200709,31550,31700,30600,31400,187621
20200708,30500,32800,30450,31600,509706
20200707,29950,30600,29600,30400,117811
20200706,29950,29950,29150,29900,109785
20200703,30200,30250,29350,30000,109652
20200702,29800,30750,29650,30150,98724
20200701,30350,31700,29500,29600,308255
20200630,30000,30450,28900,30200,170942
20200629,29200,30000,28950,29550,120001
20200626,30950,31050,29200,29600,160663
20200625,28800,30550,28500,30300,285547
20200624,28200,29800,28000,29200,282319
20200623,29150,29450,27700,28450,215711
20200622,29900,30550,28850,28900,293049
20200619,28200,32500,27150,29400,984142
20200618,27900,29700,27300,27850,340095
20200617,29700,30400,26750,27550,315781
20200616,28100,28700,27400,28250,207493
20200615,29500,30100,27000,27100,252184
20200612,28500,29750,27650,29500,253185
20200611,29450,30650,28500,29400,422367
20200610,28350,29600,28000,29100,200927
20200609,27900,28600,26600,28100,178063
20200608,27550,28450,27050,27850,176033
20200605,25700,27500,25700,27350,301572
20200604,25850,25850,24950,25300,84998
20200603,25900,26200,25350,25550,213587
20200602,24300,25500,23950,25500,337729
20200601,23950,24000,23550,23850,93812
20200529,23500,23850,23100,23500,56695
20200528,23750,23750,22850,23450,55521
20200527,23950,23950,23450,23550,42963
20200526,23500,23950,23350,23800,109194
20200525,23200,23450,23000,23300,37781
20200522,23800,24300,23100,23150,83251
20200521,23900,23950,23400,23650,34790
20200520,23400,23800,23350,23800,33105
20200519,23950,23950,23300,23450,38552
20200518,23850,24100,23500,23650,80700
20200515,23700,23700,23150,23600,52759
20200514,23600,23800,23300,23600,88953
20200513,23800,24150,23300,24100,46276
20200512,24050,24200,23250,23950,48646
20200511,24250,24500,23700,23850,83234
20200508,23450,23950,23400,23800,73721
20200507,23750,23750,23050,23350,41453
20200506,23300,23650,23000,23500,78774
20200504,22100,22850,21800,22650,55038
20200429,22800,23050,22150,22400,50596
20200428,24200,24200,22250,22800,138553
20200427,22250,23400,22150,23200,128226
20200424,22500,22500,21550,21800,78520
20200423,22100,22800,21950,22500,58938
20200422,22000,22050,21400,21900,34830
20200421,22200,22550,21150,22000,88814
20200420,22450,22900,22250,22500,39545
20200417,22900,22900,22350,22500,45349
20200416,22050,22550,21650,22500,52888
20200414,22350,22850,22300,22600,43656
20200413,23400,23400,22300,22350,69532
20200410,24700,25200,22800,23100,209039
20200409,22900,23900,22750,23600,226195
20200408,22100,22650,21700,22100,100705
20200407,21950,22250,21400,22000,130148
20200406,21200,22000,21100,21500,120332
20200403,21100,21450,20800,21000,99347
20200402,20700,21050,19850,20800,104980
20200401,21700,21750,20750,20900,116926
20200331,21650,21800,20850,21550,194002
20200330,21150,21750,20550,21300,153764
20200327,20700,23750,19400,20550,836396
20200326,18500,20300,18050,19100,240769
20200325,17700,18250,17500,18200,134322
20200324,17100,17250,16650,17050,85019
20200323,15600,18600,15600,16400,248547
20200320,15750,16650,15750,16600,122585
20200319,18300,18300,15550,15550,118282
20200318,18200,18600,17600,17600,109156
20200317,16600,18200,16200,18100,99259
20200316,18600,19500,17550,17550,89227
20200313,18250,18550,16950,18050,166692
20200312,20950,20950,19000,19600,197246
20200311,22300,22300,20900,21200,116918
20200310,22350,22400,21850,22200,64203
20200309,23400,23750,22650,22750,79869
20200306,23500,24150,23350,23900,66546
20200305,23450,24250,23100,23750,139223
20200304,23250,23300,22600,23050,74038
20200303,22250,23700,22200,23100,157589
20200302,22000,22200,21600,21900,35580
20200228,22800,22800,21600,21950,73100
20200227,22750,23250,22500,22600,77390
20200226,21700,22850,21600,22650,58959
20200225,21900,22250,21250,22100,59698
20200224,22250,22500,21500,22100,97409
20200221,23500,23750,22650,22800,65917
20200220,23900,23950,23200,23750,52775
20200219,23800,23950,23450,23900,37493
20200218,24050,24050,23750,23850,43816
20200217,24150,24250,23750,24050,29370
20200214,23850,24150,23700,24150,46644
20200213,23950,24250,23750,24000,35308
20200212,24050,24050,23500,23950,45335
20200211,24150,24300,23600,23950,38813
20200210,24400,24400,24000,24150,25259
20200207,24300,24800,24200,24350,38563
20200206,24050,24850,24000,24450,84344
20200205,24100,24200,23500,23900,70987
20200204,23500,24350,23500,23800,118722
20200203,23100,23250,22600,23150,78048
20200131,22800,23850,22800,23350,86992
20200130,23100,23150,22400,22750,39859
20200129,23200,23350,22950,23100,26991
20200128,22950,23750,22950,23150,49977
20200123,23900,23900,23500,23550,34171
20200122,23650,24150,23550,23900,44713
20200121,23550,24000,23250,23800,60070
20200120,23900,24000,23500,23500,34503
20200117,23850,23950,23250,23850,70867
20200116,23400,24200,23050,23700,152357
20200115,22600,23300,22500,23250,68249
20200114,23100,23300,22450,22600,40816
20200113,22500,23150,22500,23100,62052
20200110,22100,22650,22000,22500,41289
20200109,22050,22350,21800,22100,56646
20200108,22600,22600,21500,21800,72191
20200107,22200,22800,22100,22600,61141
20200106,22050,22450,21900,21900,42506
20200103,22750,22750,22250,22700,64248
20200102,22900,22950,22450,22750,37901
20191230,22750,22900,22600,22650,25110
20191227,22500,22650,22200,22650,35938
20191226,22350,22500,22100,22500,34845
20191224,22300,22350,21900,22150,36728
20191223,22000,22350,21850,21950,48204
20191220,22000,22050,21700,21900,24559
20191219,21650,22000,21650,21950,35127
20191218,21750,21800,21650,21650,14200
20191217,21750,21850,21550,21750,47785
20191216,21850,21900,21650,21650,26418
20191213,22000,22050,21800,21850,61473
20191212,21700,21900,21550,21850,22180
20191211,21550,22000,21450,21700,60583
20191210,21350,21800,21350,21550,38551
20191209,21500,21600,21300,21450,15690
20191206,21250,21450,21150,21450,15089
20191205,21400,21500,21050,21250,51051
20191204,21550,21550,21300,21400,32426
20191203,21450,21600,21200,21550,34284
20191202,21450,21650,21300,21500,25716
20191129,21750,21900,21350,21500,20910
20191128,21750,21900,21600,21750,18942
20191127,22050,22050,21550,21650,25123
20191126,21600,23000,21400,22050,98962
20191125,21400,21650,21250,21550,31250
20191122,21400,21450,21100,21250,27534
20191121,21750,21750,21100,21400,43580
20191120,21800,21950,21450,21750,45611
20191119,22000,22050,21650,21800,38598
20191118,22400,22400,21850,21900,35975
20191115,22300,22600,22100,22200,42447
20191114,22600,23000,22400,22400,29960
20191113,23000,23200,22500,22750,29537
20191112,23500,23550,22750,22950,37963
20191111,23950,24000,23100,23450,48670
20191108,23900,23900,23400,23500,34441
20191107,23800,23900,23450,23500,38721
20191106,23300,24400,23250,23700,104160
20191105,23400,24100,23100,23300,91081
20191104,22900,23400,22800,23200,57039
20191101,22450,23050,22200,22800,49291
20191031,21800,22750,21700,22450,93593
20191030,22250,22300,21600,21850,34079
20191029,22400,22600,22150,22150,17397
20191028,22050,22550,21900,22350,20563
20191025,22300,22500,21900,21900,21574
20191024,23000,23000,21950,22350,39380
20191023,21850,23150,21850,23000,107513
20191022,21700,22300,21700,21850,41760
20191021,21950,21950,21600,21850,24607
20191018,21950,22150,21500,21950,24998
20191017,21950,22450,21600,21850,44187
20191016,21750,22250,21750,21950,36711
20191015,21700,21800,21200,21750,23125
20191014,21600,21750,21250,21500,16816
20191011,21300,21650,21100,21200,33562
20191010,21200,21400,20900,21300,21466
20191008,21850,21950,21100,21200,40138
20191007,20650,22100,20650,21800,53942
20191004,20900,21000,20550,20600,18491
20191002,21400,21400,20800,20900,16514
20191001,21000,21600,20600,21400,39344
20190930,20850,21200,20700,20850,20329
20190927,20900,21050,20700,20900,28278
20190926,21250,21300,20950,21000,22797
20190925,21400,21800,20950,20950,36168
20190924,21150,21650,21050,21550,26662
20190923,21550,21950,21450,21550,23091
20190920,21500,21750,21400,21700,15448
20190919,21950,22250,21450,21500,38441
20190918,22150,22300,21800,21950,21916
20190917,21600,22350,21350,22150,48693
20190916,21200,21600,21200,21600,32098
20190911,20950,21400,20850,21150,43443
20190910,21300,21600,20750,20950,59036
20190909,21850,22000,21350,21400,26668
20190906,22250,22450,21650,21650,37830
20190905,21200,22550,21000,22250,125375
20190904,20650,21000,20600,20900,37348
20190903,20900,21200,20650,20750,37229
20190902,20850,21150,20700,21050,27538
20190830,21200,21550,20800,20900,48868
20190829,20600,21150,20500,21000,56012
20190828,20000,20800,19800,20750,66555
20190827,19950,20350,19950,20000,48198
20190826,20700,21000,19900,19900,112590
20190823,21250,21550,21200,21300,34150
20190822,22250,22300,21450,21600,42663
20190821,21500,22250,21400,22150,51224
20190820,21050,21550,20800,21500,52216
20190819,20950,21350,20700,21050,59959
20190816,21300,21300,20500,20700,51289
20190814,21750,21850,21300,21400,21438
20190813,21400,21550,21100,21500,23888
20190812,21250,21700,20950,21550,26062
20190809,21400,21550,21050,21250,29765
20190808,20600,21400,20350,21200,51443
20190807,20200,21300,20150,20500,69329
20190806,19900,21450,19650,20250,126990
20190805,23200,23200,20900,21000,110641
20190802,23300,23650,22800,23150,40379
20190801,23700,24150,23400,23800,32974
20190731,22800,23900,22300,23700,77476
20190730,21800,22900,21800,22300,61882
20190729,22800,23200,22150,22300,48529
20190726,23150,23500,22800,23000,20842
20190725,23600,23750,22900,23100,42363
20190724,23800,23950,23450,23600,29164
20190723,23650,24200,23650,23900,25170
20190722,23750,23900,23550,23700,12090
20190719,23150,23800,23150,23750,40584
20190718,23500,23500,23250,23350,25122
20190717,23750,23900,23300,23350,43996
20190716,23550,24100,23550,23750,27320
20190715,24200,24300,23600,23700,42150
20190712,24100,24600,23900,24150,43805
20190711,23800,24300,23500,23900,71231
20190710,23750,24200,23450,23800,78007
20190709,24550,25200,23700,23750,88096
20190708,25650,25650,24850,24850,181588
20190705,25600,25750,25250,25650,18709
20190704,25400,25900,25000,25600,55014
20190703,25950,26100,25550,25700,33110
20190702,25500,26600,25300,26000,109227
20190701,24800,25700,24600,25400,107284
20190628,25750,25750,24250,24350,185701
20190627,26600,26900,25300,25700,96411
20190626,26650,26950,26500,26650,52447
20190625,27250,27300,26600,26700,79364
20190624,27000,27450,27000,27250,59971
20190621,27700,27950,27050,27150,103014
20190620,29600,30050,27350,27700,474308
20190619,26300,30200,26300,28900,546948
20190618,25600,26550,25600,26150,64942
20190617,26400,26550,25900,25900,49302
20190614,26500,26750,26200,26400,49937
20190613,26550,26850,26350,26600,29072
20190612,27050,27050,26500,26550,39143
20190611,26450,27450,26400,27050,61220
20190610,26500,26700,26150,26500,34505
20190607,26550,26550,26150,26450,43909
20190605,26700,26750,26150,26400,34455
20190604,26150,26450,26000,26400,43238
