DATE,STARTING_PRICE,HIGH_PRICE,LOW_PRICE,CLOSING_PRICE,TRADING_VOLUME
19921110,13187,13187,12390,12656,67017
19921109,12479,12833,12479,12833,85831
19921107,12656,12656,12036,12302,83751
19921106,12744,12744,12390,12479,156588
19921105,11948,12213,11948,12213,176576
19921104,11151,11682,11151,11682,74497
19921103,11594,11594,11151,11151,47322
19921102,11328,11682,11328,11505,77322
19921031,11505,11682,11328,11328,63333
19921030,11682,11771,11328,11328,70000
19921029,11328,11682,11240,11594,133729
19921028,10886,11240,10886,11151,49514
19921027,11859,11948,10974,11063,55356
19921026,11151,11505,11151,11505,60090
19921024,10886,11240,10886,10974,54554
19921023,11063,11417,10974,10974,96429
19921022,10974,11151,10886,10974,52249
19921021,10797,11151,10797,10974,72090
19921020,10620,10797,10532,10709,27299
19921019,10620,10974,10620,10620,55503
19921017,10443,10620,10443,10532,19356
19921016,10443,10620,10355,10443,34102
19921015,10797,10797,10266,10266,60158
19921014,10355,10797,10266,10797,92339
19921013,10178,10443,10178,10266,44927
19921012,10620,10620,10178,10178,32689
19921010,10709,10886,10620,10620,57186
19921009,10266,10709,10266,10709,79627
19921008,10532,10797,10178,10178,62079
19921007,10178,10620,10089,10532,38972
19921006,10001,10355,10001,10178,33650
19921005,10355,10443,10178,10178,19729
19921002,10532,10620,10443,10532,31073
19921001,10886,10886,10532,10532,13559
19920930,10620,10974,10620,10886,88192
19920929,10709,10709,10532,10620,28689
19920928,10886,11063,10620,10620,17299
19920926,10974,11151,10886,10886,17887
19920925,10886,11063,10886,10886,21141
19920924,11240,11240,10886,10886,24316
19920923,10886,11328,10886,11240,44870
19920922,10532,10886,10532,10886,37254
19920921,11505,11594,10886,10886,28689
19920919,11328,11505,11328,11417,10237
19920918,11151,11682,11151,11328,24972
19920917,11505,11505,11328,11328,6893
19920916,11682,11859,11505,11505,5661
19920915,11682,11948,11682,11682,20881
19920914,11505,11682,11505,11682,21424
19920909,11859,11859,11505,11505,12158
19920908,11948,11948,11505,11594,21559
19920907,11328,11771,11328,11771,33763
19920905,11505,11859,11240,11240,14542
19920904,12390,12479,11594,11682,57582
19920903,11682,12125,11594,12125,63819
19920902,11682,11948,11417,11594,33288
19920901,12479,12833,11948,11948,39186
19920831,12213,12479,12125,12479,67571
19920829,11417,11948,11417,11948,40441
19920828,11682,11682,11151,11417,68226
19920827,11682,11859,11328,11682,81706
19920826,11328,11594,11151,11505,76576
19920825,10709,11505,10709,11063,61266
19920824,10886,10974,10620,10974,30746
19920822,10355,10974,10355,10620,6023
19920821,10532,10797,10532,10532,7469
19920820,10974,11063,10532,11063,19989
19920818,10089,10620,9912,10620,20203
19920817,10089,10532,10089,10089,16655
19920814,11063,11063,10620,10620,10554
19920813,11505,11505,10974,11063,15333
19920812,11948,11948,11417,11505,44927
19920811,11240,11682,11240,11682,55367
19920810,11151,11505,11151,11151,65740
19920808,11151,11151,11063,11151,6045
19920807,11328,11417,11151,11151,24734
19920806,11063,11505,11063,11151,29966
19920805,11682,11682,11240,11240,18045
19920804,11682,11948,11682,11771,4915
19920803,11771,12125,11771,12125,38734
19920801,11771,11859,11771,11771,1492
19920731,12036,12036,11771,11771,3017
19920730,12036,12036,12036,12036,11446
19920729,11682,12125,11682,11859,8565
19920728,11594,11948,11594,11682,5345
19920727,11682,12125,11682,11859,11367
19920725,12302,12302,12036,12125,7006
19920724,11771,12125,11771,12125,12373
19920723,12125,12390,11859,11859,16814
19920722,11771,12125,11771,12125,19661
19920721,11594,12036,11594,11948,29480
19920720,11682,11948,11505,11505,9006
19920718,12036,12036,11682,11682,5944
19920716,12302,12390,12036,12036,8373
19920715,12833,12921,12390,12390,2927
19920714,12833,12833,12744,12744,4215
19920713,12656,13098,12656,12744,8305
19920711,12833,13098,12833,12833,2294
19920710,12656,13010,12656,12833,2294
19920709,13010,13098,12833,12833,2746
19920708,13187,13364,13010,13010,9785
19920707,12833,13275,12833,13098,7706
19920706,13187,13275,13187,13187,6734
19920704,13452,13452,13275,13364,5401
19920703,13275,13452,13187,13452,12588
19920702,13718,13718,13541,13541,40644
19920701,13364,13895,13364,13629,32282
19920630,13010,13364,13010,13364,15910
19920629,13275,13275,13010,13010,11232
19920627,13098,13275,13098,13098,7424
19920626,13010,13275,12921,13098,3582
19920625,13275,13364,13010,13010,6689
19920624,13275,13629,13275,13452,13164
19920623,13275,13718,13275,13629,11311
19920622,13275,13806,13098,13806,26373
19920620,13010,13275,12921,13275,10825
19920619,12567,13275,12567,13275,24746
19920618,13098,13275,13098,13275,12158
19920617,13364,13541,13187,13187,13401
19920616,13275,13629,13275,13364,19277
19920615,13718,13718,13275,13275,13412
19920613,13629,13806,13541,13629,19831
19920612,13895,13895,13452,13541,19695
19920611,13010,13541,13010,13541,17469
19920610,12833,13275,12744,13010,15322
19920609,12833,12833,12567,12833,17740
19920608,13629,13629,13010,13098,14927
19920605,13364,13629,13364,13629,5458
19920604,13364,13895,13364,13452,16407
19920603,13364,13895,13364,13541,29232
19920602,14249,14249,13895,13895,9977
19920601,15134,15222,14426,14603,111458
19920530,14160,14603,14160,14603,59729
19920529,13983,14072,13718,13895,18960
19920528,13895,13895,13629,13806,12576
19920527,13275,13806,13275,13629,21729
19920526,13364,13718,13275,13275,9446
19920525,13806,13895,13364,13364,14859
19920523,13718,13806,13718,13806,4113
19920522,13629,13806,13541,13541,16588
19920521,13806,13895,13541,13629,23548
19920520,14426,14514,13806,13806,19130
19920519,14780,15045,14337,14337,37661
19920518,14072,14603,14072,14603,41186
19920516,14426,14514,14249,14337,17040
19920515,14691,14691,14337,14337,10667
19920514,14603,15222,14514,14514,28814
19920513,14337,14603,14249,14514,14169
19920512,14337,14426,14160,14337,10520
19920511,15045,15045,14337,14337,8554
19920509,14514,14780,14514,14603,16237
19920508,14514,14691,14337,14337,13876
19920507,14160,14780,14160,14514,11955
19920506,14514,14957,14514,14780,20429
19920504,14072,15045,14072,14514,18712
19920502,14514,14780,14426,14780,18271
19920501,14603,14957,14337,14514,30565
19920430,15045,15045,14514,14514,25672
19920429,15311,15488,14868,14868,25458
19920428,14868,15488,14691,15222,41661
19920427,15222,15753,15045,15045,36124
19920425,16284,16373,15576,15753,26181
19920424,16815,17081,16019,16019,119492
19920423,16019,16461,15930,16461,121525
19920422,15665,16196,15488,15753,77209
19920421,16284,16373,15488,15665,137887
19920420,15488,15842,15399,15842,147288
19920418,14957,15134,14691,15134,119740
19920417,13806,14426,13718,14426,63220
19920416,13895,14072,13718,13718,12576
19920415,13629,13895,13629,13806,29706
19920414,13718,14072,13718,13718,20994
19920413,13806,13983,13629,13629,14124
19920411,13983,13983,13629,13718,5650
19920410,14514,14514,13806,13983,8147
19920409,14160,14337,13895,14337,23627
19920408,14072,14249,13806,13895,9932
19920407,14780,14780,13983,14249,6780
19920406,14780,15488,14691,14691,14271
19920404,14691,15399,14691,15134,11785
19920403,15488,15488,14868,14868,16124
19920402,15576,15753,15222,15576,70090
19920401,14426,15045,14426,15045,41661
19920331,14160,14337,13983,14337,13898
19920330,13895,14691,13895,14160,10395
19920328,15045,15222,14603,14603,3107
19920327,14957,14957,14603,14957,36644
19920326,13895,14249,13895,14249,9729
19920325,13629,13983,13275,13541,14339
19920323,14160,14337,13983,13983,9605
19920321,13718,14072,13718,13983,15797
19920320,14514,14514,13983,13983,972
19920319,14780,14780,14337,14514,11785
19920318,14780,15045,14691,14691,17480
19920317,13983,14691,13983,14691,14621
19920316,14337,14514,14160,14514,13650
19920314,14691,14691,14514,14514,6102
19920313,14780,15045,14691,14691,3650
19920312,14780,15134,14780,14868,5469
19920311,15045,15222,14868,14868,4655
19920309,15045,15134,14957,15045,5571
19920307,15488,15488,15222,15222,486
19920306,15134,15488,15134,15488,5209
