,STARTING_PRICE,HIGH_PRICE,LOW_PRICE,CLOSING_PRICE,TRADING_VOLUME
20200422,1845,1920,1770,1860,2477222
20200421,1680,1830,1515,1795,3733241
20200420,1690,1750,1625,1680,951562
20200417,1630,1670,1560,1670,945071
20200416,1615,1650,1550,1615,824869
20200414,1550,1595,1500,1590,877072
20200413,1665,1675,1465,1550,2438766
20200410,1575,1645,1515,1600,901284
20200409,1590,1655,1450,1550,1135378
20200408,1460,1625,1460,1585,1051106
20200407,1430,1505,1420,1460,984076
20200406,1295,1405,1225,1405,1488731
20200403,1205,1205,1130,1195,371158
20200402,1225,1280,1150,1205,304792
20200401,1220,1310,1205,1230,643585
20200331,1060,1270,1060,1215,669431
20200330,1055,1085,1020,1060,223973
20200327,1005,1105,994,1055,695998
20200326,1005,1045,988,996,334698
20200325,1025,1085,990,1005,171646
20200324,980,1025,951,1000,123422
20200323,1060,1060,920,981,341678
20200320,1050,1115,999,1060,459654
20200319,1250,1325,999,1045,1026709
20200318,1305,1330,1215,1240,142869
20200317,1115,1355,1115,1300,441476
20200316,1320,1390,1255,1270,431035
20200313,1340,1375,1085,1360,661671
20200312,1375,1400,1255,1380,320264
20200311,1420,1430,1360,1385,169397
20200310,1370,1430,1370,1420,139513
20200309,1475,1475,1395,1415,145439
20200306,1495,1520,1445,1480,139401
20200305,1520,1550,1485,1515,146084
20200304,1440,1525,1435,1520,148285
20200303,1440,1470,1385,1440,214576
20200302,1425,1440,1350,1400,197297
20200228,1430,1440,1365,1440,203948
20200227,1470,1500,1425,1430,259230
20200226,1460,1505,1455,1485,169820
20200225,1480,1530,1440,1500,358108
20200224,1525,1565,1470,1475,472504
20200221,1635,1645,1550,1555,670330
20200220,1690,1760,1635,1655,815084
20200219,1740,1750,1660,1730,739762
20200218,1780,1825,1700,1795,766642
20200217,1730,1815,1665,1775,1197486
20200214,1610,1770,1610,1730,1492889
20200213,1605,1615,1550,1605,246296
20200212,1560,1615,1560,1605,132834
20200211,1655,1655,1570,1595,244828
20200210,1705,1710,1650,1655,101594
20200207,1680,1715,1615,1710,389967
20200206,1680,1735,1635,1680,272385
20200205,1670,1685,1625,1680,156130
20200204,1620,1685,1615,1670,163302
20200203,1645,1645,1570,1620,301088
20200131,1670,1730,1600,1655,668678
20200130,1615,1685,1575,1685,387622
20200129,1525,1675,1525,1615,620536
20200128,1540,1545,1490,1525,62918
20200123,1570,1575,1510,1540,80358
20200122,1490,1550,1480,1530,103616
20200121,1545,1545,1465,1490,255381
20200120,1630,1675,1510,1545,196430
20200117,1635,1640,1605,1630,61254
20200116,1610,1635,1605,1630,44315
20200115,1615,1645,1605,1605,64932
20200114,1665,1680,1615,1635,101246
20200113,1660,1680,1630,1665,146204
20200110,1570,1720,1570,1660,215158
20200109,1560,1630,1560,1570,179394
20200108,1650,1690,1525,1560,249863
20200107,1685,1715,1635,1655,154486
20200106,1740,1745,1640,1685,290112
20200103,1755,1765,1675,1740,301284
20200102,1690,1770,1685,1755,634972
20191230,1575,1745,1560,1690,1650748
20191227,1430,1615,1430,1575,766910
20191226,1410,1435,1385,1430,172793
20191224,1415,1430,1395,1410,115188
20191223,1470,1470,1405,1415,204997
20191220,1465,1470,1425,1470,72617
20191219,1475,1495,1450,1465,102852
20191218,1485,1490,1455,1455,175749
20191217,1495,1510,1460,1485,143916
20191216,1505,1515,1470,1495,147609
20191213,1475,1520,1475,1490,177354
20191212,1485,1495,1445,1475,108258
20191211,1470,1510,1420,1475,95796
20191210,1510,1525,1360,1470,417920
20191209,1595,1595,1460,1465,240264
20191206,1545,1620,1545,1595,242501
20191205,1580,1620,1505,1540,123266
20191204,1605,1650,1570,1580,88364
20191203,1665,1680,1600,1620,208254
20191202,1695,1710,1565,1675,361770
20191129,1725,1760,1645,1695,474925
20191128,1570,1715,1560,1715,908779
20191127,1525,1750,1505,1580,4330688
20191126,1505,1525,1460,1525,146916
20191125,1485,1500,1455,1500,106137
20191122,1470,1570,1445,1470,284729
20191121,1560,1580,1460,1495,256142
20191120,1505,1565,1465,1555,440046
20191119,1420,1560,1420,1505,1411913
20191118,1410,1420,1375,1410,94900
20191115,1370,1420,1365,1400,63109
20191114,1405,1435,1355,1365,108413
20191113,1445,1445,1400,1425,45225
20191112,1410,1415,1385,1410,54017
20191111,1405,1425,1385,1400,133013
20191108,1410,1425,1390,1400,82544
20191107,1500,1500,1400,1410,156976
20191106,1450,1510,1445,1460,204428
20191105,1355,1490,1350,1440,378192
20191104,1360,1360,1330,1355,86252
20191101,1330,1370,1315,1345,83277
20191031,1320,1350,1320,1345,50909
20191030,1320,1335,1310,1320,66961
20191029,1350,1350,1310,1320,64067
20191028,1340,1375,1300,1335,192207
20191025,1350,1370,1310,1340,148760
20191024,1400,1400,1340,1345,265946
20191023,1405,1420,1350,1380,334974
20191022,1405,1430,1400,1405,117691
20191021,1455,1455,1405,1415,112375
20191018,1450,1450,1420,1435,55866
20191017,1420,1445,1400,1430,121458
20191016,1425,1430,1395,1420,94342
20191015,1430,1440,1415,1425,114371
20191014,1465,1465,1410,1430,142430
20191011,1420,1455,1415,1430,52098
20191010,1415,1430,1380,1420,137575
20191008,1450,1450,1360,1415,83185
20191007,1410,1450,1395,1395,169682
20191004,1430,1445,1410,1410,180145
20191002,1465,1500,1400,1425,388109
20191001,1540,1545,1450,1500,290535
20190930,1535,1600,1475,1520,193286
20190927,1620,1670,1530,1550,210631
20190926,1610,1705,1600,1620,195713
20190925,1695,1695,1610,1610,154543
20190924,1600,1685,1580,1670,155849
20190923,1655,1725,1575,1610,368201
20190920,1730,1730,1605,1680,753767
20190919,1450,1555,1450,1555,267075
20190918,1470,1485,1450,1460,75214
20190917,1450,1470,1425,1470,88878
20190916,1495,1495,1425,1445,53796
20190911,1445,1460,1415,1450,102728
20190910,1380,1450,1380,1425,112210
20190909,1440,1440,1385,1395,104029
20190906,1420,1445,1415,1430,68617
20190905,1400,1425,1385,1410,122145
20190904,1425,1425,1385,1405,75503
20190903,1440,1440,1380,1405,188843
20190902,1425,1450,1410,1420,78534
20190830,1430,1455,1420,1420,78497
20190829,1460,1460,1410,1410,89482
20190828,1490,1490,1425,1460,131262
20190827,1505,1505,1455,1455,37253
20190826,1465,1535,1465,1475,101796
20190823,1495,1525,1455,1520,63445
20190822,1500,1540,1495,1495,80572
20190821,1515,1545,1500,1520,64072
20190820,1480,1565,1445,1525,255955
20190819,1405,1465,1385,1450,144373
20190816,1440,1440,1370,1405,254874
20190814,1435,1495,1425,1440,87424
20190813,1435,1465,1410,1440,135131
20190812,1485,1500,1400,1435,55189
20190809,1430,1485,1415,1470,94135
20190808,1400,1435,1395,1435,126570
20190807,1470,1540,1390,1400,238293
20190806,1400,1480,1310,1470,286161
20190805,1550,1550,1420,1420,213039
20190802,1475,1565,1430,1550,115833
20190801,1545,1565,1475,1475,210646
20190731,1370,1650,1370,1550,987340
20190730,1390,1465,1390,1390,364000
20190729,1525,1525,1425,1435,149509
20190726,1570,1570,1475,1525,287887
20190725,1570,1575,1430,1515,405325
20190724,1600,1615,1540,1540,274456
20190723,1615,1635,1590,1610,136186
20190722,1615,1620,1595,1615,63716
20190719,1610,1630,1580,1615,160156
20190718,1605,1640,1600,1610,137098
20190717,1685,1685,1595,1625,302078
20190716,1660,1695,1630,1685,178353
20190715,1645,1670,1640,1660,147811
20190712,1665,1695,1645,1645,170217
20190711,1695,1695,1650,1680,125202
20190710,1675,1700,1620,1695,281304
20190709,1665,1680,1590,1675,527660
20190708,1680,1680,1600,1675,539025
20190705,1710,1710,1655,1675,280551
20190704,1705,1725,1670,1670,236037
20190703,1735,1745,1700,1710,192186
20190702,1700,1735,1670,1725,264040
20190701,1655,1730,1630,1700,481715
20190628,1710,1710,1655,1655,578336
20190627,1750,1765,1700,1700,549827
20190626,1805,1805,1730,1750,773106
20190625,1830,1865,1775,1800,709385
20190624,1835,1865,1785,1845,502360
20190621,1850,1850,1790,1820,665763
20190620,1880,1880,1800,1835,1163082
20190619,1930,1970,1850,1870,696046
20190618,1910,1970,1845,1940,616562
20190617,1925,1960,1875,1895,401666
20190614,1940,2005,1895,1905,555056
20190613,1945,1950,1905,1935,223065
20190612,2000,2015,1895,1920,721231
20190611,1850,2020,1830,2015,1053098
20190610,1830,1855,1810,1845,338926
20190607,1865,1865,1815,1825,364127
20190605,1840,1880,1820,1870,272802
20190604,1830,1870,1820,1835,317444
20190603,1870,1870,1815,1850,346183
20190531,1900,1920,1865,1870,338504
20190530,1890,1925,1865,1905,263049
20190529,1915,1955,1890,1905,393014
20190528,1945,1945,1870,1895,487842
20190527,1930,2005,1840,1945,494511
20190524,1870,1930,1790,1910,1203722
20190523,1915,1940,1850,1890,1379570
20190522,2095,2195,1840,1980,8458685
20190521,2580,2595,2065,2145,5148897
20190520,2430,2575,2305,2540,2860323
20190517,2530,2615,2250,2360,2510080
20190516,2650,2800,2225,2535,6153186
20190515,2420,2795,2280,2795,5913812
20190514,2000,2450,1905,2305,9139868
20190513,1825,1945,1820,1945,921151
20190510,1750,1835,1750,1815,246780
20190509,1815,1835,1735,1750,646535
20190508,1835,1870,1730,1815,592152
20190507,1865,1925,1825,1875,238691
20190503,1820,1975,1810,1900,746544
20190502,1860,1860,1815,1830,301585
20190430,1845,1880,1820,1860,233572
20190429,1850,1885,1815,1860,347597
20190426,1945,1965,1820,1850,552968
20190425,1820,2030,1805,1935,1686846
20190424,1835,1845,1805,1830,304930
20190423,1850,1865,1795,1835,606865
20190422,1850,1895,1835,1840,512671
20190419,1820,1930,1805,1845,1099403
20190418,1855,1860,1800,1840,654724
20190417,1885,1910,1795,1840,1344029
20190416,2320,2325,1690,1900,10692377
20190415,2430,2445,2250,2325,1649450
20190412,2650,2650,2420,2470,1216694
20190411,2650,2700,2635,2650,448711
20190410,2630,2720,2610,2650,742239
20190409,2640,2695,2535,2625,750296
20190408,2500,2660,2485,2660,1382366
20190405,2305,2535,2305,2515,2080211
20190404,2240,2310,2220,2310,728387
20190403,2190,2280,2190,2240,1244852
20190402,2080,2250,2065,2205,1931377
20190401,1990,2130,1965,2100,2191640
20190329,1885,1985,1830,1935,1048347
20190328,1635,1970,1620,1880,4008115
20190327,1645,1645,1535,1595,310401
20190326,1670,1695,1590,1630,249980
20190325,1745,1780,1610,1670,254291
20190322,1745,1800,1725,1760,256256
20190321,1680,1750,1655,1745,416269
20190320,1700,1705,1630,1660,300859
20190319,1775,1775,1630,1660,652232
20190318,1805,1805,1695,1775,233344
20190315,1830,1830,1770,1810,163404
20190314,1785,1850,1750,1830,309297
20190313,1820,1885,1785,1820,173043
20190312,1830,1865,1800,1820,212427
20190311,2010,2030,1765,1820,797765
20190308,2025,2050,1945,2010,189457
20190307,2130,2130,1950,2045,688147
20190306,2120,2175,1990,2095,551947
20190305,1975,2100,1930,2085,584617
20190304,1840,1960,1800,1920,211643
20190228,1950,1950,1790,1815,441019
20190227,1945,1995,1885,1900,444568
20190226,2095,2150,1945,1950,501839
20190225,1980,2120,1980,2090,502837
20190222,2180,2275,1925,1930,819733
20190221,2280,2280,2140,2185,191480
20190220,2190,2305,2140,2235,215223
20190219,2270,2320,2120,2195,409447
20190218,2290,2315,2160,2275,707393
20190215,2200,2315,2180,2265,793941
20190214,2150,2205,2085,2180,401275
20190213,2175,2175,2075,2130,160589
20190212,2200,2200,2085,2155,234283
20190211,2200,2215,2150,2175,276421
20190208,2100,2210,2055,2175,458031
20190207,2050,2140,2000,2090,201876
20190201,2135,2170,2010,2080,409797
20190131,1995,2180,1990,2135,646082
20190130,1775,2055,1775,1990,1137713
20190129,1795,1800,1705,1760,89397
20190128,1835,1845,1750,1760,114528
20190125,1805,1830,1765,1820,90263
20190124,1840,1865,1775,1805,99206
20190123,1810,1870,1805,1835,116581
20190122,1890,1890,1830,1835,60400
20190121,1870,1895,1840,1860,122448
20190118,1935,1935,1850,1870,64884
20190117,1910,1910,1860,1875,61965
20190116,1945,1945,1860,1895,94219
20190115,1905,1975,1895,1915,115771
20190114,2040,2040,1905,1905,63540
20190111,2035,2035,1970,1985,53116
20190110,1915,2000,1875,1980,178590
20190109,1970,1995,1885,1935,167679
20190108,2020,2020,1915,1925,113854
20190107,2015,2025,1920,1965,185152
20190104,2035,2050,1880,1955,255191
20190103,2170,2170,1955,2005,187733
20190102,2070,2175,2035,2140,165147
20181228,2085,2170,1955,2070,293532
20181227,2000,2095,1960,2030,201217
20181226,2040,2180,1880,2020,630128
20181224,2195,2195,1980,2040,767318
20181221,2095,2160,2060,2145,182277
20181220,2055,2095,2045,2080,66515
20181219,2050,2180,2030,2075,104789
20181218,2120,2175,2035,2050,75239
20181217,2285,2285,2070,2090,192612
20181214,2295,2295,2180,2200,346587
20181213,2325,2375,2240,2240,115861
20181212,2380,2380,2195,2325,225579
20181211,2255,2380,2200,2330,118977
20181210,2370,2415,2255,2325,197260
20181207,2370,2370,2260,2370,140092
20181206,2315,2440,2275,2285,187165
20181205,2400,2400,2305,2365,172681
20181204,2390,2445,2285,2400,317556
20181203,2385,2470,2325,2400,216354
20181130,2370,2490,2320,2385,481517
20181129,2180,2450,2180,2385,729460
20181128,2190,2260,2115,2250,265574
20181127,2275,2275,2155,2215,111611
20181126,2260,2315,2205,2210,63565
20181123,2215,2350,2215,2270,191911
20181122,2355,2395,2180,2280,340329
20181121,2380,2435,2340,2365,185073
20181120,2370,2485,2355,2385,428671
20181119,2440,2440,2320,2360,206740
20181116,2365,2515,2270,2435,834285
20181115,2285,2380,2200,2380,439639
20181114,2260,2385,2195,2230,1006642
20181113,1925,2225,1900,2195,1174812
20181112,1980,2000,1920,1925,127963
20181109,1945,1985,1885,1925,211967
20181108,1935,1960,1875,1940,135357
20181107,1980,1985,1850,1935,66962
20181106,1970,1985,1915,1980,75371
20181105,1970,1985,1875,1985,147231
20181102,1855,2010,1850,1970,303458
20181101,1695,1935,1630,1920,954424
20181031,1640,1690,1500,1570,142100
20181030,1105,1520,1105,1505,670046
20181029,1640,1740,1385,1450,362384
20181026,1765,1765,1655,1735,222078
20181025,1705,1725,1620,1700,121328
20181024,1755,1810,1710,1740,43944
20181023,1840,1895,1695,1755,112618
20181022,1880,1890,1810,1830,34337
20181019,1900,1905,1825,1880,39139
20181018,1870,1950,1800,1880,53013
20181017,1915,1950,1850,1860,118609
20181016,1950,1985,1885,1920,30139
20181015,1865,2035,1865,1910,88991
20181012,1625,1920,1625,1865,202545
20181011,1825,1965,1755,1755,237284
20181010,2000,2000,1890,1980,121433
20181008,2000,2010,1930,2000,88938
20181005,1945,2000,1945,2000,67651
20181004,1960,2025,1940,1980,101030
20181002,2050,2050,1930,1980,149354
20181001,2125,2125,2005,2050,158384
20180928,2140,2170,2075,2100,147717
20180927,2110,2145,2085,2140,96977
20180921,2145,2190,2100,2130,92025
20180920,2185,2185,2100,2145,84051
20180919,2225,2370,2110,2140,427501
20180918,2210,2215,2100,2155,167789
20180917,2215,2240,2150,2205,198960
20180914,2250,2300,2140,2200,169021
20180913,2285,2330,2215,2235,183627
20180912,2275,2350,2245,2305,235234
20180911,2225,2440,2225,2275,437780
20180910,2290,2325,2215,2220,421617
20180907,2130,2440,2110,2335,1121835
20180906,2075,2130,2065,2130,144509
20180905,2100,2115,2065,2075,134353
20180904,2105,2155,2070,2100,198127
20180903,2220,2220,2085,2105,315967
20180831,2205,2260,2150,2170,308409
20180830,2255,2315,2205,2240,249806
20180829,2275,2345,2180,2205,224850
20180828,2315,2420,2255,2295,144782
20180827,2370,2415,2290,2315,168559
20180824,2385,2460,2385,2420,148899
20180823,2300,2405,2245,2385,154875
20180822,2300,2315,2250,2300,59076
20180821,2200,2310,2170,2285,130063
20180820,2215,2225,2135,2200,212998
20180817,2250,2285,2200,2250,90091
20180816,2200,2260,2150,2250,104641
20180814,2280,2350,2215,2270,143153
20180813,2395,2400,2185,2285,615427
20180810,2475,2525,2325,2450,641097
20180809,2515,2600,2490,2550,299885
20180808,2535,2650,2535,2550,533949
20180807,2605,2605,2500,2535,264650
20180806,2650,2670,2475,2630,691172
20180803,2550,2705,2500,2630,1015523
20180802,2550,2600,2395,2520,685387
20180801,2580,2595,2495,2560,331590
20180731,2610,2610,2500,2575,227926
20180730,2490,2610,2450,2570,278596
20180727,2585,2690,2390,2495,1131731
20180726,2515,2740,2480,2610,1390112
20180725,2245,2610,2220,2610,1251279
20180724,2280,2365,2205,2245,127860
20180723,2385,2385,2240,2280,122876
20180720,2365,2420,2300,2385,234121
20180719,2270,2435,2270,2395,324673
20180718,2325,2405,2270,2270,146413
20180717,2290,2450,2290,2320,566476
20180716,2250,2275,2160,2270,152042
20180713,2125,2200,2125,2190,77283
20180712,2075,2150,1960,2125,95869
20180711,2065,2180,2040,2075,45222
20180710,2100,2130,2070,2095,56902
20180709,2200,2200,2080,2100,65440
20180706,2160,2160,2060,2130,85623
20180705,2075,2100,2050,2070,58730
20180704,2075,2155,2055,2075,95933
20180703,2110,2200,2050,2075,73996
20180702,2200,2210,2110,2110,42161
20180629,2210,2215,2100,2150,46348
20180628,2150,2180,2090,2170,97899
20180627,2190,2210,2115,2150,125527
20180626,2205,2270,2150,2165,117463
20180625,2245,2315,2200,2220,86266
20180622,2295,2295,2200,2245,63358
20180621,2310,2330,2240,2295,119030
20180620,2205,2260,2135,2235,99053
20180619,2200,2295,2105,2205,138202
20180618,2375,2395,2200,2200,173811
20180615,2230,2360,2230,2355,210474
20180614,2160,2420,2160,2260,494292
20180612,2145,2160,2120,2135,87273
20180611,2230,2230,2135,2145,78420
20180608,2155,2290,2100,2190,69965
20180607,2200,2230,2155,2155,74711
20180605,2200,2280,2165,2200,108791
20180604,2225,2325,2225,2240,107021
20180601,2160,2315,2075,2285,175436
20180531,2270,2280,2110,2160,138694
20180530,2140,2280,2050,2235,309767
20180529,2175,2180,2085,2110,262607
20180528,2265,2265,2100,2150,298399
20180525,2300,2300,2190,2245,145547
20180524,2275,2410,2240,2265,168110
20180523,2375,2395,2270,2275,107327
20180521,2395,2395,2240,2290,178807
20180518,2360,2430,2325,2370,150099
20180517,2330,2405,2240,2360,135022
20180516,2325,2325,2205,2240,233483
20180515,2385,2395,2300,2325,139726
20180514,2490,2500,2340,2385,222889
20180511,2400,2510,2400,2425,140565
20180510,2470,2500,2405,2435,95099
20180509,2440,2525,2360,2495,362552
20180508,2500,2500,2345,2350,299090
20180504,2490,2530,2360,2400,305114
20180503,2465,2545,2445,2485,192414
20180502,2600,2600,2445,2470,323783
20180430,2630,2750,2515,2600,626999
20180427,2720,2760,2675,2690,246835
20180426,2720,2735,2650,2720,229599
20180425,2660,2785,2650,2685,414693
20180424,2620,2660,2570,2590,221283
20180423,2725,2750,2620,2620,279430
20180420,2730,2790,2550,2725,484463
20180419,2670,2680,2560,2645,457846
20180418,2800,2800,2680,2710,443849
20180417,2760,2825,2685,2800,530960
20180416,2595,2820,2560,2740,1317897
20180413,2490,2645,2420,2525,940033
20180412,2395,2570,2355,2490,837845
20180411,2375,2400,2325,2355,131765
20180410,2430,2450,2340,2375,215505
20180409,2265,2450,2265,2335,321143
20180406,2300,2335,2250,2265,171752
20180405,2370,2420,2300,2300,356038
20180404,2450,2500,2310,2370,374576
20180403,2305,2480,2305,2450,376245
20180402,2405,2570,2295,2370,973632
20180330,2320,2690,2255,2350,2123551
20180329,2180,2315,2180,2295,197051
20180328,2300,2335,2165,2240,154387
20180327,2300,2340,2200,2315,272261
20180326,1995,2245,1995,2235,428380
20180323,2190,2195,2050,2050,232663
20180322,2175,2220,2120,2130,311787
20180321,2160,2255,2160,2215,273156
20180320,2200,2240,2150,2200,180077
20180319,2215,2275,2165,2230,161443
20180316,2225,2265,2160,2215,199676
20180315,2180,2300,2130,2185,281806
20180314,2340,2570,2170,2190,1181036
20180313,2245,2250,2150,2180,242895
20180312,2275,2275,2105,2215,416779
20180309,2345,2345,2140,2230,398962
20180308,2300,2450,2260,2300,475746
20180307,2200,2470,2170,2255,551578
20180306,2290,2340,2075,2260,368313
20180305,2455,2500,2285,2300,659758
20180302,2240,2535,2215,2435,1743209
20180228,2050,2485,1940,2175,1841420
20180227,2195,2195,1900,2010,1089291
20180226,2505,2755,2115,2170,2563735
20180222,2120,2465,2120,2425,1213056
20180221,1895,2250,1890,2160,1579538
20180220,1800,1895,1800,1895,221841
20180219,1790,1845,1765,1790,156274
20180214,1820,1830,1780,1805,162555
20180213,1860,1860,1790,1810,215585
20180212,1810,1840,1790,1815,153940
20180209,1760,1860,1760,1815,70327
20180208,1800,1860,1785,1860,92850
20180207,1865,1875,1790,1790,108328
20180206,1760,1890,1760,1865,167910
20180205,1750,1860,1730,1855,351740
20180202,1820,1820,1695,1750,227774
20180201,1700,1815,1700,1790,175963
20180131,1690,1745,1690,1700,132065
20180130,1755,1765,1685,1715,196285
20180129,1795,1795,1730,1755,131471
20180126,1795,1830,1780,1795,157420
20180125,1735,1815,1730,1795,354483
20180124,1760,1770,1700,1735,112367
20180123,1725,1755,1630,1730,176392
20180122,1665,1750,1630,1720,271048
20180119,1720,1780,1640,1680,562960
20180118,1615,1740,1600,1685,628907
20180117,1500,1700,1450,1590,870946
20180116,1430,1505,1365,1460,499844
20180115,1335,1600,1330,1465,1362583
20180112,1290,1410,1245,1335,330266
20180111,1300,1300,1235,1280,95471
20180110,1250,1300,1210,1270,139368
20180109,1245,1295,1210,1245,139440
20180108,1225,1270,1225,1250,95023
20180105,1265,1275,1230,1230,161200
20180104,1290,1310,1265,1265,73692
20180103,1290,1290,1250,1275,94626
20180102,1295,1310,1225,1285,115615
20171228,1240,1290,1230,1285,80847
20171227,1210,1260,1210,1245,73434
20171226,1200,1295,1200,1210,63567
20171222,1235,1235,1175,1200,150740
20171221,1270,1270,1225,1225,50704
20171220,1275,1345,1250,1255,146784
20171219,1245,1260,1190,1245,143307
20171218,1255,1280,1210,1245,221443
20171215,1320,1355,1260,1260,243201
20171214,1360,1385,1315,1320,154172
20171213,1320,1395,1295,1390,192955
20171212,1400,1400,1315,1320,52188
20171211,1345,1380,1320,1325,71872
20171208,1345,1400,1330,1345,52800
20171207,1435,1445,1315,1345,142717
20171206,1355,1450,1330,1370,257723
20171205,1330,1385,1325,1355,47419
20171204,1320,1435,1315,1325,109874
20171201,1335,1370,1310,1340,189676
20171130,1340,1370,1310,1340,158527
20171129,1350,1410,1330,1345,191649
20171128,1265,1400,1260,1365,827445
20171127,1235,1280,1235,1255,141432
20171124,1240,1275,1235,1245,124634
20171123,1265,1300,1230,1240,99399
20171122,1270,1270,1185,1255,195456
20171121,1295,1295,1235,1255,254837
20171120,1355,1355,1280,1280,55798
20171117,1315,1350,1290,1315,147883
20171116,1320,1325,1265,1320,225198
20171115,1345,1350,1290,1325,228027
20171114,1320,1365,1315,1345,88946
20171113,1360,1375,1290,1345,125504
20171110,1375,1380,1330,1360,106099
20171109,1385,1425,1360,1375,58206
20171108,1370,1390,1330,1385,89051
20171107,1395,1415,1355,1370,81293
20171106,1400,1420,1360,1400,112816
20171103,1420,1490,1385,1415,169510
20171102,1440,1460,1420,1450,61509
20171101,1470,1480,1435,1450,97614
20171031,1490,1500,1415,1475,136309
20171030,1475,1525,1475,1490,39740
20171027,1485,1490,1425,1490,97904
20171026,1480,1510,1440,1480,56429
20171025,1440,1520,1435,1480,333528
20171024,1440,1530,1405,1465,374447
20171023,1350,1430,1350,1390,31983
20171020,1395,1445,1390,1420,73245
20171019,1405,1450,1385,1400,73042
20171018,1415,1445,1350,1425,109441
20171017,1435,1450,1385,1415,128117
20171016,1390,1430,1340,1385,39633
20171013,1390,1420,1335,1390,101309
20171012,1520,1525,1380,1395,336521
20171011,1370,1450,1310,1400,353453
20171010,1405,1430,1365,1375,87018
20170929,1425,1450,1390,1405,134409
20170928,1390,1475,1390,1440,106058
20170927,1420,1470,1340,1420,199661
20170926,1470,1470,1325,1395,317384
20170925,1545,1545,1390,1470,185591
20170922,1485,1605,1465,1495,354486
20170921,1670,1670,1400,1440,886861
20170920,1790,1790,1615,1670,282201
20170919,1755,1805,1730,1750,367987
20170918,1845,1845,1705,1705,202825
20170915,1810,1810,1760,1780,86804
20170914,1775,1850,1760,1800,384631
20170913,1830,1830,1740,1760,210728
20170912,1775,1840,1765,1825,201292
20170911,1780,1805,1730,1785,161159
20170908,1825,1825,1750,1780,150418
20170907,1835,1840,1800,1820,133957
20170906,1775,1845,1730,1830,388815
20170905,1780,1820,1755,1795,293302
20170904,1705,1875,1680,1765,1579150
20170901,1730,1770,1725,1735,145649
20170831,1765,1765,1705,1725,351264
20170830,1870,1960,1715,1775,1832360
20170829,1750,1750,1690,1720,113450
20170828,1730,1750,1650,1735,248320
20170825,1685,1790,1680,1735,227995
20170824,1710,1730,1670,1680,179438
20170823,1740,1750,1695,1715,185229
20170822,1850,1875,1680,1740,743002
20170821,1850,1875,1840,1845,193226
20170818,1815,1870,1775,1850,288198
20170817,1690,1880,1670,1815,1092155
20170816,1670,1730,1610,1685,394547
20170814,1635,1690,1480,1625,403882
20170811,1685,1700,1595,1635,171002
