,STARTING_PRICE,HIGH_PRICE,LOW_PRICE,CLOSING_PRICE,TRADING_VOLUME
19931127,13722,13784,13536,13784,70765
19931126,13722,14031,13598,13722,143779
19931125,13845,14649,13845,13907,208914
19931124,14649,14958,14216,14464,407005
19931123,15205,15205,14587,14587,556382
19931122,15205,15205,14834,15205,1750639
19931120,14587,14587,14587,14587,65523
19931119,13969,13969,13969,13969,52500
19931118,13351,13351,13351,13351,51610
19931117,12547,13042,12547,12733,198398
19931116,12795,12856,12547,12547,118573
19931115,12671,13166,12609,12671,240802
19931113,12671,12795,12362,12609,164569
19931112,12547,12856,12362,12486,217263
19931111,12362,12671,12362,12547,116551
19931110,13413,13413,12609,12609,106941
19931109,13475,13660,12980,13227,511212
19931108,12671,13351,12671,13289,367610
19931106,13166,13227,12671,12733,87510
19931105,12980,13227,12795,12980,438424
19931104,12300,12671,12115,12671,69018
19931103,12424,12547,12238,12238,75813
19931102,12980,13104,12177,12177,281039
19931101,12238,12733,12238,12733,118088
19931030,11991,12486,11991,12238,67093
19931029,12115,12115,11929,11991,65831
19931028,12238,12238,12115,12115,31726
19931027,12486,12486,12238,12238,30076
19931026,12238,12362,12238,12362,98981
19931025,12238,12362,12238,12238,35043
19931023,12177,12300,12177,12238,49717
19931022,12547,12547,12177,12177,54765
19931021,12362,12609,12362,12424,34331
19931020,12362,12671,12362,12486,162336
19931019,12733,12795,12424,12424,48358
19931018,12609,12733,12547,12609,78127
19931016,12733,12856,12609,12609,61155
19931015,12918,12980,12671,12733,98447
19931014,12733,13289,12609,12795,282187
19931013,12609,12795,12609,12733,86701
19931012,12671,12795,12609,12609,122763
19931011,12547,12609,12362,12609,67174
19931009,12362,12547,12362,12362,93043
19931008,12362,12486,12300,12300,76719
19931007,12362,12486,12362,12362,58664
19931006,12547,12547,12362,12362,20466
19931005,12547,12609,12486,12486,72302
19931004,12609,12609,12486,12486,23491
19931002,12671,12733,12547,12609,35819
19930928,12671,12671,12486,12609,65588
19930927,12424,12671,12424,12609,70231
19930925,12362,12424,12362,12424,35625
19930924,12609,12671,12300,12424,83854
19930923,12486,12609,12486,12547,183838
19930922,12362,12486,12300,12362,97201
19930921,12486,12486,12177,12362,121954
19930920,12177,12486,12115,12362,214124
19930918,12115,12177,12053,12053,66284
19930917,11868,12115,11868,11991,137615
19930916,12300,12300,11868,11991,89807
19930915,12609,12671,12238,12300,125449
19930914,12671,12733,12362,12486,310921
19930913,12115,12486,12115,12486,285488
19930911,12053,12053,11929,11991,20563
19930910,11991,12115,11929,11991,34266
19930909,11991,12238,11868,12115,94014
19930908,11929,12238,11868,11868,57418
19930907,11744,12238,11744,12115,157353
19930906,11497,11744,11435,11744,34299
19930904,11868,11868,11620,11620,22488
19930903,11620,11929,11620,11929,84323
19930902,11744,11929,11497,11682,32972
19930901,11620,11868,11435,11806,26080
19930831,11991,11991,11435,11620,46659
19930830,12300,12362,11806,11806,41708
19930828,12238,12362,12115,12238,73920
19930827,12362,12547,12177,12177,56059
19930826,12671,12795,12424,12424,37631
19930825,12980,13042,12671,12671,34655
19930824,13104,13289,13042,13104,65701
19930823,13660,13722,13413,13413,104045
19930821,13598,13784,13413,13598,167869
