,STARTING_PRICE,HIGH_PRICE,LOW_PRICE,CLOSING_PRICE,TRADING_VOLUME
20191017,53362,53744,52028,52505,549946
20191016,52505,54029,52505,53077,687308
20191015,51647,52410,51457,51933,350810
20191014,52028,52410,51457,51838,458494
20191011,52600,52600,51361,51361,530713
20191010,52314,52600,51361,52219,731143
20191008,52886,53744,51266,52886,1513361
20191007,51075,52886,50599,52505,1164701
20191004,50599,51361,50027,50313,628259
20191002,51457,52695,50790,50790,1050551
20191001,49074,52600,48503,52219,1819783
20190930,48884,48979,47264,48026,560146
20190927,49360,49360,47931,48598,386611
20190926,50408,50408,48121,48979,567804
20190925,48503,50218,48217,48979,887111
20190924,47931,49741,47454,48503,791641
20190923,51266,51266,48312,48693,921261
20190920,48598,50313,48503,50313,788733
20190919,49741,50027,47359,48121,825108
20190918,49932,50694,48503,49074,709230
20190917,48503,51266,47931,49646,1397245
20190916,46216,48598,45310,48503,1249534
20190911,43929,46025,43786,45501,1283066
20190910,43833,44310,43214,43214,362363
20190909,44596,44596,43452,43881,419017
20190906,44405,44405,43119,44215,461035
20190905,44643,44739,43309,43929,667945
20190904,42833,44548,42785,44167,691260
20190903,43357,44405,42881,43214,752884
20190902,41928,43595,41356,43357,733477
20190830,42309,43309,42023,42356,1001903
20190829,40641,42404,39927,41594,1902568
20190828,36782,40641,36591,40641,1636517
20190827,36877,37592,36496,36782,765292
20190826,37735,38259,35924,35924,1316773
20190823,38878,39402,38640,39069,585092
20190822,40594,41118,39450,39641,794329
20190821,39545,41118,39545,40308,984227
20190820,39355,40022,39069,39736,484917
20190819,39784,40117,39164,39212,437395
20190816,38497,39593,38259,39498,632614
20190814,40975,41165,38640,38831,1218738
20190813,39117,39164,38450,38497,677175
20190812,39259,39736,38688,39402,476478
20190809,39927,40355,39164,39259,747802
20190808,39069,39736,38735,39593,686565
20190807,39688,40069,37544,38402,1588975
20190806,37163,40832,36401,38450,2357723
20190805,41928,42071,38116,38116,1951960
20190802,42404,44167,41118,42118,888158
20190801,43881,45025,43262,43262,707775
20190731,45358,45739,42213,44024,1567508
20190730,47597,48026,46120,46120,440008
20190729,48312,48312,47169,47169,390954
20190726,47311,48884,47311,48598,360174
20190725,48407,49074,47550,47645,375734
20190724,48598,49360,47931,48407,227910
20190723,48884,49360,47931,48598,284479
20190722,49074,50218,48979,49074,286073
20190719,47073,48979,47073,48979,525223
20190718,47931,48026,46597,47073,574687
20190717,49074,49265,48121,48217,307275
20190716,48026,50123,48026,48979,515397
20190715,50123,50408,48026,48217,541396
20190712,50408,50885,50027,50218,479380
20190711,50408,51552,49932,50694,455751
20190710,50980,51552,49551,50313,510622
20190709,54982,54982,49551,50504,1080998
20190708,54792,55173,53839,54601,322829
20190705,53839,55268,53839,55268,238905
20190704,54506,54696,53458,54029,297563
20190703,54792,55268,53934,54696,285523
20190702,56316,56602,54125,54506,444195
20190701,54411,56507,54029,56221,626964
20190628,54029,54792,53267,53839,360284
20190627,54506,55935,53267,53934,550136
20190626,54315,55078,53648,54696,301374
20190625,54792,54982,54029,54315,255148
20190624,56126,56126,54506,54792,344168
20190621,56698,56793,55363,56031,395536
20190620,56412,56793,55840,56507,361017
20190619,55840,56983,55363,56126,588534
20190618,54887,56412,54792,54982,464748
20190617,54506,55459,54125,54887,300903
20190614,56316,56316,54125,54411,461085
20190613,56126,56888,55554,56031,939078
20190612,56316,56412,55173,56221,445622
20190611,54696,56602,54696,56126,530099
20190610,54887,54982,54315,54887,303223
20190607,55078,55268,54220,54601,283758
20190605,55649,55745,54601,54792,411929
20190604,54315,55078,54029,54696,373947
20190603,53839,54601,53553,54315,406834
20190531,52791,55173,52314,54220,830460
20190530,53267,53648,52314,53267,934831
20190529,53744,53744,52028,53172,745538
20190528,51933,54220,51933,54220,1127003
20190527,53744,54220,51075,51552,1090535
20190524,53553,54696,53172,53744,1235989
20190523,56316,56602,53648,53839,1320956
20190522,56888,57365,55840,56221,1989801
20190521,57269,58508,56221,56221,11240713
20190520,64607,65274,62034,62224,518122
20190517,66036,66894,64321,64416,282434
20190516,66417,68418,64988,65083,498730
20190515,64988,65845,64416,65369,431772
20190514,63368,65178,63177,64130,453296
20190513,66322,67370,64225,64225,644331
20190510,70800,70896,66608,67179,755964
20190509,70896,72325,69657,70610,625171
20190508,70324,71563,69848,70038,360640
20190507,69752,71372,69085,70610,386798
20190503,71086,71182,69371,70324,396427
20190502,71182,71753,70324,70896,387735
20190430,72802,72802,70991,72039,389152
20190429,71753,72897,71277,72897,348191
20190426,70419,72135,70419,71372,434690
20190425,72420,72897,70515,70610,554332
20190424,73850,74612,72611,73183,478638
20190423,73564,74898,71849,73945,746755
20190422,72420,75470,72135,73183,1199408
20190419,66322,73754,66322,72706,2019453
20190418,67370,67656,65941,66131,430723
20190417,67465,67942,67275,67751,246845
20190416,66417,67846,65845,67656,312393
20190415,67084,67084,66036,66417,322088
20190412,67656,67751,66894,67084,267093
20190411,67179,67942,66608,67942,537319
20190410,67084,67465,66322,66703,316073
20190409,66703,67370,66036,67084,456610
20190408,65655,66417,65178,66036,313173
20190405,65083,65750,64416,64702,216353
20190404,65750,66131,64511,65178,255196
20190403,64797,65750,64321,65464,335336
20190402,64130,65750,63940,64797,390731
20190401,62891,64321,62701,63654,362490
20190329,62796,63940,62034,63654,592680
20190328,61271,64035,60604,62701,598518
20190327,65178,65560,61939,62034,1127136
20190326,66608,66894,64892,65083,413375
20190325,65941,67275,65941,66036,354935
20190322,67084,67656,66608,66798,257210
20190321,67656,67751,66703,67084,272606
20190320,67656,67846,66227,67370,404139
20190319,67084,69276,67084,67370,471905
20190318,67561,68132,66894,66989,315672
20190315,69657,69657,66894,66894,866555
20190314,71753,72611,69562,69657,884955
20190313,71753,72230,70515,71468,631316
20190312,69848,71658,69752,71563,1674811
20190311,67751,69085,66798,69085,470284
20190308,66227,68323,66036,68037,584582
20190307,67846,68132,66608,66608,361146
20190306,69752,70133,67370,67751,546255
20190305,68132,70800,67656,69085,1047846
20190304,66989,68132,66894,68037,555181
20190228,66227,67179,65750,66512,731861
20190227,65845,66322,65464,65845,264695
20190226,65941,67179,65464,65750,575520
20190225,64797,67370,64607,65464,1242499
20190222,67179,67465,66417,66608,538748
20190221,69752,69752,66036,67179,1232783
20190220,70515,70610,69466,69752,332799
20190219,69657,70800,68990,70229,455175
20190218,69371,70324,69181,69466,398865
20190215,69276,70133,68323,68990,633502
20190214,70896,71086,68799,69466,565692
20190213,71086,71563,70610,70800,574994
20190212,71182,71468,70229,70705,483379
20190211,70419,71372,69943,71086,359491
20190208,70515,72135,69848,69848,642110
20190207,69657,70991,68323,70800,532842
20190201,71372,71658,69466,69657,453219
20190131,71182,71944,70038,70896,766963
20190130,68990,70896,68609,70324,730460
20190129,69562,69657,67275,68895,781462
20190128,68609,70896,68418,69371,1041154
20190125,66512,68609,65178,67942,1025313
20190124,62415,66512,62320,66512,1630798
20190123,62415,62987,62129,62224,343480
20190122,62415,63558,62320,62606,420111
20190121,63082,63177,61367,62129,677105
20190118,61176,63463,60795,63368,1415557
20190117,63177,64130,60604,60795,1562952
20190116,66227,66322,62891,63177,1888641
20190115,68037,68418,65274,65845,1155473
20190114,69371,69371,67656,67751,600956
20190111,70705,71086,69562,70038,407276
20190110,69943,71563,69657,70419,832222
20190109,69943,70610,68132,70038,763412
20190108,71563,71658,68895,69752,649578
20190107,73564,75089,70515,71372,1116057
20190104,69085,71563,67656,71086,1045625
20190103,68895,70705,67561,68228,883036
20190102,72897,73659,69085,69085,920183
20181228,73659,74993,70515,71753,1375994
20181227,81568,81664,73183,73278,3290670
20181226,74426,79569,73959,79569,3160860
20181224,76857,77138,74613,75735,1531993
20181221,78353,79195,75455,76857,1070337
20181220,74800,79849,74426,77138,2372194
20181219,69938,75081,69751,74987,1547720
20181218,65450,70593,65263,69284,1117937
20181217,66105,67320,61710,66572,1304794
20181214,67414,67507,64796,65450,1240083
20181213,69938,70406,66572,68162,1902039
20181212,67414,71060,67040,69845,1482642
20181211,74052,74052,66105,66946,4476603
20181210,75174,77886,73959,76109,1430529
20181207,71808,76670,71528,76109,1699924
20181206,72930,73865,71060,71060,704319
20181205,72463,74052,70967,73491,763552
20181204,74333,75548,73398,73865,977367
20181203,74613,75455,73772,74613,918496
20181130,73024,73585,71902,73585,2554027
20181129,78166,78447,72837,72930,2060003
20181128,76951,77138,74426,74800,1223853
20181127,79288,79288,76016,76483,1408840
20181126,73865,78914,73491,78634,1586503
20181123,74613,76670,73772,73772,926716
20181122,75268,75455,73117,74800,1056470
20181121,70967,75081,68816,74707,1663965
20181120,71995,74052,71341,72369,1622980
20181119,69471,73211,67881,72463,3050291
20181116,63954,70593,63674,67881,3085708
20181115,61710,63393,60401,63393,2029995
20181114,56287,61523,56287,58531,2181897
20181113,55072,58064,54791,56661,2063972
20181112,59373,60121,56194,56194,1963677
20181109,65263,65357,61804,62645,1542356
20181108,66853,67040,64702,66198,1306952
20181107,67788,68255,65076,65450,953210
20181106,68349,68536,66105,67601,790421
20181105,66759,68255,66011,67507,1214726
20181102,64048,66385,63019,66385,1536317
20181101,60495,64515,59373,61710,2563841
20181031,64889,64983,58718,59560,2486569
20181030,62832,64983,61523,64796,1451180
20181029,64889,66572,63019,63019,1265611
20181026,66853,67507,63674,64141,1147732
20181025,61523,67601,60869,66385,2263171
20181024,70219,71154,64702,64702,1578090
20181023,72089,73398,69377,69564,1359619
20181022,74520,75642,72743,74987,472821
20181019,72463,75455,70406,75268,1016769
20181018,75735,75735,72837,73024,596737
20181017,75642,76016,73585,75268,546827
20181016,73865,75548,73211,73772,697903
20181015,77231,77512,73398,74052,775072
20181012,74987,77231,74333,76764,950591
20181011,78914,79756,74800,75268,1559981
20181010,80597,81158,78914,78914,699240
20181008,80504,80971,79569,80317,495594
20181005,81158,82374,80223,80691,844739
20181004,81813,83215,79008,80504,1432621
20181002,84431,85085,81345,81345,1040655
20181001,85833,87049,83963,84244,769355
20180928,88451,88919,85927,86207,671844
20180927,86955,88732,86955,87890,630819
20180921,86862,87797,86581,87516,725712
20180920,89012,91350,85179,86301,2587114
20180919,87049,89854,86955,89106,8673728
20180918,92004,93500,91443,92565,714908
20180917,93033,94435,91911,92565,994897
20180914,91443,93033,89854,90976,800506
20180913,90602,92565,89386,91350,1135659
20180912,86955,90508,86862,89573,1109590
20180911,86114,87610,85927,86675,494228
20180910,87797,88264,85833,86020,493986
20180907,88638,89199,87142,87797,566047
20180906,87610,89854,85927,88638,1065445
20180905,90134,90789,86581,87049,1318407
20180904,83683,90321,83402,89854,2418593
20180903,84057,84805,82093,82467,803230
20180831,81719,85085,81719,84524,1031431
20180830,83028,83309,81065,82093,1107617
20180829,83215,84524,83122,83309,646228
20180828,87329,87610,83589,83589,963822
20180827,88825,89106,86581,86675,565445
20180824,87329,88825,86488,88077,541329
20180823,87516,88264,86114,87516,525865
20180822,88358,89667,86955,87890,672150
20180821,85085,88358,84244,87703,938534
20180820,85272,85740,83589,83776,331003
20180817,84057,86020,83963,84244,645426
20180816,80317,83496,78914,83496,605507
20180814,79382,81719,79382,80878,452273
20180813,82935,83402,79475,79756,733974
20180810,84337,86675,83028,83402,618536
20180809,83122,84898,82093,84244,821355
20180808,85459,87610,84805,85366,590850
20180807,84337,85740,81719,84711,707728
20180806,86955,87610,83870,84618,435359
20180803,87797,88638,85927,87142,404974
20180802,88919,89106,85085,87236,629898
20180801,87049,90134,86394,87890,1204663
20180731,79475,85553,79382,85366,1129657
20180730,78073,80971,77231,79382,638458
20180727,79849,80504,77979,79101,757645
20180726,79008,80971,76390,79662,1131326
20180725,82187,82935,76857,77792,1960703
20180724,83215,85459,81439,82561,951853
20180723,91911,92472,82467,82561,2113112
20180720,92939,93781,91724,91817,378318
20180719,94155,94529,91630,92939,572852
20180718,95464,96773,93313,93500,541117
20180717,95370,95931,93781,94342,353321
20180716,94155,96305,93781,94903,551001
20180713,91537,93874,90789,93313,586737
20180712,91350,93126,91069,91817,665723
20180711,93781,94061,90602,91350,819729
20180710,96773,96960,93687,93781,490710
20180709,96773,97895,95183,95557,469239
20180706,94622,98362,92378,97334,704417
20180705,95464,96025,91630,94248,837791
20180704,100326,101541,94622,95557,1068596
20180703,103692,104253,98736,100326,868670
20180702,104066,105842,100606,102383,839009
20180629,101728,104159,100045,103692,823527
20180628,101635,103224,99578,100139,434212
20180627,102570,105281,101635,101915,722881
20180626,100980,103131,99017,102663,850811
20180625,105562,105842,102383,103131,688497
20180622,101448,104159,100513,104159,886621
20180621,104533,105468,100793,101728,991431
20180620,99297,104440,99110,104346,1213012
20180619,106029,106029,97801,97801,1771336
20180618,107058,109395,103972,105842,1653204
20180615,101635,107525,101448,105655,2187883
20180614,97427,101448,96866,101448,1824042
20180612,93874,97708,93874,96960,1815604
20180611,92659,93500,91537,92752,298456
20180608,92659,94061,92565,92659,394509
20180607,92098,93126,90415,93126,531268
20180605,92752,93594,90228,91163,459995
20180604,94435,94622,91630,91630,755567
20180601,92285,95838,92285,94996,819698
20180531,95838,95931,92191,93313,911327
20180530,92565,94061,90228,93968,1191507
20180529,93874,96679,91350,91350,1437041
20180528,90695,93687,89293,92846,1438144
20180525,87610,93874,87610,92191,2511892
20180524,84618,87423,84524,86020,671543
20180523,86768,86955,83402,84431,865089
20180521,88264,88545,86581,86581,564118
20180518,87703,89480,87142,87984,759877
20180517,87984,88264,85366,86955,700066
20180516,88825,90134,86675,86862,1275867
20180515,84057,88171,83776,87236,1837253
20180514,85459,86020,81906,82093,909951
20180511,84711,87329,84057,85179,1082094
20180510,83589,85646,82000,85272,1563702
20180509,72276,83496,72276,82374,2771442
20180508,77418,80036,71995,71995,1206679
20180504,81439,81906,77138,77138,917712
20180503,82000,84150,81158,81158,717059
20180502,82374,84805,80504,81532,945246
20180430,86394,87236,82935,83963,962593
20180427,84150,87329,82467,86955,1244378
20180426,82000,83122,81065,82467,1055440
20180425,76483,80878,76109,80410,1347325
20180424,76483,79943,76203,76577,1203818
20180423,80410,81252,76203,76203,1197828
20180420,80130,83215,78540,81252,1403228
20180419,84711,84805,80410,80504,1725605
20180418,88825,89386,85272,85459,855580
20180417,89947,90041,86675,87797,858697
20180416,89293,92004,89012,89293,781366
20180413,92004,92098,88077,89293,1251839
20180412,93968,94716,91911,92098,919682
20180411,96399,96492,93500,93594,820262
20180410,97614,97708,94996,95370,640714
20180409,95838,98643,94529,96025,900718
20180406,94716,96118,94155,94248,584539
20180405,93594,100793,91724,94622,1857612
20180404,98082,98082,94342,94435,826075
20180403,96305,97614,95464,96773,694932
20180402,99578,101635,98082,98082,490770
20180330,101822,103037,98923,99578,904843
20180329,96118,100700,94529,100606,1284890
20180328,94622,95277,92098,93968,1349352
20180327,98175,99297,95744,96212,797830
20180326,95838,98082,93500,96960,1147099
20180323,96773,100513,95370,95651,1242684
20180322,103131,105001,99110,100513,900381
20180321,106310,106590,101915,102383,1130791
20180320,99391,106029,99110,105655,1304218
20180319,102570,103692,100606,100606,568173
20180316,102944,104253,100700,102102,1105766
20180315,99110,102850,98736,101167,1553152
20180314,96679,98923,96305,98082,944181
20180313,99671,99671,96212,98082,1352989
20180312,98923,99671,95370,99671,1289893
20180309,101635,105094,96960,97895,1838093
20180308,99484,102850,98175,101635,2281002
20180307,104720,105936,97240,98362,7539014
20180306,110704,113135,108554,111639,1063693
20180305,114351,115379,109302,109489,1566653
20180302,111265,113790,110050,112761,1930895
20180228,113135,117343,111078,111826,4041418
20180227,121644,123794,120148,121550,2130855
20180226,119400,121457,117997,119587,1331718
20180222,117717,118465,115005,117156,1076744
20180221,117717,120428,116595,118839,1136919
20180220,120989,122111,116221,117343,1583528
20180219,114538,121457,113790,121457,2551516
20180214,108460,111920,106777,111826,1502102
20180213,111359,112574,105655,105936,1697079
20180212,113790,115566,108554,108741,2058406
20180209,108554,116688,107619,111265,3364388
20180208,106777,116501,99297,113603,4602733
20180207,118745,118839,104440,104627,2925957
20180206,105936,116501,104627,115660,3827981
20180205,112761,114912,109769,110330,1808501
20180202,121737,122485,112948,117062,2870421
20180201,127534,129217,117810,117997,2729503
20180131,123981,129498,123140,128095,2541833
20180130,123420,132396,120148,127160,4081236
20180129,111265,122766,111265,122018,2740649
20180126,108928,116782,106684,114164,2480487
20180125,111826,112948,106310,109208,2003087
20180124,120148,120896,111359,112294,2148949
20180123,112668,122485,111639,115753,3834756
20180122,112294,113603,108273,110330,3313002
20180119,126786,127721,113977,115940,4248391
20180118,121644,129404,120896,125851,4004339
20180117,143149,144925,122018,122018,5834116
20180116,138474,144551,136136,141840,3129303
20180115,139783,152405,133986,143803,7462457
20180112,123607,153340,120241,138474,12455031
20180111,101915,122672,98923,120241,6040405
20180110,106403,109021,98456,101915,2146922
20180109,110050,110424,102850,105188,3541699
20180108,105562,111920,104440,109863,3767617
20180105,99858,102102,97708,101915,1738842
20180104,102850,104814,96492,99110,2808988
20180103,100513,104253,100232,102383,3319874
20180102,99671,101915,97801,99765,3055319
20171228,100606,104627,99204,101541,2534001
20171227,95838,101448,92565,100606,3315188
20171226,88693,93921,88143,91812,4050399
20171222,82915,87959,82089,87959,2998505
20171221,81631,84841,81172,81723,1553028
20171220,83924,86125,82273,82548,1669544
20171219,80714,84382,77045,84199,2279325
20171218,84382,85116,80714,81631,1794085
20171215,85666,86767,83007,83007,1851030
20171214,87959,89610,79521,86217,7839315
20171213,81356,86033,80072,85391,2805656
20171212,80072,81814,77503,79796,2090063
20171211,72459,77870,72275,77687,2095641
20171208,67873,74660,67781,71450,2703039
20171207,74110,74844,66864,67965,2957422
20171206,75210,77137,72184,74477,1350915
20171205,79521,79521,74752,74752,1983827
20171204,81906,82089,78421,79613,1377813
20171201,81539,84382,80347,82365,2210464
20171130,81172,81998,78145,79980,4644701
20171129,81080,81723,77045,80438,2116737
20171128,84566,85116,80438,80438,2243968
20171127,76403,83373,76403,83007,2233447
20171124,84291,85942,78971,78971,2462281
20171123,77962,82915,75027,82915,3573553
20171122,82089,88785,78145,81080,8251203
20171121,76036,81723,74293,79796,5066765
20171120,73376,76861,72367,74018,2285664
20171117,73835,76219,71633,73559,3506251
20171116,73284,76219,70533,75486,5804626
20171115,63562,72642,62645,70533,9393405
20171114,63379,64754,60352,62736,3761689
20171113,56775,62186,56683,61452,4481618
20171110,53014,56133,52739,55766,1951732
20171109,53473,53564,51914,53014,553488
20171108,51914,53473,51730,53106,993215
20171107,53106,53198,50996,51914,828529
20171106,54573,54573,52372,53106,587547
20171103,53198,54757,52647,53473,1029182
20171102,54023,54482,52189,52556,1020114
20171101,55032,55766,53014,53656,1048710
20171031,51547,54023,51363,54023,1013814
20171030,55215,55491,51363,51363,2402486
20171027,56408,56500,55215,55766,904847
20171026,56408,58150,55491,55491,981420
20171025,57417,57692,55766,55949,1071400
20171024,55949,58701,55307,58334,1217213
20171023,55032,56775,55032,55582,637436
20171020,55215,56775,54573,55491,1078852
20171019,58517,58609,54298,55032,2666995
20171018,61728,63287,57600,57875,3593163
20171017,58059,62920,57142,60260,3714027
20171016,59159,59618,55215,58334,2302009
20171013,57142,63562,56500,57325,5222706
20171012,55032,56866,54665,56775,2512629
20171011,54940,55857,54390,54482,1354501
20171010,52005,55491,51271,55032,3309634
20170929,48520,53014,45952,50905,3425153
20170928,49621,49621,47511,47970,964806
20170927,49162,50629,48887,49529,1346943
20170926,49345,49987,48153,49070,1266738
20170925,46961,49804,46502,49621,1778093
20170922,48612,48887,46502,47052,1334337
20170921,49712,50721,47144,48978,3046213
20170920,43567,50446,43521,47603,4478699
20170919,44943,44943,43705,43705,648133
20170918,45035,45401,44117,44943,1358192
20170915,43246,45035,43017,44851,1533331
20170914,43292,43613,42604,43567,469465
20170913,42466,43475,42237,43200,625039
20170912,41366,42191,40907,42099,540617
20170911,42054,42191,40357,40953,947344
20170908,43200,43246,41182,41503,1156041
20170907,43750,43796,42833,43108,728107
20170906,43338,43980,43246,43980,322082
20170905,43659,43842,43063,43613,270617
