,STARTING_PRICE,HIGH_PRICE,LOW_PRICE,CLOSING_PRICE,TRADING_VOLUME
20151019,55546,56066,53723,55632,217896
20151016,57542,58410,57021,57976,103149
20151015,55893,57021,55546,56934,159462
20151014,54504,55372,53115,54764,176071
20151013,61534,61534,55025,55112,548681
20151012,63791,64051,61361,61621,79813
20151008,62055,63791,62055,63791,42460
20151007,64572,64745,61013,61881,90364
20151006,67002,67349,65266,65353,46316
20151005,67349,68304,65787,66047,63900
20151002,67523,68651,66481,66568,44715
20151001,66915,67957,66047,67002,62877
20150930,65613,67262,64225,66828,68934
20150925,66742,67696,64745,67349,82166
20150924,67262,67783,66134,66655,37247
20150923,66394,67436,64659,66047,51985
20150922,67609,67957,66481,66655,45854
20150921,66047,68651,65526,67870,75809
20150918,64225,67175,63183,67175,131766
20150917,63443,64051,61881,63791,49931
20150916,61881,63443,60927,63096,65913
20150915,59712,61447,59191,61013,43253
20150914,59538,60232,59191,59798,30827
20150910,60145,60666,58583,60666,50244
20150909,57368,60753,57281,60753,86493
20150908,57889,59017,55025,56153,108915
20150907,58149,59364,55025,57281,71383
20150904,61187,61881,57281,58410,96836
20150903,62662,62923,61187,61708,53116
20150902,60927,62662,60753,62142,42533
20150901,62055,63443,61708,61881,35859
20150831,63964,64225,62489,62576,43231
20150828,63877,64572,63096,63964,41932
20150827,64051,65353,62489,63010,66153
20150826,60753,64225,60059,63791,67465
20150825,57802,64138,57542,61881,182188
20150824,60753,63270,56327,57368,170433
20150821,60927,62662,60753,61968,109998
20150820,63183,65874,63183,64138,60581
20150819,63791,65440,61968,64485,96494
20150818,69345,69519,64832,65526,90300
20150817,71775,71775,67523,68738,89604
20150813,65006,71602,63617,70300,199443
20150812,65960,65960,61447,63530,141501
20150811,67870,67870,65787,65960,61838
20150810,66394,68391,65613,67436,119306
20150807,66828,67436,65006,65700,140857
20150806,69432,70994,68391,68564,96380
20150805,66655,70300,65613,69432,105918
20150804,64659,67436,64659,67089,138809
20150803,67089,68043,63530,64659,239539
20150731,67783,72036,66568,71168,143599
20150730,70994,72036,65266,68130,232045
20150729,76202,76375,68564,70994,243364
20150728,74813,76809,71515,74726,300990
20150727,81409,81409,75768,77764,191493
20150724,84013,84186,81843,82711,68469
