,STARTING_PRICE,HIGH_PRICE,LOW_PRICE,CLOSING_PRICE,TRADING_VOLUME
20191112,7020,7080,6810,6900,159873
20191111,7100,7220,6930,7010,232528
20191108,6980,7120,6860,7080,307188
20191107,6780,7030,6670,6970,378291
20191106,6690,6930,6640,6710,436228
20191105,6600,6640,6500,6630,94494
20191104,6450,6640,6420,6590,104007
20191101,6440,6590,6380,6420,82230
20191031,6380,6550,6300,6490,102665
20191030,6620,6620,6360,6360,188369
20191029,6600,6700,6450,6640,323694
20191028,6610,7560,6480,6650,2833979
20191025,6520,6600,6440,6470,65483
20191024,6470,6570,6380,6530,100383
20191023,6230,6850,6180,6460,492529
20191022,6220,6300,6100,6230,86659
20191021,6370,6390,6190,6210,98088
20191018,6420,6750,6350,6410,427489
20191017,6330,6460,6260,6440,99644
20191016,6230,6330,6190,6330,62798
20191015,6260,6330,6100,6220,87142
20191014,6320,6390,6200,6250,66496
20191011,6200,6320,6150,6270,58351
20191010,6270,6270,6180,6200,30769
20191008,6200,6290,6120,6270,55436
20191007,6140,6300,6140,6270,45905
20191004,6290,6320,6120,6200,56083
20191002,6160,6380,6160,6290,45811
20191001,6090,6260,6070,6200,60194
20190930,6270,6330,6080,6100,65567
20190927,6240,6470,6170,6260,124280
20190926,6240,6330,6100,6240,94475
20190925,6480,6480,6160,6220,109454
20190924,6330,6450,6330,6400,59440
20190923,6620,6620,6380,6410,124771
20190920,6650,6690,6570,6620,96380
20190919,6710,6770,6620,6660,82610
20190918,6800,6800,6560,6660,142408
20190917,6680,6930,6580,6660,405354
20190916,6410,6530,6410,6490,45481
20190911,6280,6520,6280,6500,35949
20190910,6520,6520,6260,6280,45209
20190909,6420,6520,6330,6400,40008
20190906,6550,6570,6350,6380,73038
20190905,6550,6600,6380,6550,58263
20190904,6450,6570,6370,6540,47451
20190903,6530,6620,6420,6450,72637
20190902,6400,6570,6260,6570,90459
20190830,6400,6480,6300,6360,77109
20190829,6340,6400,6250,6340,40074
20190828,6050,6370,5990,6340,99117
20190827,6170,6170,5970,6000,89361
20190826,6200,6250,6000,6060,138838
20190823,6320,6400,6190,6380,104293
20190822,6380,6390,6200,6300,50754
20190821,6400,6480,6310,6320,108362
20190820,6270,6470,6270,6450,63870
20190819,6370,6430,6200,6320,80017
20190816,6400,6460,6300,6410,128728
20190814,6560,6570,6390,6560,65693
20190813,6430,6560,6290,6460,130667
20190812,6070,6410,5990,6410,200042
