DATE,STARTING_PRICE,HIGH_PRICE,LOW_PRICE,CLOSING_PRICE,TRADING_VOLUME
20200803,815000,844000,813000,844000,152000
20200804,852000,860000,827000,846000,122293
20200805,841000,847000,836000,846000,69372
20200806,846000,854000,840000,854000,98102
20200807,860000,885000,856000,865000,141611
20200810,866000,866000,835000,841000,112532
20200811,827000,846000,812000,840000,113783
20200812,836000,850000,827000,850000,94342
20200813,840000,905000,834000,897000,363276
20200814,898000,898000,859000,872000,133502
20200818,877000,887000,824000,834000,170816
20200819,836000,849000,822000,841000,175606
20200820,833000,843000,780000,783000,271930
20200821,799000,825000,792000,823000,158623
20200824,830000,842000,810000,841000,106150
20200825,838000,841000,817000,826000,101156
20200826,827000,830000,816000,818000,93233
20200827,822000,867000,821000,863000,231556
