DATE,STARTING_PRICE,HIGH_PRICE,LOW_PRICE,CLOSING_PRICE,TRADING_VOLUME
20200803,169500,170000,167500,168500,115443
20200804,168500,171500,168000,169500,122149
20200805,169500,171000,168500,171000,137416
20200806,172000,184000,171000,179000,555578
20200807,180500,182000,174000,175500,318464
20200810,174000,193000,173000,190000,722396
20200811,190500,198000,188000,190000,408695
20200812,190500,191500,184500,189500,192140
20200813,193500,194500,189500,191000,288259
20200814,191500,192000,184500,188000,131356
20200818,184500,186000,175500,176000,232471
20200819,178000,180000,174500,179500,107471
20200820,177500,177500,168500,169000,239731
20200821,171000,172500,169000,171500,126895
20200824,169500,172000,167500,171000,91708
20200825,173000,179500,172500,175500,176596
20200826,177000,177000,170500,173500,143346
20200827,173500,183000,172500,180000,368874
