DATE,STARTING_PRICE,HIGH_PRICE,LOW_PRICE,CLOSING_PRICE,TRADING_VOLUME
20200803,347500,366000,347000,366000,1636803
20200804,378500,384000,361000,370000,1714642
20200805,366000,371000,362500,370500,1075879
20200806,358500,372500,357500,364000,1848898
20200807,368000,370000,350500,353000,1899111
20200810,346000,358500,341500,356000,1086391
20200811,351500,357000,347500,352500,750285
20200812,348500,356500,347500,354000,729434
20200813,359000,365000,356500,360500,1117859
20200814,361000,366000,358000,362500,825802
20200818,371500,389500,367500,378000,3032037
20200819,384500,385000,372000,376500,1359266
20200820,376000,383000,359500,364500,1686740
20200821,370000,373500,362000,370000,1021460
20200824,374500,382500,367500,380000,969648
20200825,384500,385000,377000,381000,887733
20200826,380500,394000,378000,392000,1351029
20200827,396500,413000,396000,410500,1957535
