DATE,STARTING_PRICE,HIGH_PRICE,LOW_PRICE,CLOSING_PRICE,TRADING_VOLUME
20200803,728000,740000,717000,736000,163725
20200804,735000,746000,730000,735000,108754
20200805,746000,793000,740000,787000,521095
20200806,806000,811000,773000,778000,286882
20200807,783000,785000,762000,768000,167220
20200810,768000,781000,756000,771000,177707
20200811,793000,832000,783000,804000,761446
20200812,815000,854000,814000,843000,760424
20200813,837000,844000,809000,820000,366305
20200814,815000,830000,791000,800000,216375
20200818,800000,837000,795000,802000,271955
20200819,815000,828000,805000,809000,150028
20200820,800000,823000,792000,794000,201445
20200821,808000,809000,788000,799000,143094
20200824,800000,822000,799000,820000,131478
20200825,824000,826000,808000,815000,104240
20200826,812000,822000,807000,812000,101158
20200827,810000,812000,799000,801000,131228
