DATE,STARTING_PRICE,HIGH_PRICE,LOW_PRICE,CLOSING_PRICE,TRADING_VOLUME
20200803,208000,208500,203000,206000,292704
20200804,206500,212000,206500,208000,371368
20200805,207000,213000,206000,212500,435388
20200806,213000,223500,212500,222500,831406
20200807,222500,227500,216000,223500,635205
20200810,226500,245000,226000,238000,1265411
20200811,239000,241000,230000,239000,626321
20200812,232500,235500,227500,229500,604103
20200813,231500,240000,225000,228000,983401
20200814,228500,230000,218500,224000,462365
20200818,220000,224500,213000,214500,535693
20200819,214000,218000,213500,217000,369044
20200820,213000,215000,203500,204500,519337
20200821,210000,214000,205000,211000,392349
20200824,212500,218000,208500,217000,295989
20200825,221000,226000,219000,219500,377235
20200826,220000,224000,216000,223500,345505
20200827,224500,225000,217000,217000,321222
