DATE,STARTING_PRICE,HIGH_PRICE,LOW_PRICE,CLOSING_PRICE,TRADING_VOLUME
20200803,57800,57900,56700,56800,21158940
20200804,57200,58100,57000,57300,19419694
20200805,57300,57500,56300,56900,17739706
20200806,57100,58400,57100,58000,21625874
20200807,57900,58400,57100,57500,18751717
20200810,57600,58300,57500,57800,17774291
20200811,58000,59500,57800,58200,24907912
20200812,58200,59000,57700,59000,18573934
20200813,59400,59600,58000,58700,22089460
20200814,58000,58400,57700,58000,15672548
20200818,58900,59900,58000,58400,25307825
20200819,59000,59200,57800,57800,16930719
20200820,57600,57600,55300,55400,30386029
20200821,56200,56900,55800,55900,21142288
20200824,55800,56600,55400,56100,15055896
20200825,56400,56800,56100,56400,14021705
20200826,56400,56500,55700,56400,17651593
20200827,56300,56300,55600,55600,15626008
