,STARTING_PRICE,HIGH_PRICE,LOW_PRICE,CLOSING_PRICE,TRADING_VOLUME
20190416,11050,11100,10650,10950,519142
20190415,10750,11150,10650,10950,1239768
20190412,10600,10750,10450,10650,459501
20190411,10400,10550,10300,10550,285187
20190410,10450,10450,10300,10350,221406
20190409,10550,10550,10250,10500,473196
20190408,10200,10650,10200,10550,760531
20190405,10500,10550,10250,10300,351914
20190404,10450,10500,10300,10500,327843
20190403,10200,10400,10150,10400,351971
20190402,10350,10350,10100,10200,310092
20190401,10050,10300,10050,10250,314095
20190329,10100,10200,9860,10050,525932
20190328,10150,10300,9990,10100,492233
20190327,10400,10400,10050,10150,458820
20190326,10550,10600,10100,10300,665899
20190325,10300,10600,10300,10350,741317
20190322,10800,10850,10450,10500,546809
20190321,11050,11050,10700,10700,532894
20190320,11150,11300,10800,11050,539301
20190319,11400,11500,11100,11150,561068
20190318,11100,11400,11000,11350,624598
20190315,10800,11250,10750,10950,857256
20190314,10800,10800,10500,10700,438991
20190313,10750,11000,10700,10800,429533
20190312,10650,10800,10550,10700,540104
20190311,11100,11300,10400,10600,1291457
20190308,11200,11650,11150,11450,454082
20190307,11500,11800,11100,11350,664517
20190306,11300,11550,11250,11400,323956
20190305,11650,11750,11300,11300,494269
20190304,11350,11750,11350,11650,626087
20190228,11800,11850,11100,11200,852576
20190227,11850,11950,11600,11850,453970
20190226,12150,12300,11650,11800,718486
20190225,11600,12100,11400,12050,1006874
20190222,11850,12200,11400,11500,1256959
20190221,11700,12050,11450,11800,1993026
20190220,10750,11600,10650,11450,2883817
20190219,10750,10800,10500,10750,452897
20190218,10950,11000,10650,10750,493691
20190215,10500,10900,10300,10700,965162
20190214,10300,10700,10200,10450,875155
20190213,10100,10200,9970,10150,1300912
20190212,10250,10450,10250,10350,269231
20190211,10550,10550,10150,10300,475678
20190208,10700,10750,10350,10500,505064
20190207,11150,11200,10650,10650,654307
20190201,11000,11300,11000,11100,356731
20190131,11100,11150,10900,10950,352848
20190130,11050,11100,10800,10950,339794
20190129,11150,11450,10900,10950,584360
20190128,11350,11400,11150,11250,411052
20190125,11200,11350,11100,11250,400234
20190124,11350,11400,11050,11200,476223
20190123,10600,11500,10550,11300,1433899
20190122,10500,10800,10400,10700,334866
20190121,10800,10850,10450,10450,433993
20190118,10700,10800,10600,10700,369851
20190117,11200,11200,10600,10650,594295
20190116,11100,11200,10950,11150,528380
20190115,10700,10900,10600,10850,415629
20190114,10450,10800,10400,10500,355429
20190111,10550,10550,10350,10500,226744
20190110,10600,10800,10400,10400,283479
20190109,10600,10600,10400,10550,227217
20190108,10500,10950,10350,10400,484482
20190107,10550,10550,10300,10450,306937
20190104,10200,10350,9920,10250,500395
20190103,10600,10700,10400,10400,265031
20190102,11050,11100,10300,10650,358036
20181228,10800,11000,10750,10900,217322
20181227,10750,10900,10600,10650,346300
20181226,10700,10750,10200,10400,526864
20181224,11100,11200,10900,10950,212162
20181221,11300,11450,10950,11000,305733
20181220,11400,11750,11150,11250,306678
20181219,11300,11700,11300,11600,262805
20181218,11100,11650,11000,11300,300496
20181217,11300,11400,10950,11300,253073
20181214,11800,11800,11150,11400,228995
20181213,11750,11800,11400,11750,248335
20181212,11000,11700,10900,11700,399347
20181211,11450,11600,10850,10850,374876
20181210,11450,11750,11300,11350,291250
20181207,11600,11900,11500,11750,334458
20181206,12300,12400,11500,11500,626186
20181205,12450,12600,12300,12450,307156
20181204,12850,12900,12550,12800,295800
20181203,12950,13300,12750,12800,823461
20181130,12300,12650,12250,12550,356791
20181129,12950,13000,12200,12300,434923
20181128,12550,12800,12500,12600,463222
20181127,12500,12800,12250,12450,573570
20181126,12150,12500,12050,12500,520615
20181123,12750,12900,12100,12250,830379
20181122,13200,13600,12650,12800,1868981
20181121,11400,13350,11100,12900,3516156
20181120,11650,11950,11450,11600,403632
20181119,11850,12100,11650,11800,539714
20181116,11800,12400,11650,11750,1683544
20181115,10500,11550,10500,11500,1402387
20181114,10850,11150,10750,10950,434279
20181113,10400,11000,10250,10950,573374
20181112,11750,11800,10750,10750,1023426
20181109,11750,11800,11300,11550,456352
20181108,11800,11900,11550,11600,489366
20181107,11550,11900,11250,11500,702690
20181106,11900,11900,11200,11400,596659
20181105,11500,11800,11100,11700,792936
20181102,11600,12100,11500,11850,755853
20181101,11500,11800,11150,11200,678731
20181031,11150,11550,10950,11350,664265
20181030,10000,11200,10000,11000,1210817
20181029,11700,12050,10200,10200,1150429
20181026,12900,13050,11750,11800,783440
20181025,12050,12700,11950,12700,929280
20181024,13800,13950,12850,12900,608337
20181023,14050,14200,13550,13600,478185
20181022,14150,15050,13850,14000,1255386
20181019,13700,14200,13250,14100,504390
20181018,14300,14500,13900,14050,308029
20181017,14550,14800,13900,14150,540010
20181016,13650,14200,13650,14050,386836
20181015,14450,14450,13500,13600,644373
20181012,13400,14350,13400,14350,733881
20181011,13850,14350,13500,13500,1231623
20181010,15700,16050,14750,14800,1063174
20181008,16500,16900,15950,15950,649566
20181005,17250,17450,16550,16800,811507
20181004,18800,18850,17500,17600,807865
20181002,19400,19550,18600,18700,518807
20181001,19050,19450,18950,19200,720498
20180928,18750,19000,18550,18850,410035
20180927,18550,18950,18550,18700,432807
20180921,18050,18500,17950,18400,324359
20180920,18550,18600,17850,17950,662512
20180919,18250,18750,18250,18450,504742
20180918,18550,18750,18100,18250,582116
20180917,19250,19250,18450,18800,626557
20180914,18850,19400,18650,19300,651323
20180913,18750,18900,18500,18850,429113
20180912,18750,18750,18250,18500,487539
20180911,18750,19050,18350,18550,807999
20180910,19050,19150,18300,18550,1245537
20180907,19550,20050,19100,19200,708793
20180906,20050,20150,19500,19650,530137
20180905,20150,20750,20050,20150,720503
20180904,20150,20450,19900,20100,777406
20180903,21600,21600,19900,20150,2318039
20180831,20300,21650,20150,21500,1155597
20180830,20750,20750,20100,20450,760506
20180829,19750,20250,19750,20000,344920
20180828,19750,20100,19650,19750,352924
20180827,20100,20200,19350,19650,476559
20180824,20200,20300,19950,20050,307019
20180823,20350,20850,19900,20050,932654
20180822,20350,20450,19700,19850,390196
20180821,19850,20350,19700,20250,361505
20180820,19900,20050,19600,19800,276088
20180817,19950,20000,19650,19850,369071
20180816,18650,19700,18350,19650,435729
20180814,19250,19800,18700,19050,725274
20180813,21000,21000,19300,19300,1056721
20180810,21600,21650,21000,21250,371461
20180809,21300,21800,21150,21800,252377
20180808,22150,22250,21350,21450,419578
20180807,21950,22350,21700,22050,470758
20180806,21250,22350,21100,21900,967264
20180803,21000,21400,20700,21200,358694
20180802,21350,21350,20700,20800,523952
20180801,20000,21500,19850,21400,1088867
20180731,20050,20300,19600,19950,475494
20180730,20550,20800,20150,20450,299303
20180727,20300,20600,19850,20550,403969
20180726,20800,21250,19950,20200,1562989
20180725,18700,19450,18700,19250,603269
20180724,18000,18750,17500,18400,504200
20180723,19350,19350,17950,18100,685868
20180720,19200,19650,18900,19200,371839
20180719,19900,20200,19050,19150,600051
20180718,21300,21400,19900,20000,547410
20180717,21100,21450,20900,20900,268951
20180716,21100,21300,20800,20850,239389
20180713,21600,21950,20850,21100,502225
20180712,21350,21750,21100,21650,275062
20180711,21450,21800,21200,21300,355746
20180710,22650,22700,21650,21850,470614
20180709,21300,22050,21150,22000,514655
20180706,20600,21450,20450,21200,611682
20180705,21300,21350,19900,20450,534507
20180704,21000,22250,20700,21100,679534
20180703,21500,22200,20300,21250,901867
20180702,22400,22700,21200,21300,628072
20180629,21850,22550,21550,22250,1012788
20180628,21150,22300,20750,21500,1827540
20180627,20050,21250,20000,20500,674809
20180626,19950,20250,19350,20050,462950
20180625,20400,20800,20100,20400,457739
20180622,19050,20600,18750,20500,794902
20180621,19500,19750,19050,19050,357374
20180620,19150,19850,18950,19550,621370
20180619,20000,20300,19000,19050,763867
20180618,20750,21100,19600,20050,919442
20180615,21300,21700,20850,21000,536747
20180614,22600,22650,21050,21150,1015062
20180612,22950,23250,22650,22700,433696
20180611,22700,23300,22350,22900,573871
20180608,24200,24250,22650,22950,1112011
20180607,25100,25400,24100,24200,680035
20180605,25150,25750,24450,25050,623012
20180604,25250,26250,24600,25200,1072157
20180601,25100,25500,24500,25250,1059345
20180531,23200,25250,23000,25000,1864239
20180530,23250,23600,22250,22900,600661
20180529,23150,23750,22800,23600,483597
20180528,22200,23150,22100,23150,575188
20180525,23000,23100,22200,22500,630054
20180524,23100,23600,22950,23400,316754
20180523,23400,23550,22850,23000,405489
20180521,24550,24550,23400,23550,604882
20180518,23250,24300,23150,24300,752257
20180517,22650,23950,22550,22900,820375
20180516,22850,23450,22150,22450,632573
20180515,23600,24050,22700,22900,730147
20180514,24350,24500,23450,23850,788089
20180511,24400,25200,24200,24350,713267
20180510,24950,25150,24050,24450,694282
20180509,24750,25200,23500,25150,690364
20180508,25950,26300,24700,24750,995331
20180504,24650,25650,23800,25000,1516710
20180503,23600,24350,23300,23450,855956
20180502,25400,25500,23300,23350,1663005
20180430,24650,25850,24200,25850,1584759
20180427,25850,26000,24500,25200,1306462
20180426,26200,26500,25550,25650,881719
20180425,26600,27100,25400,25850,1229015
20180424,25850,27250,25850,26800,1578857
20180423,26350,27250,25600,25800,1337100
20180420,25600,27150,25350,26200,1450254
20180419,27200,27900,25200,25950,2700400
20180418,26800,28050,26200,27900,1495221
20180417,25650,26850,24950,26800,1513363
20180416,25350,25600,24500,25400,1462272
20180413,22550,25000,22000,25000,2946848
20180412,22700,23000,22150,22300,841358
20180411,23350,23500,22600,22900,986611
20180410,23000,23600,22200,23200,911607
20180409,22500,23550,22450,23000,1677492
20180406,21800,23000,21750,22300,1722844
20180405,23650,23950,21600,21850,2831342
20180404,23400,23500,22300,23100,1851995
20180403,21300,23400,21100,23150,3623128
20180402,21700,22600,21150,21550,2885457
20180330,19650,21300,19500,21000,3405061
20180329,19300,19750,18700,19700,1337811
20180328,19150,19600,18900,19350,2203480
20180327,17450,19150,17350,19150,3468712
20180326,16100,17400,16000,17350,795572
20180323,16400,17000,16200,16200,579901
20180322,17300,17700,16800,17050,939404
20180321,17800,17800,17200,17300,363508
20180320,17250,18000,17200,17550,383886
20180319,18200,18200,17450,17600,350051
20180316,18450,18500,17750,18100,625998
20180315,17550,18200,17100,18100,773581
20180314,17900,17900,17450,17700,407846
20180313,17900,18200,17700,17900,762775
20180312,17950,18000,17600,17900,820653
20180309,16400,17750,16300,17450,1529683
20180308,16150,16400,16050,16350,257949
20180307,16200,16500,15850,16050,296008
20180306,16100,16400,15900,16150,310147
20180305,16600,16650,15900,16000,294697
20180302,16000,16400,15850,16400,324392
20180228,16550,16650,15850,16500,602793
20180227,17050,17050,16500,16800,381950
20180226,16600,17100,16500,16800,611716
20180222,16700,16700,15900,16050,626769
20180221,16650,16750,16050,16600,811423
20180220,17450,17500,16400,16600,1023723
20180219,17500,17900,17300,17600,562228
20180214,17800,17850,17050,17200,864032
20180213,18350,18450,17600,17700,714543
20180212,18900,19000,18000,18050,976663
20180209,17700,18750,17700,18450,1283624
20180208,17850,18650,17600,18450,1279344
20180207,19600,19600,17450,17450,2166230
20180206,17750,18950,17000,18950,2331266
20180205,17600,19100,17600,18450,2621858
20180202,18250,19000,17650,18450,2383329
20180201,16800,18350,16700,18150,1678753
20180131,16650,17100,16200,16800,727053
20180130,17550,17550,16650,16800,759267
20180129,18050,18100,17350,17350,817952
20180126,17650,18350,17350,17800,1273399
20180125,17400,17800,17200,17450,597678
20180124,17850,17850,17250,17500,852025
20180123,17400,17950,17100,17950,1132800
20180122,17550,18350,16950,17200,2348270
20180119,16300,17450,16100,17200,1798868
20180118,16000,16650,15600,16200,1505567
20180117,15150,15850,15100,15500,948613
20180116,14650,15350,14600,15150,808892
20180115,14650,14750,14150,14600,437959
20180112,15250,15250,14400,14600,599338
20180111,15250,15450,14800,15100,521657
20180110,14750,15300,14650,15150,1039327
20180109,14650,15100,14250,14550,740035
20180108,15500,15600,14350,14600,1116805
20180105,15400,16000,15300,15550,416916
20180104,16200,16200,15400,15450,813222
20180103,16450,16450,15850,16250,667280
20180102,15900,16400,15500,16200,1383999
20171228,13850,16050,13850,14950,3105651
20171227,13750,14250,13650,13800,774775
20171226,14250,14450,13500,13600,987808
20171222,14850,15200,13900,14400,1271065
20171221,14700,15750,14700,15200,1319834
20171220,17100,17100,14700,14800,1930236
20171219,19200,19900,16700,17100,2145241
20171218,19200,19200,19200,19200,0
20171215,19200,19200,19200,19200,0
20171214,19200,19200,19200,19200,0
20171213,19200,19200,19200,19200,0
20171212,19200,19200,19200,19200,0
20171211,19200,19200,19200,19200,0
20171208,19200,19200,19200,19200,0
20171207,19200,19200,19200,19200,0
20171206,19200,19200,19200,19200,0
20171205,19200,19200,19200,19200,0
20171204,19200,19200,19200,19200,0
20171201,19200,19200,19200,19200,0
20171130,19200,19200,19200,19200,0
20171129,19200,19200,19200,19200,0
20171128,19200,19200,19200,19200,0
20171127,19200,19200,19200,19200,0
20171124,19200,19200,19200,19200,0
20171123,17908,19352,17908,19200,1916794
20171122,18415,18592,18035,18238,768650
20171121,18744,19048,18136,18364,1114099
20171120,19707,19935,18567,18744,1531256
20171117,20289,20467,19529,19605,775390
20171116,20036,20467,19631,20188,889727
20171115,20213,20619,19656,19909,1431608
20171114,20872,21379,19808,20264,2847712
20171113,19529,20948,19124,20416,4260159
20171110,18668,19175,18542,18820,1197630
20171109,18618,18871,18238,18516,931762
20171108,17984,18516,17655,18466,899803
20171107,18288,18339,17807,17934,596468
20171106,18111,18415,17858,18111,905551
20171103,17604,18035,17351,17858,835368
20171102,16996,17984,16844,17756,1681103
20171101,17123,17326,16616,16844,886122
20171031,17452,17579,16616,17022,2387233
20171030,16338,16566,15882,16389,975640
20171027,16540,16718,15831,16186,988726
20171026,16465,16616,15578,16135,1296896
20171025,17731,18263,15983,16338,2205214
20171024,17376,17832,17351,17528,618579
20171023,17402,17934,17351,17402,375907
20171020,17503,18187,17376,17427,523563
20171019,18111,18136,17022,17630,701676
20171018,18567,18871,18035,18086,728587
20171017,18415,18592,17908,18516,1053744
20171016,17554,18618,17174,18288,2366982
20171013,17326,18060,16718,17300,1296240
20171012,18795,18871,17224,17503,1974429
20171011,17604,17731,17224,17478,547922
20171010,17731,17959,17300,17478,987455
20170929,16262,17503,16262,17275,1592566
20170928,16287,16667,16059,16262,303250
20170927,16085,16439,15857,16211,260818
20170926,15350,16186,15350,16034,352258
20170925,15705,16135,15325,15451,291004
20170922,16515,16718,15527,15629,471820
20170921,16794,16895,16439,16515,418921
20170920,16870,17022,16363,16642,468583
20170919,16692,17224,16566,16743,456821
20170918,16844,16996,16591,16692,319574
20170915,16971,17022,16566,16718,329049
20170914,16465,17148,16262,17022,615764
20170913,16566,17022,16363,16465,365389
20170912,16211,16616,16009,16591,394360
20170911,15958,16287,15274,16186,513185
20170908,16718,16920,15857,15958,645731
20170907,17072,17300,16718,16971,426887
20170906,16363,17655,15983,17047,1053439
20170905,16971,17123,16110,16540,1074285
20170904,16895,17326,16743,17123,655977
20170901,17680,17832,17022,17554,2429255
20170831,15983,17098,15882,17098,1386050
20170830,15907,16490,15831,16009,572613
20170829,15933,16034,15603,15907,395732
20170828,15730,16414,15578,15958,844681
20170825,14970,15831,14919,15705,742158
20170824,14615,15071,14463,14970,407767
20170823,14793,14945,14337,14717,353991
20170822,14261,14742,14235,14641,271385
20170821,15249,15274,14210,14235,575174
20170818,15071,15325,15046,15223,250537
20170817,15451,15477,14919,15274,514880
20170816,14818,15375,14818,15249,706767
