,STARTING_PRICE,HIGH_PRICE,LOW_PRICE,CLOSING_PRICE,TRADING_VOLUME
20160908,4901,5159,4832,4841,339025
20160907,4935,4961,4755,4823,205558
20160906,5142,5150,4866,4944,261619
20160905,5288,5322,5056,5116,308756
20160902,5494,5554,5262,5288,419191
20160901,5795,5795,5572,5769,64160
20160831,6139,6191,5675,5743,101419
20160830,6130,6191,5933,5993,67983
20160829,6328,6449,6019,6130,86476
20160826,6715,6741,6388,6440,54279
20160825,6706,6818,6577,6672,40436
20160824,6646,6861,6586,6758,40041
20160823,6775,6775,6577,6646,42340
20160822,6861,6861,6655,6706,35868
20160819,6844,6887,6663,6767,72410
20160818,6930,7033,6792,6801,62533
20160817,7171,7171,6878,6964,41926
20160816,7308,7351,7102,7102,73117
20160812,6956,7111,6827,7042,91836
20160811,6810,6982,6663,6870,76344
20160810,6878,7007,6620,6861,157630
20160809,7093,7214,6801,6835,213112
20160808,8409,8529,6818,7042,792629
20160805,7523,7717,7115,7136,690779
20160804,7803,7932,7351,7523,523450
20160803,7889,8039,7674,7867,343978
20160802,8254,8426,7674,7695,555041
20160801,7824,8748,7566,8125,1364338
20160729,7330,9458,6878,7781,2520712
20160728,8039,8147,7437,7523,887409
20160727,8319,8405,7867,8211,1080321
20160726,8512,8813,7803,8039,2510593
20160725,6384,8104,6126,8104,3419923
20160722,6062,6298,5997,6234,101496
20160721,5825,6191,5632,6040,219442
20160720,5309,5954,5288,5739,659530
20160719,4944,5288,4944,5288,105443
20160718,4879,5094,4879,4944,41547
20160715,4879,4944,4858,4944,17969
20160714,4879,4944,4793,4879,40675
20160713,5073,5094,4858,4879,192854
20160712,4815,5137,4815,5008,98614
20160711,4836,5073,4750,4858,34548
20160708,4836,4901,4729,4793,46160
20160707,5030,5073,4729,4901,131554
20160706,5116,5180,4922,5030,62752
20160705,4987,5245,4987,5116,48986
20160704,5073,5180,4944,5030,41198
20160701,5051,5245,5008,5073,71624
20160630,4922,5073,4793,5030,103726
20160629,4643,5159,4514,4944,158097
20160628,4557,4664,4406,4664,50140
20160627,4578,4643,4406,4600,34054
20160624,4772,4858,4299,4643,93885
20160623,4901,4944,4664,4664,57451
20160622,4600,4987,4557,4858,61789
20160621,4772,4858,4492,4600,79298
20160620,4643,5094,4578,4750,117716
20160617,4600,5266,4363,4578,753357
20160616,4320,4320,4157,4204,53780
20160615,4243,4299,4213,4295,19553
20160614,4290,4385,4256,4278,22273
20160613,4342,4385,4247,4290,71179
20160610,4600,4664,4295,4342,159104
20160609,4729,4793,4578,4664,118090
20160608,4793,4793,4535,4729,68662
20160607,4621,4750,4535,4729,69293
20160603,4664,4707,4557,4664,11498
20160602,4557,4707,4428,4600,56115
20160601,4578,4643,4428,4557,68923
20160531,4514,4600,4492,4578,24459
20160530,4406,4557,4342,4514,88548
20160527,4686,4772,4557,4557,20165
20160526,4729,4793,4578,4686,73850
