DATE,STARTING_PRICE,HIGH_PRICE,LOW_PRICE,CLOSING_PRICE,TRADING_VOLUME
20200731,8060,8060,7820,7920,54181
20200730,7800,8030,7710,7980,105234
20200729,7550,7840,7550,7780,87697
20200728,7530,7760,7520,7720,54096
20200727,7520,7610,7470,7600,49699
20200724,7370,7530,7320,7470,54085
20200723,7590,7590,7370,7470,41276
20200722,7680,7680,7450,7490,26021
20200721,7690,7690,7530,7590,41548
20200720,7540,7630,7430,7600,60370
20200717,7530,7530,7430,7480,14731
20200716,7570,7590,7400,7480,42869
20200715,7350,7540,7310,7500,77008
20200714,7210,7370,7200,7310,35413
20200713,7280,7340,7190,7250,41312
20200710,7420,7450,7300,7300,34857
20200709,7410,7440,7260,7410,35387
20200708,7320,7400,7270,7320,28278
20200707,7580,7580,7330,7350,55912
20200706,7360,7550,7310,7530,114013
20200703,7210,7370,7180,7320,64584
20200702,7190,7290,7160,7210,36036
20200701,7220,7400,7140,7180,74531
20200630,7130,7650,6990,7240,253340
20200629,7180,7290,7030,7130,43061
20200626,7260,7300,7120,7240,39564
20200625,7220,7380,7180,7220,72357
20200624,7480,7530,7360,7410,61967
20200623,7440,7510,7300,7430,76824
20200622,7620,7640,7340,7350,156960
20200619,8060,8860,7610,7620,1220199
20200618,7520,7650,7300,7560,20090
20200617,7750,7750,7400,7600,49360
20200616,7560,7740,7520,7730,93906
20200615,7850,7900,7340,7430,129622
20200612,7630,8020,7610,7900,99477
20200611,8150,8230,7940,8030,107430
20200610,8130,8190,7940,8190,100267
20200609,8020,8280,8020,8140,84923
20200608,8100,8100,7900,7980,58344
20200605,8170,8170,7950,8000,106445
20200604,8420,8420,8050,8150,115151
20200603,8320,8520,8210,8350,133059
20200602,8280,8360,8140,8330,134429
20200601,8570,8670,8250,8280,261578
20200529,7920,8900,7720,8530,973356
20200528,8210,8370,7700,7950,181265
20200527,7850,8270,7630,8210,275888
20200526,7290,7670,7290,7620,207383
20200525,7360,7450,7200,7270,57764
20200522,7500,7620,7210,7300,30120
20200521,7450,7610,7450,7520,67120
20200520,7360,7450,7200,7450,43544
20200519,7200,7470,7050,7330,92006
20200518,7130,7130,7000,7100,52325
20200515,7210,7360,7060,7090,31688
20200514,7160,7220,7030,7120,36957
20200513,7310,7310,7070,7220,41847
20200512,7460,7460,7150,7270,29103
20200511,7750,7750,7360,7460,31028
20200508,7300,7480,7280,7450,31703
20200507,7120,7500,7100,7290,62238
20200506,7200,7200,7040,7120,47655
20200504,7180,7180,6950,7080,40143
20200429,7240,7260,7150,7190,24453
20200428,7200,7260,7050,7170,31483
20200427,6990,7200,6990,7190,37917
20200424,7220,7220,6920,7060,50664
20200423,7150,7250,7010,7200,55797
20200422,7090,7120,6870,7120,57264
20200421,7360,7390,6850,7220,75520
20200420,7260,7510,7160,7360,49552
20200417,7100,7410,7050,7230,48890
20200416,6850,7060,6800,7050,60033
20200414,6760,7080,6740,6970,58573
20200413,6950,6980,6750,6760,47478
20200410,7100,7150,6660,6950,49404
20200409,7050,7050,6820,6950,54711
20200408,6740,7110,6660,7000,103500
20200407,6770,6910,6600,6750,126114
20200406,6350,6620,6300,6580,114448
20200403,6400,6430,6200,6330,102522
20200402,6280,6410,6100,6400,63363
20200401,6430,6780,6340,6400,72182
20200331,6600,6600,6290,6430,58249
20200330,5900,6250,5690,6200,53446
20200327,6180,6380,5950,6140,116805
20200326,6000,6180,5850,5920,113916
20200325,5990,6130,5630,5950,134969
20200324,5230,5680,5230,5670,76791
20200323,5500,5500,5000,5200,112035
20200320,5730,6020,5700,5870,92993
