DATE,STARTING_PRICE,HIGH_PRICE,LOW_PRICE,CLOSING_PRICE,TRADING_VOLUME
20200731,10650,11050,10400,10550,299063
20200730,10200,11050,10050,10450,452365
20200729,10200,10300,10050,10100,63190
20200728,10450,10450,10150,10200,75519
20200727,10100,10400,10000,10300,67283
20200724,10300,10350,10050,10100,133982
20200723,10750,10800,10400,10450,170827
20200722,10850,10900,10700,10750,103448
20200721,10850,11150,10800,10900,223350
20200720,11050,11150,10700,10800,294181
20200717,11100,11250,10950,11100,183114
20200716,11100,12050,11000,11150,1560968
20200715,11450,11450,11000,11050,138584
20200714,11100,11300,10900,11250,265902
20200713,10850,11900,10800,11250,1726870
20200710,10700,10850,10400,10700,235270
20200709,11050,11150,10700,10750,177458
20200708,10600,11400,10600,10900,711676
20200707,11050,11100,10550,10650,305758
20200706,11250,11750,10900,10950,801258
20200703,10400,12100,10100,11150,3830833
20200702,9740,11700,9660,10400,2487346
20200701,10750,10900,9670,9730,1382595
20200630,9030,11550,8910,11450,4301146
20200629,9190,9300,8700,8910,62997
20200626,9140,9320,9110,9300,38215
20200625,9100,9280,9100,9140,29250
20200624,9230,9310,9170,9240,34967
20200623,9300,9490,9010,9150,67275
20200622,9410,9620,9330,9350,51299
20200619,9550,9740,9400,9620,47468
20200618,9500,9690,9500,9540,41882
20200617,9790,9910,9580,9700,49793
20200616,9500,9900,9500,9790,80537
20200615,10150,10300,9330,9330,172984
20200612,10000,10450,10000,10300,134386
20200611,11000,11100,10750,10750,121441
20200610,10650,11200,10450,11150,368363
20200609,10800,10900,10500,10650,93935
20200608,10950,11000,10700,10800,67995
20200605,10900,10950,10750,10900,69731
20200604,10900,11200,10700,10800,174635
20200603,10750,10950,10550,10900,143315
20200602,10700,10700,10400,10550,80101
20200601,10350,10700,10200,10700,73743
20200529,10300,10500,10050,10300,94258
20200528,10750,10850,10250,10400,124193
20200527,11100,11100,10750,10750,105137
20200526,10900,11050,10750,11000,127921
20200525,10900,10950,10650,10900,139621
20200522,11600,11700,10850,11100,209057
20200521,12150,12150,11500,11600,427588
20200520,11650,12000,11600,11950,421538
20200519,11350,11650,11000,11600,379810
20200518,10850,11200,10650,11100,175555
20200515,11100,11100,10650,10750,116887
20200514,11300,11300,10800,10900,126589
20200513,10500,11200,10350,11000,170494
20200512,11250,11350,10650,10900,139106
20200511,11550,11550,11050,11250,103263
20200508,11650,11750,11400,11550,167974
20200507,11350,11550,11250,11550,120958
20200506,11450,11500,11250,11350,94992
20200504,11500,11700,11250,11250,208899
20200429,11800,12200,11400,11650,410344
20200428,11800,12100,11550,11800,353784
20200427,11500,11700,11250,11700,122403
20200424,11500,11650,11100,11300,197896
20200423,12000,12100,11650,11800,226252
20200422,11300,11950,11100,11950,219483
20200421,12000,12250,11050,11550,520218
20200420,11800,12500,11500,11900,747876
20200417,11250,12350,11100,11800,766165
20200416,10850,11350,10800,11150,240748
20200414,11200,11450,10950,11100,420534
20200413,10500,12300,10350,11100,2346238
20200410,10000,10350,9450,10150,281933
20200409,9810,10100,9700,9820,143409
20200408,9010,10550,8840,9600,488457
20200407,9080,9080,8700,9010,144140
20200406,8270,8730,8240,8670,103177
20200403,8350,8370,8140,8300,55257
20200402,8090,8300,7880,8300,63663
20200401,8500,8550,8100,8100,86282
20200331,8190,8460,8150,8420,116642
20200330,7700,8110,7600,8090,69983
20200327,8400,8400,7690,7950,144796
20200326,7450,8160,7340,7750,181215
20200325,7110,7600,7100,7350,148108
20200324,6520,6880,6400,6840,166663
20200323,6330,6650,6110,6300,74537
20200320,6550,6940,6430,6940,140565
20200319,8500,8580,6390,6500,184452
20200318,8820,9250,8110,8200,168314
20200317,8020,9050,8020,8830,161264
20200316,9420,9900,8840,8950,163402
20200313,9120,9590,8710,9330,223285
20200312,10600,10850,9980,10100,134353
20200311,10900,10950,10450,10800,99415
20200310,10550,11050,10450,10950,100229
20200309,10800,11000,10400,10700,82861
20200306,11050,11200,10700,11000,125262
20200305,11100,11450,11000,11300,63892
20200304,10550,11050,10550,10950,48304
20200303,11150,11150,10550,10550,84672
20200302,10200,10900,10150,10650,103720
20200228,10700,11000,10250,10400,132452
20200227,11700,11750,11000,11000,99543
20200226,11400,11700,11150,11700,76591
20200225,10600,11500,10600,11500,120784
20200224,11150,11250,10600,10700,128715
20200221,11100,11950,11050,11550,134756
20200220,11550,11750,11200,11350,73052
20200219,12000,12100,11400,11600,119123
20200218,12150,12300,11800,12000,104692
20200217,11850,12200,11600,12150,187597
20200214,11950,11950,11650,11750,111652
20200213,11900,12250,11500,11850,194891
20200212,11400,11900,11200,11800,159419
20200211,11200,11700,11150,11400,189813
20200210,11100,11250,10850,11200,112741
20200207,11200,11350,10900,11150,114775
20200206,10700,11200,10700,11150,202554
20200205,11000,11050,10450,10550,195628
20200204,10400,10950,10200,10800,219534
20200203,10000,10700,9830,10550,275178
20200131,10700,11100,10350,10400,186744
20200130,11100,11300,10500,10650,254172
20200129,11400,11550,10850,11350,306997
20200128,11100,11550,10950,11250,479791
20200123,12900,12950,12600,12750,190172
20200122,12850,13300,12750,13000,202002
20200121,12600,13150,12450,13150,275179
20200120,13400,13700,12600,12800,432119
20200117,13450,13500,13200,13300,184316
20200116,14250,14250,13050,13450,744581
20200115,13200,13650,12900,13300,464105
20200114,12950,14050,12850,13150,1450359
20200113,11400,14350,11300,12750,4166350
20200110,11050,11200,10900,11200,226162
20200109,10800,11350,10650,10900,399510
20200108,10700,10900,10200,10400,191228
20200107,10350,10950,10250,10900,256057
20200106,10350,10450,10150,10200,82590
20200103,10900,10950,10500,10600,141159
20200102,10450,11050,10250,10900,256653
20191230,10350,10550,10200,10450,68921
20191227,10150,10450,10050,10350,74065
20191226,10350,10800,10150,10150,242886
20191224,10450,10450,9940,10050,173043
20191223,11100,11100,10350,10550,194704
20191220,10800,11100,10650,10900,428392
20191219,10400,10650,10200,10650,141690
20191218,10100,10600,10100,10400,249972
20191217,10250,10400,10050,10150,92335
20191216,10200,10450,10150,10300,133383
20191213,10000,11150,9990,10150,1927677
20191212,9470,9700,9460,9700,77724
20191211,9610,9850,9310,9500,117485
20191210,9250,9470,9250,9290,60688
20191209,9320,9400,9190,9280,66144
20191206,9250,9490,9220,9320,100125
20191205,9750,9980,9380,9410,175329
20191204,10200,10500,9590,9600,344489
20191203,10300,10400,9990,10050,228583
20191202,10100,10650,9370,10600,461929
20191129,9730,11500,9610,10350,2926370
20191128,9350,9400,9100,9220,54651
20191127,9480,9570,9400,9410,38103
20191126,9490,9600,9410,9420,39190
20191125,9210,9620,9210,9400,38517
20191122,9100,9190,9010,9110,45174
20191121,9300,9400,9050,9070,69875
20191120,9590,9650,9350,9410,40841
20191119,9810,9860,9590,9610,59449
20191118,9990,10050,9850,9900,54791
20191115,10100,10100,9900,9990,53589
20191114,10050,10200,9940,10100,68665
20191113,10050,10200,9990,10050,46243
20191112,10200,10300,10000,10050,54534
20191111,10400,10500,10100,10300,58449
20191108,10950,11250,10400,10400,221405
20191107,10700,10800,10400,10400,99813
20191106,10950,11000,10700,10750,91812
20191105,10650,10850,10550,10800,62582
20191104,10950,10950,10500,10650,78561
20191101,10850,10850,10550,10750,72904
20191031,10600,11100,10500,10650,298529
20191030,10100,10800,9980,10600,225858
20191029,10050,10350,9990,10050,57614
20191028,9820,10300,9820,10200,105378
20191025,10050,10100,9750,9770,74886
20191024,9970,10200,9950,10050,69795
20191023,10150,10200,9980,10000,65101
20191022,10250,10250,10000,10150,54265
20191021,10250,10250,9990,10050,61898
20191018,10550,10550,10050,10150,67029
20191017,10250,10450,10150,10400,77854
20191016,10500,10550,10100,10100,106393
20191015,9980,10400,9940,10350,128439
20191014,9970,10200,9780,9980,119902
20191011,9500,9730,9500,9660,101823
20191010,9560,9650,9330,9380,55859
20191008,9370,9680,9370,9600,58254
20191007,9380,9540,9380,9420,45431
20191004,9830,9840,9380,9410,111804
20191002,9860,9980,9850,9850,65289
20191001,10200,10400,10050,10100,98339
20190930,10400,10450,10150,10200,166038
20190927,9810,10450,9810,10200,305748
20190926,10150,10200,9700,9790,113666
20190925,10600,10600,10050,10050,167355
20190924,9790,10400,9710,10300,262960
20190923,9800,9860,9640,9660,31510
20190920,9720,9810,9680,9800,34041
20190919,9930,9930,9660,9710,51724
20190918,9890,9940,9810,9860,51806
20190917,9890,9930,9700,9890,79361
20190916,9780,9880,9680,9840,104049
20190911,9420,9750,9420,9690,105206
20190910,9570,9570,9380,9480,37890
20190909,9450,9610,9450,9480,55001
20190906,9660,9660,9430,9510,50090
20190905,9490,9620,9470,9550,78405
20190904,9520,9590,9320,9420,106275
20190903,9300,9850,9300,9520,279362
20190902,9120,9350,9080,9220,48219
20190830,9260,9390,9030,9140,102724
20190829,8770,9050,8720,8890,76232
20190828,8730,8810,8660,8780,51270
20190827,8910,9000,8730,8730,75157
20190826,8940,9240,8750,8750,115198
20190823,9290,9700,9200,9310,260130
20190822,9400,9510,9290,9290,85523
20190821,9300,9370,9170,9350,74856
20190820,9020,9340,9020,9340,87947
20190819,9120,9360,9020,9020,95758
20190816,9420,9530,9120,9190,152512
20190814,9900,9910,9270,9380,369071
20190813,9320,10000,9320,9550,528920
20190812,9030,10300,8820,9360,1870391
20190809,8860,9070,8590,8700,372718
20190808,8090,10450,8090,8700,1965100
20190807,7920,8240,7920,8080,56608
20190806,7880,8510,7790,7980,72564
20190805,9300,9340,8340,8340,82218
20190802,9020,9300,8810,9260,114883
20190801,9000,9330,9000,9060,47995
20190731,9310,9950,9000,9140,126024
20190730,9010,9380,9010,9300,73042
20190729,9910,10050,9150,9200,106328
20190726,9950,10150,9870,9960,29599
20190725,10300,10300,9970,10000,37373
20190724,10850,10850,10300,10300,33561
20190723,10800,11000,10550,10650,86549
20190722,10750,10900,10700,10850,24590
20190719,10750,10950,10700,10750,45787
20190718,10650,10950,10650,10750,23541
20190717,11000,11100,10600,10750,62267
20190716,11550,11600,11000,11100,94023
20190715,11150,11600,10800,11550,129234
20190712,11450,11450,11050,11250,53975
20190711,11100,11300,10950,11250,65214
20190710,11300,11500,10850,11100,126799
20190709,11350,11600,10900,11350,85691
20190708,11800,12150,11300,11400,75946
20190705,11450,12400,11400,11900,138066
20190704,11700,11950,11300,11450,71476
20190703,12500,12500,11500,11700,89325
20190702,12650,12750,12300,12400,52689
20190701,12600,13000,12500,12650,113075
20190628,12050,12600,12050,12350,197067
20190627,12450,12650,12050,12050,137974
20190626,13250,13250,12300,12350,198263
20190625,13550,13700,12800,13150,310324
20190624,13850,14100,13650,13800,94494
20190621,14150,14200,13500,13900,285482
20190620,13900,14200,13450,14150,227048
20190619,13750,14250,13450,14000,440481
20190618,13450,14100,12750,13200,664053
20190617,11500,13100,11450,13050,495020
20190614,10950,11950,10850,11500,263798
20190613,10500,11000,10500,10850,92191
20190612,10550,10800,10450,10550,63315
20190611,10300,10850,10200,10550,106572
20190610,10600,10600,10050,10250,110363
20190607,10250,10600,10150,10600,111317
20190605,9880,10350,9780,10100,122927
20190604,9780,9930,9770,9780,35093
20190603,9700,9950,9700,9870,36510
20190531,9580,9860,9580,9770,49562
20190530,9720,9860,9560,9570,63557
20190529,9980,9980,9700,9750,43209
20190528,9640,9990,9640,9880,75876
20190527,9510,9850,9220,9640,94211
20190524,9580,9880,9570,9580,155949
20190523,11450,11600,9620,9780,651937
20190522,11900,12050,11600,11600,76579
20190521,11700,12050,11700,11800,43740
20190520,12000,12350,11750,11800,77465
20190517,12300,12650,11900,11950,73803
20190516,12400,12650,12200,12200,69753
20190515,12250,12700,12250,12600,70296
20190514,12000,12550,11650,12100,85150
20190513,12750,12950,12100,12300,74525
20190510,12600,13100,12550,12850,108953
20190509,13300,13400,12600,12650,126075
20190508,13150,13600,13050,13300,84074
20190507,13400,13650,13200,13300,137681
20190503,13950,14100,13850,13950,65889
20190502,13750,14200,13650,14000,94026
20190430,14550,14550,13600,13950,256021
20190429,14650,14900,14300,14450,102461
20190426,14500,15050,14350,14600,290421
20190425,14500,14700,14100,14350,155137
20190424,15000,15150,14500,14500,261028
20190423,14950,15450,14750,15100,314758
20190422,15100,15450,14850,14950,349196
20190419,13750,15500,13750,15100,1502345
20190418,14100,14250,13700,13750,103352
20190417,14700,14800,14100,14250,139350
20190416,15000,15350,14400,14650,429354
20190415,14550,14950,14300,14450,415843
20190412,13800,14450,13800,14450,218969
20190411,14000,14100,13800,13850,92031
20190410,14250,14250,14000,14000,104074
20190409,14000,14300,13500,14250,256820
20190408,13600,14200,13600,13850,213764
20190405,13550,13850,13400,13600,129516
20190404,13100,13700,13100,13700,114169
20190403,13150,13300,13050,13150,48202
20190402,13000,13350,12900,13150,60660
20190401,12950,13200,12650,12900,59261
20190329,12450,13100,12100,12950,107553
20190328,13050,13050,12350,12350,117601
20190327,13400,13550,13000,13050,56916
20190326,13300,13650,13200,13500,70369
20190325,13200,13500,13000,13100,51020
20190322,13650,13800,13300,13350,64477
20190321,13750,13750,13350,13450,105657
20190320,14050,14100,13400,13750,164772
20190319,14350,14500,13850,14150,130641
20190318,14000,14500,13950,14200,234267
20190315,13850,14400,13500,13900,392675
20190314,13350,13750,13200,13750,107706
20190313,13000,13650,13000,13350,120610
20190312,13300,13450,12900,13100,118941
20190311,14100,14100,12800,13200,191279
20190308,13450,14150,13350,13900,172612
20190307,13600,14300,13300,13750,260977
20190306,13900,13950,13400,13650,125350
20190305,14250,14500,13600,13800,247496
20190304,14000,14550,13850,14250,310710
20190228,14700,14800,14000,14100,222911
20190227,14800,15000,14650,14750,172158
20190226,15100,15200,14550,14900,330500
20190225,14700,15300,14250,15200,485047
20190222,14550,15950,14450,14550,1519247
20190221,14150,14950,13800,14450,905553
20190220,13300,14350,13250,14050,1319609
20190219,13050,13300,12850,13300,159004
20190218,13400,13450,12850,13050,199226
20190215,12500,13850,12500,13200,831304
20190214,12250,13450,12250,12850,620795
20190213,12100,12300,11900,12200,73139
20190212,12150,12150,11850,11900,41696
20190211,12150,12200,11700,12000,69881
20190208,12250,12250,12000,12050,137391
20190207,12750,12950,12300,12500,173320
20190201,13000,13150,12700,12850,99730
20190131,12950,13050,12700,13050,120549
20190130,13050,13050,12700,12700,97497
20190129,13000,13500,12600,12900,228526
20190128,13500,13700,13050,13050,182078
20190125,13050,13300,12950,13250,144902
20190124,13350,13350,12900,13200,199214
20190123,13050,14100,12800,12900,1103012
20190122,12150,13150,12000,13150,465637
20190121,12250,12250,12000,12100,59415
20190118,12250,12350,11850,12200,125079
20190117,12700,12750,12150,12250,131214
20190116,12500,12750,12250,12700,145721
20190115,12300,12550,12150,12450,129659
20190114,12400,12650,12050,12150,204143
20190111,12250,12500,12050,12250,143123
20190110,12600,12600,12050,12150,168438
20190109,12600,12600,12050,12450,241919
20190108,11550,13150,11550,12350,1228260
20190107,11100,11550,11050,11200,130219
20190104,10500,10950,10450,10750,71979
20190103,10600,11000,10600,10600,78383
20190102,11600,11650,10550,10700,95924
20181228,11400,11750,11250,11250,80183
20181227,11100,11500,11050,11300,112572
20181226,10550,10950,10550,10900,84168
20181224,11450,11500,10900,10900,66796
20181221,11900,12050,11250,11400,136502
20181220,12000,12450,11750,11800,136461
20181219,12050,12350,11850,12250,143435
20181218,11600,12950,11450,12050,425390
20181217,11950,12000,11500,11800,129174
20181214,12500,12600,11850,12150,141102
20181213,12450,12600,12100,12500,144463
20181212,11950,12500,11900,12400,224163
20181211,12250,12400,11850,11850,176261
20181210,12450,12900,12050,12200,197941
20181207,12750,13150,12200,12650,252129
20181206,13750,13800,12500,12500,333276
20181205,13900,13900,13300,13700,261748
20181204,14600,14600,13850,14050,295369
20181203,14100,15000,13900,14400,1146349
20181130,13500,14300,13250,13700,1078370
20181129,13600,14000,13150,13250,482378
20181128,13700,14200,13250,13400,576281
20181127,13550,14850,13250,13650,1458631
20181126,14300,14800,13450,13450,553889
20181123,13950,15250,13600,14500,1616358
20181122,14550,16250,13950,14150,1844002
20181121,11650,15400,11650,14550,4440775
20181120,12000,12200,11650,11950,372960
20181119,11500,13400,11500,12250,2185750
20181116,11050,12450,10800,11300,2825202
20181115,7950,10150,7950,10150,1324775
20181114,7820,7970,7750,7840,33071
20181113,7800,7880,7480,7850,37673
20181112,8080,8250,7880,7910,58992
20181109,8370,8370,7940,8170,39028
20181108,8510,8510,8230,8340,65650
20181107,8640,8790,8200,8300,41623
20181106,8620,8670,8400,8500,40623
20181105,8550,8900,8280,8520,27385
20181102,8260,8750,8260,8540,77562
20181101,7900,8400,7900,8200,47381
20181031,7900,7940,7630,7850,62522
20181030,7070,7990,7070,7900,143950
20181029,8530,8770,7690,7700,162522
20181026,9360,9430,8740,8760,118302
20181025,9570,9600,9110,9300,88178
20181024,10250,10500,9860,9930,86688
20181023,10950,10950,10150,10200,67228
20181022,10550,11600,10500,10950,146195
20181019,10500,10600,10100,10600,51308
20181018,10750,10900,10500,10600,27078
20181017,11000,11400,10700,10700,57724
20181016,10700,10900,10650,10800,35760
20181015,11000,11050,10650,10650,28741
20181012,10250,11050,10250,11050,61688
20181011,11400,11550,10400,10600,109387
20181010,12750,12850,11950,11950,76257
20181008,12950,13050,12700,12900,33051
20181005,13300,13400,13000,13150,35155
20181004,14000,14050,13300,13400,54760
20181002,14450,14450,13900,13950,26126
20181001,14200,14350,13950,14300,41380
20180928,14500,14600,14050,14050,58838
20180927,14100,14500,13950,14500,51667
20180921,13850,14150,13850,14100,28829
20180920,14100,14250,13850,13850,41077
20180919,14400,14400,14050,14150,26294
20180918,14300,14550,14250,14250,22592
20180917,14650,14750,14350,14450,29813
20180914,14750,14950,14600,14750,36841
20180913,14650,14800,14550,14750,28684
20180912,14750,14850,14500,14650,19580
20180911,14300,14850,14300,14750,30106
20180910,14550,14550,14250,14500,26061
20180907,14750,14950,14500,14550,43393
20180906,15000,15100,14700,14750,28280
20180905,14700,15200,14700,14800,53484
20180904,14750,14950,14700,14700,22941
20180903,14800,14950,14700,14850,28230
20180831,15150,15150,14700,15000,23364
20180830,15300,15400,14850,14900,75144
20180829,14650,14950,14550,14750,25367
20180828,14800,15000,14600,14600,46814
20180827,15200,15200,14600,14750,55237
20180824,15200,15600,14950,15100,194751
20180823,14250,15000,14100,14750,140161
20180822,13950,14150,13900,13950,19271
20180821,13600,14050,13600,13950,23114
20180820,13650,13900,13500,13650,22051
20180817,13800,13950,13600,13750,20044
20180816,13650,13650,13000,13650,41729
20180814,14000,14250,13850,14050,14690
20180813,14400,14450,13850,14000,25224
20180810,14400,14600,14250,14400,22103
20180809,14600,14700,14350,14500,15881
20180808,14800,14900,14450,14700,27778
20180807,14850,15150,14750,14800,10989
20180806,14800,15350,14800,15000,31920
20180803,14750,15100,14650,14800,18916
20180802,15100,15200,14750,14750,63371
20180801,14350,15350,14350,15200,98823
20180731,14500,14750,14300,14350,28580
20180730,14350,14750,14000,14700,16996
20180727,13600,14550,13600,14400,26342
20180726,13700,13800,13450,13800,26647
20180725,13400,13650,13350,13500,28310
20180724,13400,13700,13350,13550,42755
20180723,14450,14450,13550,13550,45730
20180720,14150,14400,14050,14300,25143
20180719,15000,15000,14200,14350,46049
20180718,15200,15250,14600,14700,32782
20180717,14950,15150,14650,14950,19010
20180716,15100,15300,14950,14950,17070
20180713,14950,15300,14750,15200,33609
20180712,14600,15000,14600,14950,27408
20180711,14750,15000,14550,14650,40567
20180710,15150,15450,14950,15000,37119
20180709,15100,15200,14700,15050,30793
20180706,14550,15100,14250,15100,59695
20180705,14900,15000,14150,14500,50617
20180704,14300,14900,14300,14800,28955
20180703,14800,15050,14400,14600,35809
20180702,15500,15550,14800,14800,47148
20180629,15000,15800,14550,15800,49726
20180628,14600,15250,14600,15000,61146
20180627,14400,15350,14400,14800,80333
20180626,14250,14600,14200,14400,30162
20180625,14350,14850,14350,14500,80264
20180622,14500,14650,14050,14450,77895
20180621,15050,15050,14450,14500,91692
20180620,14850,15400,14850,14950,99955
20180619,15300,15600,15050,15050,47676
20180618,16500,16600,15250,15400,141725
20180615,16500,16800,16300,16600,53682
20180614,17100,17100,16500,16650,66514
20180612,17150,17250,17000,17050,44342
20180611,17550,17650,17050,17150,80582
20180608,17500,17650,17200,17600,42453
20180607,17550,17600,17400,17450,41208
20180605,17600,17650,17350,17600,42664
20180604,18000,18000,17500,17600,55860
20180601,18450,18450,17750,18000,30658
20180531,17700,18200,17600,18050,39967
20180530,18000,18000,17500,17700,44074
20180529,18250,18450,17750,18100,35901
20180528,17750,18150,17600,18100,36035
20180525,18100,18150,17700,17850,58283
20180524,18250,18650,18100,18350,46269
20180523,18400,18500,17800,18300,64853
20180521,17800,18750,17800,18350,138475
20180518,17100,17800,17100,17800,89038
20180517,17550,17650,17000,17200,129237
20180516,18050,18150,17400,17550,188898
20180515,18800,18800,18100,18400,78970
20180514,18800,19050,18400,18600,47441
20180511,18900,19000,18600,18800,45463
20180510,18750,18950,18500,18500,64841
20180509,18700,18950,18350,18800,49559
20180508,19250,19450,18750,18800,86558
20180504,19400,19700,18850,18850,140341
20180503,18700,18950,18450,18500,112624
20180502,19200,19300,18600,18900,112877
20180430,19300,19450,18500,19400,159829
20180427,19500,19900,19050,19250,83034
20180426,19350,19750,19250,19450,92865
20180425,19700,20050,19250,19350,87186
20180424,19500,20100,19400,19750,183838
20180423,20200,20200,19200,19300,173704
20180420,20900,20900,20100,20350,153996
20180419,20700,20850,20150,20700,178610
20180418,20600,21000,20300,20550,233047
20180417,20400,20750,19950,20550,184691
20180416,20750,21300,20100,20400,518066
20180413,18800,19500,18400,19500,219075
20180412,18550,18700,18050,18700,118083
20180411,19200,19300,18650,18700,77176
20180410,19000,19150,18500,19000,84200
20180409,18300,19250,18000,19000,132072
20180406,18200,18900,18100,18300,101313
20180405,18500,18750,18100,18450,116984
20180404,19150,19200,18300,18300,211653
20180403,19350,19550,18300,19050,301512
20180402,19000,19450,18500,19400,736748
20180330,16400,16950,16100,16800,56986
20180329,16650,16700,16150,16300,61129
