DATE,STARTING_PRICE,HIGH_PRICE,LOW_PRICE,CLOSING_PRICE,TRADING_VOLUME
20200110,25250,25900,24700,25800,231475
20200109,25150,25900,24400,25050,343597
20200108,23350,25450,22900,24150,358751
20200107,22550,24700,22300,23950,359726
20200106,22400,23100,21950,22250,143239
20200103,23350,23550,22850,22850,137904
20200102,22500,23300,21750,22900,144730
20191230,21450,22400,21150,21950,143043
20191227,21400,21700,21150,21350,71551
20191226,21200,22450,20800,21550,249398
20191224,21600,21700,20450,20750,133218
20191223,21350,21700,20600,21550,197208
20191220,19950,21250,19800,21250,315861
20191219,19950,20000,19300,19450,74631
20191218,19650,19900,19350,19750,117343
20191217,19900,19900,19400,19650,75417
20191216,20500,20500,19700,19850,93448
20191213,20300,21000,20150,20500,153166
20191212,20800,20850,19800,20050,146200
20191211,20500,21200,20200,20450,176119
20191210,19400,20400,19400,20200,208660
20191209,19400,19650,19100,19450,51724
20191206,19400,19750,19350,19450,62544
20191205,19250,19800,19100,19450,136120
20191204,18500,19500,18200,19300,154258
20191203,17800,18700,17550,18600,150136
20191202,19150,19350,18000,18400,164113
20191129,19500,20100,18800,19100,395626
20191128,18550,19300,18300,18900,70781
20191127,18550,18850,18400,18650,41706
20191126,18600,18850,18250,18600,64669
20191125,18400,18700,18250,18400,36206
20191122,18000,18400,17900,18150,53434
20191121,19300,19300,18150,18150,79019
20191120,19000,19750,18800,19150,104817
20191119,19600,19700,19050,19100,55311
20191118,19750,19900,19250,19600,75807
20191115,19550,19950,19500,19650,103139
20191114,19000,19700,18900,19600,172972
20191113,19150,19850,18700,18700,252729
20191112,18700,19050,18550,18850,62246
20191111,19100,19150,18100,18900,178872
20191108,20600,20750,18700,18950,407707
20191107,19700,20800,19550,20250,234709
20191106,19600,20200,19550,19800,164462
20191105,19350,19800,19250,19600,100811
20191104,19400,19750,19050,19200,91211
20191101,19450,19500,18800,19400,121577
20191031,19500,20300,19200,19300,372086
20191030,18650,19500,18100,19350,223870
20191029,18400,18550,18100,18400,53278
20191028,17950,18650,17950,18300,70681
20191025,18500,18550,17800,17950,59812
20191024,18000,18450,17550,18400,69262
20191023,18250,18400,17750,17850,74734
20191022,17850,18300,17450,18200,84350
20191021,18300,18300,17300,17900,131408
20191018,18500,18800,18000,18100,93926
20191017,18400,18900,18350,18600,96579
20191016,19050,19150,18200,18300,99343
20191015,18650,19250,18650,18950,71416
20191014,18850,18900,18550,18800,53790
20191011,18550,19000,18250,18450,54535
20191010,18550,18650,18050,18250,44530
20191008,18150,18900,18150,18550,72193
20191007,18500,18800,18100,18450,45300
20191004,18600,18700,18150,18150,50463
20191002,19100,19100,18700,18750,62638
20191001,19150,19800,19050,19400,91841
20190930,19300,19500,18800,19000,86115
20190927,18550,20100,18550,19500,203486
20190926,19000,19700,18500,18600,89417
20190925,20150,20150,19150,19150,66473
20190924,20200,20900,19950,20050,155093
20190923,19700,20200,19550,20200,73280
20190920,20100,20200,19600,19850,73790
20190919,20250,20700,19800,20150,83557
20190918,20300,20300,19650,20100,50298
20190917,20500,20500,19850,20200,98543
20190916,20550,21500,20200,20650,198288
20190911,20250,20750,20150,20250,85884
20190910,20300,20750,19900,20250,121481
20190909,19350,20700,19350,20450,255511
20190906,20400,20500,19100,19250,158619
20190905,20450,20800,20050,20400,111237
20190904,20550,20900,19950,20450,151725
20190903,19250,21600,18750,20250,445765
20190902,18250,18900,18100,18900,74162
20190830,18200,18600,18150,18350,89751
20190829,17750,18100,17550,17800,42419
20190828,17400,17850,17350,17750,35523
20190827,17400,18050,17350,17450,44437
20190826,17750,17750,16800,17200,90956
20190823,18000,18400,17800,18150,70061
20190822,18400,18600,18050,18250,55489
20190821,18750,19000,18100,18250,113743
20190820,18100,19200,17750,18900,129325
20190819,17850,18350,17600,18100,78243
20190816,18200,18200,17400,17450,99011
20190814,19350,19500,17100,17650,375335
20190813,18700,19300,18550,19150,44350
20190812,19150,19800,18700,18900,132865
20190809,18300,18900,17650,18800,112141
20190808,17450,19900,17150,18250,318354
20190807,16000,17150,16000,17150,131928
20190806,16350,17950,15900,15900,133121
20190805,18000,18250,16800,17200,79451
20190802,18200,18700,18000,18100,33747
20190801,18800,18900,18300,18600,49929
20190731,18250,19200,17500,18800,158359
