DATE,STARTING_PRICE,HIGH_PRICE,LOW_PRICE,CLOSING_PRICE,TRADING_VOLUME
20191002,8870,8960,8490,8690,20322
20191001,8710,9030,8690,8960,19648
20190930,8930,8930,8630,8860,8899
20190927,8880,9100,8770,8930,14705
20190926,8820,9110,8660,8880,4928
20190925,9000,9180,8880,9000,10202
20190924,9020,9290,9020,9190,9596
20190923,9440,9440,9040,9190,8852
20190920,9320,9490,9220,9300,12664
20190919,9280,9490,9170,9330,12859
20190918,9210,9370,9060,9310,11675
20190917,9050,9480,8820,9250,18741
20190916,9060,9060,8810,8920,8990
20190911,8720,9000,8720,8850,19872
20190910,8850,8920,8640,8780,11807
20190909,8830,8840,8560,8770,8192
20190906,8940,9030,8700,8830,18539
20190905,9130,9130,8870,9030,15467
20190904,8880,9150,8790,8990,13219
20190903,8820,8990,8770,8880,10991
20190902,8970,8970,8770,8880,10325
20190830,8830,8920,8650,8830,18608
20190829,8980,8980,8510,8640,9025
20190828,8300,8790,8300,8700,22966
20190827,8620,8750,8350,8440,14373
20190826,8670,8990,8310,8520,14303
20190823,8680,9050,8680,8920,7470
20190822,8970,9240,8800,8800,21027
20190821,8650,9000,8450,8970,23510
20190820,8310,8500,8260,8500,20382
20190819,8490,8490,8290,8400,12642
20190816,8600,8600,8250,8510,13545
20190814,8650,8750,8410,8530,11924
20190813,8490,8510,8320,8480,6121
20190812,8680,8680,8210,8430,10215
20190809,8520,8790,8280,8400,18816
20190808,8280,8560,8030,8450,26439
20190807,8390,9080,8170,8400,33879
20190806,8680,9190,7870,8600,34970
20190805,9540,9890,8550,8770,29487
20190802,9290,9650,9090,9620,26761
20190801,9310,9740,9180,9650,19092
20190731,9470,9570,8800,9300,26953
20190730,9220,9670,9220,9460,12361
20190729,9800,10000,9280,9300,21808
20190726,10350,10400,9790,9890,37769
20190725,10650,10650,10150,10400,27012
20190724,10700,10850,10400,10650,31304
20190723,11000,11000,10700,10800,16737
20190722,11000,11000,10700,10900,9805
20190719,10650,10950,10500,10950,19941
20190718,10700,10950,10550,10650,21694
20190717,10800,10900,10500,10900,30846
20190716,10800,10800,10600,10800,18704
20190715,11000,11000,10500,10750,31123
20190712,10950,11100,10600,10950,52395
20190711,11200,11200,10850,11100,16790
20190710,11150,11150,10800,11100,17367
20190709,11400,11400,10700,11000,42117
20190708,11700,11700,10950,11300,32478
20190705,11500,11700,11100,11700,18083
20190704,11500,11600,10950,11500,50391
20190703,11750,11850,11100,11550,48675
20190702,11700,12000,11550,11750,36649
20190701,12050,12100,11600,11850,60696
20190628,12050,12950,11450,12050,147203
20190627,12050,12350,11500,12050,48254
20190626,12150,12200,11800,12100,60784
20190625,12500,12650,11950,12150,52885
20190624,12650,12850,12400,12500,96491
20190621,12550,13200,12500,12700,207413
20190620,12400,13600,12150,12500,431591
20190619,11850,14000,11500,12300,615317
20190618,12150,12250,11600,11800,71022
20190617,12650,12800,12100,12100,59944
20190614,12350,12900,12200,12550,136104
20190613,12050,12550,11900,12250,128780
20190612,12150,12300,11900,12050,39188
20190611,12150,12250,11900,12100,50660
20190610,12050,12150,11800,12100,58850
20190607,12000,12350,11900,12050,60096
20190605,12100,12450,11900,12050,74123
20190604,11850,12650,11600,12050,346991
20190603,10900,13100,10750,12000,997997
20190531,10500,11150,10400,10950,179796
20190530,10800,10900,10450,10450,116234
20190529,11650,11800,10650,10800,280386
20190528,11500,11950,11300,11850,295506
20190527,14700,14900,11650,11650,1441838
20190524,13000,13700,12650,13700,704416
20190523,10700,10750,10450,10550,47253
20190522,10450,10850,10400,10700,48472
20190521,10350,10700,10300,10350,54698
20190520,10600,10700,10150,10600,93561
20190517,10900,11200,10550,10650,77025
20190516,11450,11450,10650,10800,72261
20190515,11100,11550,11050,11350,54248
20190514,10700,11200,10500,11100,70810
20190513,11350,11500,10900,11000,57803
20190510,11400,11750,11200,11500,65566
20190509,12050,12300,11000,11300,149770
20190508,12200,12600,12150,12150,90585
20190507,13400,13400,12500,12500,194254
20190503,13800,14100,13100,13450,99758
20190502,13850,14100,13650,13950,56510
20190430,13350,13800,13350,13800,43826
20190429,13650,13750,13350,13550,36886
20190426,13350,13750,13000,13650,81496
20190425,13750,14000,13400,13550,81181
20190424,14550,14700,13750,13850,139596
20190423,14950,15300,14350,14650,116598
20190422,14800,15350,14650,14950,121320
20190419,14400,14950,14200,14650,155429
20190418,13900,14550,13800,14400,150994
20190417,14000,14300,13500,13800,138701
20190416,14600,14700,13950,13950,130168
20190415,14200,15000,13950,14500,364938
20190412,13700,14400,13650,13950,198720
20190411,13900,14050,13400,13650,191955
20190410,12450,14100,12250,13700,489730
20190409,12650,12750,12350,12450,47570
20190408,12350,12950,12350,12600,97195
20190405,12750,12750,12400,12450,41230
20190404,12850,12900,12500,12700,44142
20190403,12400,12950,12350,12750,115620
20190402,12250,12400,12050,12400,59304
20190401,12000,12250,11950,12200,51268
20190329,12150,12450,11650,12050,105881
20190328,12100,12650,11800,12200,86288
20190327,12550,12600,11900,12000,84774
20190326,12650,13000,12300,12400,145683
20190325,11900,12650,11900,12350,126437
20190322,13400,13400,12600,12600,126520
20190321,13650,13950,13250,13250,154044
20190320,13950,14100,12900,13850,330414
20190319,15600,16250,13950,13950,523785
20190318,15200,15600,14650,15450,275746
20190315,14650,15800,14250,14700,495883
20190314,15000,15050,14250,14650,213931
20190313,14050,15250,13800,14900,585068
20190312,14050,14600,13300,13900,245017
20190311,14000,14400,13450,13950,147478
20190308,13900,14500,13700,13950,181475
20190307,13300,14600,13250,14100,596018
20190306,13400,13700,13000,13350,146108
20190305,12700,13800,12500,13400,633712
20190304,12000,12550,12000,12550,217486
20190228,11600,12350,11550,11700,233836
20190227,11800,11950,11350,11550,123681
20190226,12050,12250,11700,11950,97929
20190225,12050,12350,11800,12000,131422
20190222,11650,13750,11600,12100,1329287
20190221,11200,12450,10950,11650,353447
20190220,11400,11400,11050,11300,58190
20190219,11200,11400,11050,11350,76268
20190218,10700,11350,10650,11200,162600
20190215,10850,10850,10500,10650,31280
20190214,10800,10800,10600,10750,25412
20190213,10500,10950,10500,10750,41774
20190212,10800,10800,10400,10500,40938
20190211,11000,11050,10700,10800,36809
20190208,11000,11150,10750,10900,60324
20190207,10500,11050,10400,10950,99189
20190201,10450,10750,10400,10550,27117
20190131,10750,10750,10350,10450,50091
20190130,10750,10800,10500,10600,40373
20190129,10800,10800,10450,10650,50735
20190128,10650,10950,10600,10800,63623
20190125,10600,10700,10500,10550,29747
20190124,10400,10650,10300,10600,33500
20190123,10400,10650,10350,10400,38830
20190122,10500,10600,10400,10550,30502
20190121,10750,10950,10400,10500,50925
20190118,10850,10900,10650,10700,46248
20190117,11000,11250,10700,10800,54386
20190116,11300,11350,10950,11050,50390
20190115,11150,11500,10950,11300,84470
20190114,11100,11250,10800,11150,78385
20190111,11200,11400,11000,11150,75172
20190110,11450,11600,10950,11050,80761
20190109,11150,11450,10900,11400,66294
20190108,11600,11650,10950,11050,153040
20190107,10900,11950,10550,11750,192672
20190104,10350,10900,10350,10750,43098
20190103,10950,11050,10200,10450,61922
20190102,11400,11400,10850,10900,50145
20181228,10650,11350,10400,11000,95206
20181227,10750,10850,10400,10450,53246
20181226,10450,10650,10050,10350,116103
20181224,11450,11700,10850,10850,73118
20181221,11150,11900,10800,11400,173041
20181220,11150,11600,10850,11000,99232
20181219,11000,11300,10600,11300,65671
20181218,10750,11100,10500,10850,76502
20181217,11750,11750,10900,11000,105979
20181214,12150,12550,11700,11800,168990
20181213,12000,12550,11900,12000,151830
20181212,12000,12250,11650,11850,165043
20181211,12050,12150,11350,11650,244669
20181210,12800,12850,11800,12000,202854
20181207,13100,13400,12850,13000,139559
20181206,13750,13850,13050,13050,159365
20181205,13800,14250,13700,13750,132714
20181204,14500,14750,14050,14100,254610
20181203,14150,14600,13550,14600,394189
20181130,14750,15750,14100,14150,832861
20181129,14050,14450,13600,14100,377438
20181128,13800,14600,13550,14050,698674
20181127,13500,13900,13400,13650,364947
20181126,14050,14200,13300,13500,378234
20181123,15700,16050,13900,13900,821812
20181122,17800,18000,15450,15600,3238564
