DATE,STARTING_PRICE,HIGH_PRICE,LOW_PRICE,CLOSING_PRICE,TRADING_VOLUME
20200731,70000,71000,68700,69200,27027
20200730,71500,71700,69800,70500,35303
20200729,69800,71200,67400,70800,57622
20200728,67500,70500,65000,69300,69972
20200727,68400,68700,67200,67700,32987
20200724,69900,70000,67500,68400,42585
20200723,69700,74800,67000,70000,91264
20200722,66600,72300,66500,70000,105162
20200721,65200,67700,64200,65800,50958
20200720,69900,69900,64600,66000,110997
20200717,60400,76000,59900,69900,576331
20200716,60700,60800,59100,59200,42542
20200715,60100,61800,60000,60600,27019
20200714,61100,61100,59600,61000,31134
20200713,61600,62500,59400,61300,60322
20200710,64000,64000,60700,61800,67605
20200709,66400,66400,63900,64100,42716
20200708,68000,68200,62800,65100,40126
20200707,66500,68500,64100,67300,81060
20200706,66000,68800,66000,67200,45465
20200703,68800,68900,67500,67600,26777
20200702,67300,69100,66900,68800,23951
20200701,69800,69800,66500,67200,31473
20200630,70500,70500,68200,69200,26598
20200629,70500,71200,68800,69000,39057
20200626,71400,73200,70300,71600,42340
20200625,71000,73000,70700,70700,33251
20200624,72500,74300,71900,72500,46171
20200623,74000,74100,70800,72500,67076
20200622,74500,76100,73000,73200,54969
20200619,76800,76800,72900,74300,44807
20200618,77100,78800,74600,75900,63039
20200617,76600,79700,76600,78100,47737
20200616,76400,80400,76300,78900,79717
20200615,81000,81100,72800,72800,139201
20200612,78000,81500,77000,81100,90816
20200611,83900,84000,80300,82900,214997
20200610,82900,84000,81200,82500,76741
20200609,81400,83400,80900,82900,75854
20200608,82100,83300,79300,81100,90333
20200605,78600,81400,77500,81100,103674
20200604,72000,81400,72000,78300,195515
20200603,77000,78700,71600,72000,137882
20200602,72800,76700,72300,76300,77357
20200601,73200,74800,72700,73200,133966
20200529,70100,72700,67400,71600,207371
20200528,62200,71900,61400,68900,477813
20200527,58000,62100,57200,58500,119598
20200526,57300,57900,56200,57500,44575
20200525,58000,58600,56900,57300,37189
20200522,58000,58400,56500,57700,56794
20200521,55800,57800,55500,57600,62666
20200520,55600,56400,55200,55800,38209
20200519,55700,55800,54400,55800,34948
20200518,56000,56700,55100,55200,27807
20200515,55400,57300,55300,56200,57660
20200514,55000,56500,54700,55900,50082
20200513,55100,55900,54500,55300,48195
20200512,57500,58000,55200,56000,58227
20200511,57900,59400,56200,57500,88307
20200508,54600,57700,54300,56800,121516
20200507,55600,56600,53000,54000,129207
20200506,57200,58100,55500,56400,137455
20200504,57200,58700,57000,57500,88603
20200429,58300,60200,56900,58000,193866
20200428,55200,61600,54200,57800,686428
20200427,61200,67300,50700,56300,941982
20200424,61200,61200,61200,61200,0
20200423,61200,61200,61200,61200,0
20200422,61200,61200,61200,61200,0
20200421,61200,61200,61200,61200,0
20200420,61200,61200,61200,61200,0
20200417,61200,61200,61200,61200,0
20200416,61200,61200,61200,61200,0
20200414,61200,61200,61200,61200,0
20200413,61200,61200,61200,61200,0
20200410,61200,61200,61200,61200,0
20200409,61200,61200,61200,61200,0
20200408,61200,61200,61200,61200,0
20200407,61200,61200,61200,61200,0
20200406,61200,61200,61200,61200,0
20200403,61200,61200,61200,61200,0
20200402,61200,61200,61200,61200,0
20200401,61200,61200,61200,61200,0
20200331,61200,61200,61200,61200,0
20200330,61200,61200,61200,61200,0
20200327,61200,61200,61200,61200,0
20200326,61200,61200,61200,61200,0
20200325,61200,61200,61200,61200,0
20200324,61200,61200,61200,61200,0
20200323,61200,61200,61200,61200,0
20200320,61200,61200,61200,61200,0
20200319,61200,61200,61200,61200,0
20200318,61200,61200,61200,61200,0
20200317,61200,61200,61200,61200,0
20200316,61200,61200,61200,61200,0
20200313,61200,61200,61200,61200,0
20200312,61200,61200,61200,61200,0
20200311,61200,61200,61200,61200,0
20200310,61200,61200,61200,61200,0
20200309,61200,61200,61200,61200,0
20200306,61200,61200,61200,61200,0
20200305,61200,61200,61200,61200,0
20200304,61200,61200,61200,61200,0
20200303,61200,61200,61200,61200,0
20200302,61200,61200,61200,61200,0
20200228,61200,61200,61200,61200,0
20200227,61200,61200,61200,61200,0
20200226,61200,61200,61200,61200,0
20200225,61200,61200,61200,61200,0
20200224,61200,61200,61200,61200,0
20200221,61200,61200,61200,61200,0
20200220,61200,61200,61200,61200,0
20200219,61200,61200,61200,61200,0
20200218,61200,61200,61200,61200,0
20200217,61200,61200,61200,61200,0
20200214,61200,61200,61200,61200,0
20200213,61200,61200,61200,61200,0
20200212,61200,61200,61200,61200,0
20200211,61200,61200,61200,61200,0
20200210,61200,61200,61200,61200,0
20200207,61200,61200,61200,61200,0
20200206,61200,61200,61200,61200,0
20200205,61200,61200,61200,61200,0
20200204,61200,61200,61200,61200,0
20200203,61200,61200,61200,61200,0
20200131,61200,61200,61200,61200,0
20200130,61200,61200,61200,61200,0
20200129,61200,61200,61200,61200,0
20200128,61200,61200,61200,61200,0
20200123,61200,61200,61200,61200,0
20200122,61200,61200,61200,61200,0
20200121,61200,61200,61200,61200,0
20200120,61200,61200,61200,61200,0
20200117,61200,61200,61200,61200,0
20200116,61200,61200,61200,61200,0
20200115,61200,61200,61200,61200,0
20200114,61200,61200,61200,61200,0
20200113,61200,61200,61200,61200,0
20200110,61200,61200,61200,61200,0
20200109,61200,61200,61200,61200,0
20200108,61200,61200,61200,61200,0
20200107,61200,61200,61200,61200,0
20200106,61200,61200,61200,61200,0
20200103,61200,61200,61200,61200,0
20200102,61200,61200,61200,61200,0
20191230,61200,61200,61200,61200,0
20191227,61200,61200,61200,61200,0
20191226,61200,61200,61200,61200,0
20191224,61200,61200,61200,61200,0
20191223,61200,61200,61200,61200,0
20191220,61200,61200,61200,61200,0
20191219,61200,61200,61200,61200,0
20191218,61200,61200,61200,61200,0
20191217,61200,61200,61200,61200,0
20191216,61200,61200,61200,61200,0
20191213,61200,61200,61200,61200,0
20191212,61200,61200,61200,61200,0
20191211,61200,61200,61200,61200,0
20191210,61200,61200,61200,61200,0
20191209,61200,61200,61200,61200,0
20191206,61200,61200,61200,61200,0
20191205,61200,61200,61200,61200,0
20191204,61200,61200,61200,61200,0
20191203,61200,61200,61200,61200,0
20191202,61200,61200,61200,61200,0
20191129,61200,61200,61200,61200,0
20191128,61200,61200,61200,61200,0
20191127,61200,61200,61200,61200,0
20191126,61200,61200,61200,61200,0
20191125,61200,61200,61200,61200,0
20191122,61200,61200,61200,61200,0
20191121,61200,61200,61200,61200,0
20191120,61200,61200,61200,61200,0
20191119,61200,61200,61200,61200,0
20191118,61200,61200,61200,61200,0
20191115,61200,61200,61200,61200,0
20191114,61200,61200,61200,61200,0
20191113,61200,61200,61200,61200,0
20191112,61200,61200,61200,61200,0
20191111,61200,61200,61200,61200,0
20191108,61200,61200,61200,61200,0
20191107,61200,61200,61200,61200,0
20191106,61200,61200,61200,61200,0
20191105,61200,61200,61200,61200,0
20191104,61200,61200,61200,61200,0
20191101,61200,61200,61200,61200,0
20191031,61200,61200,61200,61200,0
20191030,61200,61200,61200,61200,0
20191029,61200,61200,61200,61200,0
20191028,61200,61200,61200,61200,0
20191025,61200,61200,61200,61200,0
20191024,61200,61200,61200,61200,0
20191023,61200,61200,61200,61200,0
20191022,61200,61200,61200,61200,0
20191021,61200,61200,61200,61200,0
20191018,61200,61200,61200,61200,0
20191017,61200,61200,61200,61200,0
20191016,61200,61200,61200,61200,0
20191015,61200,61200,61200,61200,0
20191014,61200,61200,61200,61200,0
20191011,61200,61200,61200,61200,0
20191010,61200,61200,61200,61200,0
20191008,61200,61200,61200,61200,0
20191007,61200,61200,61200,61200,0
20191004,61200,61200,61200,61200,0
20191002,61200,61200,61200,61200,0
20191001,61200,61200,61200,61200,0
20190930,61200,61200,61200,61200,0
20190927,61200,61200,61200,61200,0
20190926,61200,61200,61200,61200,0
20190925,61200,61200,61200,61200,0
20190924,61200,61200,61200,61200,0
20190923,61200,61200,61200,61200,0
20190920,61200,61200,61200,61200,0
20190919,61200,61200,61200,61200,0
20190918,61200,61200,61200,61200,0
20190917,61200,61200,61200,61200,0
20190916,61200,61200,61200,61200,0
20190911,61200,61200,61200,61200,0
20190910,61200,61200,61200,61200,0
20190909,61200,61200,61200,61200,0
20190906,61200,61200,61200,61200,0
20190905,61200,61200,61200,61200,0
20190904,61200,61200,61200,61200,0
20190903,61200,61200,61200,61200,0
20190902,61200,61200,61200,61200,0
20190830,61200,61200,61200,61200,0
20190829,61200,61200,61200,61200,0
20190828,61200,61200,61200,61200,0
20190827,61200,61200,61200,61200,0
20190826,61200,61200,61200,61200,0
20190823,61200,61200,61200,61200,0
20190822,61200,61200,61200,61200,0
20190821,61200,61200,61200,61200,0
20190820,61200,61200,61200,61200,0
20190819,61200,61200,61200,61200,0
20190816,61200,61200,61200,61200,0
20190814,61200,61200,61200,61200,0
20190813,61200,61200,61200,61200,0
20190812,61200,61200,61200,61200,0
20190809,61200,61200,61200,61200,0
20190808,61200,61200,61200,61200,0
20190807,61200,61200,61200,61200,0
20190806,61200,61200,61200,61200,0
20190805,61200,61200,61200,61200,0
20190802,61200,61200,61200,61200,0
20190801,61200,61200,61200,61200,0
20190731,61200,61200,61200,61200,0
20190730,61200,61200,61200,61200,0
20190729,61200,61200,61200,61200,0
20190726,61200,61200,61200,61200,0
20190725,61200,61200,61200,61200,0
20190724,61200,61200,61200,61200,0
20190723,61200,61200,61200,61200,0
20190722,61200,61200,61200,61200,0
20190719,61200,61200,61200,61200,0
20190718,61200,61200,61200,61200,0
20190717,61200,61200,61200,61200,0
20190716,61200,61200,61200,61200,0
20190715,61200,61200,61200,61200,0
20190712,61200,61200,61200,61200,0
20190711,61200,61200,61200,61200,0
20190710,61200,61200,61200,61200,0
20190709,61200,61200,61200,61200,0
20190708,61200,61200,61200,61200,0
20190705,61200,61200,61200,61200,0
20190704,61200,61200,61200,61200,0
20190703,61200,61200,61200,61200,0
20190702,61200,61200,61200,61200,0
20190701,61200,61200,61200,61200,0
20190628,61200,61200,61200,61200,0
20190627,61200,61200,61200,61200,0
20190626,61200,61200,61200,61200,0
20190625,61200,61200,61200,61200,0
20190624,61200,61200,61200,61200,0
20190621,61200,61200,61200,61200,0
20190620,61200,61200,61200,61200,0
20190619,61200,61200,61200,61200,0
20190618,61200,61200,61200,61200,0
20190617,61200,61200,61200,61200,0
20190614,61200,61200,61200,61200,0
20190613,61200,61200,61200,61200,0
20190612,61200,61200,61200,61200,0
20190611,61200,61200,61200,61200,0
20190610,61200,61200,61200,61200,0
20190607,61200,61200,61200,61200,0
20190605,61200,61200,61200,61200,0
20190604,61200,61200,61200,61200,0
20190603,61200,61200,61200,61200,0
20190531,61200,61200,61200,61200,0
20190530,61200,61200,61200,61200,0
20190529,61200,61200,61200,61200,0
20190528,61200,61200,61200,61200,0
20190527,61200,61200,61200,61200,0
20190524,61200,61200,61200,61200,0
20190523,61200,61200,61200,61200,0
20190522,61200,61200,61200,61200,0
20190521,61200,61200,61200,61200,0
20190520,61200,61200,61200,61200,0
20190517,61200,61200,61200,61200,0
20190516,61200,61200,61200,61200,0
20190515,61200,61200,61200,61200,0
20190514,61200,61200,61200,61200,0
20190513,61200,61200,61200,61200,0
20190510,61200,61200,61200,61200,0
20190509,61200,61200,61200,61200,0
20190508,61200,61200,61200,61200,0
20190507,61200,61200,61200,61200,0
20190503,61200,61200,61200,61200,0
20190502,61200,61200,61200,61200,0
20190430,61200,61200,61200,61200,0
20190429,61200,61200,61200,61200,0
20190426,61200,61200,61200,61200,0
20190425,61200,61200,61200,61200,0
20190424,61200,61200,61200,61200,0
20190423,61200,61200,61200,61200,0
20190422,61200,61200,61200,61200,0
20190419,61200,61200,61200,61200,0
20190418,61200,61200,61200,61200,0
20190417,61200,61200,61200,61200,0
20190416,61200,61200,61200,61200,0
20190415,61200,61200,61200,61200,0
20190412,61200,61200,61200,61200,0
20190411,61200,61200,61200,61200,0
20190410,61200,61200,61200,61200,0
20190409,61200,61200,61200,61200,0
20190408,61200,61200,61200,61200,0
