DATE,STARTING_PRICE,HIGH_PRICE,LOW_PRICE,CLOSING_PRICE,TRADING_VOLUME
20200731,27100,28350,27100,27850,341384
20200730,26750,27250,26400,26850,142061
20200729,27000,27350,26450,26750,226327
20200728,25150,27300,25050,27050,436323
20200727,25750,25750,24600,25150,202560
20200724,25250,26350,24600,25550,303161
20200723,25250,25450,24600,25400,175866
20200722,24800,25350,24600,25150,164310
20200721,24150,25400,24150,24850,257641
20200720,24750,24850,23800,24100,191540
20200717,24800,25050,24450,24550,134259
20200716,25250,25350,24550,24700,177602
20200715,25400,25550,24900,25300,141990
20200714,25250,25350,24700,25100,129120
20200713,25500,25550,24750,25200,167454
20200710,26550,26550,25000,25150,306693
20200709,27050,27300,26300,26650,168512
20200708,26000,26900,25950,26850,277609
20200707,28300,28300,27650,28000,128143
20200706,28250,28300,27300,27900,78314
20200703,27700,27950,27500,27950,75579
20200702,27650,28000,27300,27700,77329
20200701,27300,28450,27200,27200,161234
20200630,27750,27850,27000,27150,107383
20200629,28500,28700,26900,27300,194571
20200626,28650,29300,28550,28800,121158
20200625,28100,29100,28100,28400,110339
20200624,28550,29550,28550,28700,155633
20200623,28500,29100,27900,28450,144347
20200622,28600,28950,28200,28450,161792
20200619,30500,30700,27700,28050,424173
20200618,30850,31000,30150,30300,83665
20200617,30050,31350,29600,30750,203790
20200616,29350,30600,29050,30400,187977
20200615,32600,32600,28300,28300,367089
20200612,31050,32700,30950,32200,290342
20200611,33650,34300,32850,33300,310768
20200610,31900,34700,31500,33400,719585
20200609,32400,32600,31600,32100,140534
20200608,32350,32700,31700,32150,159884
20200605,31950,32450,30850,31850,166084
20200604,30700,32650,30700,31700,423098
20200603,30800,31000,29850,30900,333605
20200602,28800,32250,28650,31400,934967
20200601,28350,28900,28050,28800,130655
20200529,28600,29600,28150,28200,300846
20200528,29150,29200,27700,27900,156328
20200527,28650,29500,28350,28800,179080
20200526,28350,28900,28350,28650,114035
20200525,28200,28500,28000,28350,80390
20200522,29100,29150,27800,28300,173524
20200521,29200,29350,28650,29100,200852
20200520,28000,29300,27650,28600,258441
20200519,28000,28250,27450,27950,118616
20200518,27700,28200,27350,27600,79948
20200515,28250,28550,27550,27600,112436
20200514,28100,28650,27700,28100,125392
20200513,28050,28650,27900,28200,115377
20200512,28100,29100,28100,28650,168356
20200511,29300,29300,28050,28250,213105
20200508,27250,28900,27000,28850,376730
20200507,27200,27450,26550,26900,95133
20200506,26100,27200,25900,27000,131186
20200504,25750,26150,25700,25800,71311
20200429,26700,26700,26050,26350,92855
20200428,26700,27100,26300,26450,97867
20200427,26400,26700,26250,26650,74439
20200424,26800,26800,26050,26300,130405
20200423,27550,27550,26750,26900,109731
20200422,26300,26800,26000,26800,102016
20200421,28050,28200,26200,26800,271364
20200420,27800,28300,27350,28300,205346
20200417,26700,27800,26700,27600,220298
20200416,26250,26700,25750,26550,116166
20200414,25900,27300,25650,26700,183711
20200413,27100,27100,25750,25750,197905
20200410,27450,27450,26500,26800,153433
20200409,27250,27450,26650,27450,171070
20200408,27550,28200,26950,26950,159943
20200407,27850,27850,26650,27250,177493
20200406,27150,27650,26900,27450,142097
20200403,27900,28200,26750,27100,184747
20200402,26500,27850,26250,27800,240024
20200401,26500,28700,25700,26500,366458
20200331,26100,27650,25500,26500,372499
20200330,23600,25750,23550,25550,236596
20200327,26300,26350,24050,24600,340120
20200326,25500,26750,24600,25250,354893
20200325,24900,25500,24300,25250,256833
20200324,23400,24350,22900,24250,247499
20200323,23300,23650,22300,22500,224635
20200320,23350,25200,22550,24550,405413
20200319,23000,25250,21600,22100,793171
20200318,24350,24750,22000,22050,232300
20200317,19500,24700,19500,24400,603305
20200316,23350,23450,21000,21000,213635
20200313,20550,23250,20550,22400,371177
20200312,27200,27400,24750,24900,305516
20200311,29000,29050,27200,27200,179899
20200310,28250,28800,27500,28800,163208
20200309,29500,29500,28250,28500,112718
20200306,29950,30300,29450,29800,127760
20200305,30050,30850,29850,30400,121657
20200304,29250,29850,28600,29550,96787
20200303,31050,31050,29150,29300,126428
20200302,28500,29750,27450,29300,200207
20200228,28500,29300,27700,27700,160140
20200227,29650,31000,28850,29250,157903
20200226,29050,29650,28850,29650,97899
20200225,28700,29850,28400,29850,102547
20200224,28900,29700,28550,28650,179104
20200221,31300,31700,30000,30100,111634
20200220,31600,32350,31100,31350,120868
20200219,32200,32350,31300,31750,102505
20200218,32500,32500,31700,32100,122197
20200217,32900,33200,32300,32550,81314
20200214,33400,33600,32850,32900,83988
20200213,34200,34200,33000,33000,144028
20200212,34050,34300,33650,33900,79131
20200211,33900,34750,33800,34000,90641
20200210,34000,34050,33450,33950,67648
20200207,34100,34700,33550,33950,96345
20200206,34000,34500,33500,34100,92250
20200205,33550,33750,33100,33650,80390
20200204,32450,33600,32250,33350,127738
20200203,31400,32900,31400,32250,153928
20200131,33650,34000,32550,32550,124270
20200130,35050,35100,33250,33650,144579
20200129,34800,35250,34300,35050,115563
20200128,34000,34950,34000,34400,175267
20200123,36600,36600,35100,35450,169951
20200122,35100,37400,35100,36150,237215
20200121,35700,36050,35150,35200,131081
20200120,36000,36400,35450,36000,110824
20200117,36300,37050,35900,36100,317723
20200116,35700,36100,35500,35900,62807
20200115,35450,36300,35300,35700,109749
20200114,35400,36200,35000,35600,128942
20200113,35650,36300,35050,35150,133052
20200110,35900,36150,35000,35850,172124
