,STARTING_PRICE,HIGH_PRICE,LOW_PRICE,CLOSING_PRICE,TRADING_VOLUME
20190820,25050,25100,24550,24950,240339
20190819,25250,25400,24600,24900,334703
20190816,23700,25300,23700,24850,616528
20190814,24200,24250,23700,24150,310851
20190813,23800,24350,23400,23700,551113
20190812,23700,24200,23050,23400,504237
20190809,23600,23850,23000,23550,385467
20190808,22650,23450,22400,23300,365290
20190807,21850,22450,21750,22250,398179
20190806,21850,23000,20550,21300,781855
20190805,24400,24650,22300,22600,672293
20190802,24000,25250,23900,24700,304889
20190801,25200,26150,24700,25000,486088
20190731,24100,25500,23300,25450,551177
20190730,23600,24350,23600,24300,330265
20190729,25400,25450,23750,23850,421754
20190726,24600,25250,24500,25150,441826
20190725,24850,25350,23750,24500,617908
20190724,25700,26100,24800,24900,586739
20190723,26700,27400,25500,25850,550037
20190722,26600,26800,26350,26600,204183
20190719,27300,27450,26400,26800,353103
20190718,26650,27250,26300,27000,516688
20190717,26950,27650,26400,26700,568003
20190716,28850,28850,27050,27200,902179
20190715,28600,29550,28050,28900,1213106
20190712,26850,28750,26650,28350,1491202
20190711,27050,27400,26200,26600,531807
20190710,26500,27400,26400,26750,619281
20190709,25850,26650,25450,26250,426985
20190708,27250,27900,25900,25950,762106
20190705,27050,27900,26550,27200,475319
20190704,27150,27400,26650,27150,422420
20190703,27050,27150,26300,26800,487854
20190702,25600,27500,25600,27150,1140538
20190701,26000,26200,24900,25500,457234
20190628,25950,26350,25500,25700,390049
20190627,25850,26400,25150,25450,394344
20190626,25200,25950,24700,25850,401842
20190625,26200,26600,25050,25350,588740
20190624,26850,27100,26150,26350,337627
20190621,26600,27350,26350,26800,682443
20190620,25600,26250,25100,26200,524261
20190619,27800,27900,25350,25850,1258580
20190618,28350,28600,27350,27550,461267
20190617,28450,28900,27950,28150,578180
20190614,27600,28250,27200,28150,702082
20190613,27600,28050,27050,27500,387294
20190612,27100,27950,27000,27650,660508
20190611,28000,28100,26800,27300,614820
20190610,27500,28300,27200,27500,1001102
20190607,25350,27050,25150,27000,1122791
20190605,26200,26250,25050,25250,537818
20190604,24850,25750,24400,25600,631278
20190603,24500,25450,24450,24750,660235
20190531,24900,25850,24300,24900,852201
20190530,27200,27200,24500,25300,1629661
20190529,26600,28150,26300,26750,4956133
20190528,27550,28600,27400,28350,1162635
20190527,29400,29600,25700,26950,1710253
20190524,27200,28950,26750,28850,880432
20190523,27500,28850,27100,27400,1079422
20190522,27000,27450,26200,27400,475759
20190521,26350,27100,26100,26600,414631
20190520,27350,27400,26050,26300,481039
20190517,27300,27700,26550,26900,598160
20190516,27800,27900,26350,26650,771949
20190515,26850,29500,26550,27800,2465913
20190514,24900,26050,24650,26050,547724
20190513,25650,26700,25500,25550,1021756
20190510,25250,25950,24050,25250,822989
20190509,24450,26350,24250,25250,1737017
20190508,23900,25100,23900,24300,532519
20190507,23500,24700,23300,24400,402894
20190503,24800,24850,23700,24000,474878
20190502,24400,25500,24350,24750,837456
20190430,23800,25300,23500,24300,1687568
20190429,22100,24000,21950,23800,1620236
20190426,22300,22500,21350,21850,431648
20190425,21850,22700,21500,22100,646351
20190424,22000,22300,21500,21800,650538
20190423,22000,22050,21350,21550,348243
20190422,22700,22800,21550,22000,485021
20190419,22350,22750,22200,22450,329293
20190418,22750,22950,22150,22300,460346
20190417,22500,22800,22100,22450,471369
20190416,23450,23500,22150,22450,894296
20190415,22900,23500,22500,23450,1051462
20190412,21500,22800,21350,22800,1339575
20190411,21750,22300,21400,21400,753584
20190410,21800,21800,21200,21550,1119411
20190409,22100,22850,21750,22100,1482617
20190408,22500,22600,21550,21800,802354
20190405,21700,22800,21350,21800,1484739
20190404,22200,22350,21200,21700,1422582
20190403,19050,22450,18950,22000,3695350
20190402,19100,19100,18650,18800,197666
20190401,18300,19150,18250,18950,342516
20190329,17700,18300,17700,18100,285695
20190328,17750,18000,17550,17700,194268
20190327,18100,18350,17700,17750,219870
20190326,18050,18150,17700,18000,136245
20190325,18050,18200,17700,17950,357293
20190322,18700,18900,18400,18450,209770
20190321,19100,19250,18300,18400,314081
20190320,19050,19150,18450,18950,282982
20190319,19300,19600,18900,18900,482857
20190318,18350,19250,18200,19150,514681
20190315,17900,18550,17850,18400,480472
20190314,17750,17850,17400,17550,164404
20190313,18150,18150,17650,17700,137881
20190312,17600,18200,17600,18150,210559
20190311,17800,17900,17050,17450,199316
20190308,18550,18550,17650,17700,374505
20190307,18150,18700,18050,18550,288544
20190306,18400,18600,18100,18300,155121
20190305,18300,18350,18000,18250,180370
20190304,18600,18700,18250,18350,201091
20190228,19200,19250,18050,18300,322328
20190227,19000,19150,18850,19000,159466
20190226,19450,19450,18850,18950,146317
20190225,19000,19550,18900,19200,328100
20190222,19050,19450,18750,18800,256984
20190221,19550,19550,18950,19050,190790
20190220,18950,19450,18950,19350,248864
20190219,19600,19650,18900,18950,349721
20190218,20100,20400,19550,19650,353374
20190215,19800,19800,19050,19700,308772
20190214,19700,20150,19400,19650,728355
20190213,19100,19650,18850,19400,518604
20190212,19050,19100,18600,18750,241853
20190211,18400,18950,18000,18900,298270
20190208,18350,18650,18200,18250,175145
20190207,17950,18300,17800,18300,176280
20190201,17800,18050,17650,17850,105923
20190131,17750,17950,17500,17900,162434
20190130,18200,18250,17550,17750,236924
20190129,18000,18250,17900,18150,125702
20190128,18450,18650,18050,18200,227791
20190125,18300,18600,18150,18200,174378
20190124,17850,18600,17850,18200,274530
20190123,18100,18300,17850,17950,171678
20190122,18600,18700,17950,18100,222071
20190121,18700,18750,18300,18550,216686
20190118,19050,19050,18250,18700,262334
20190117,19100,19600,18600,18900,383752
20190116,18400,19150,18150,18950,875825
20190115,18500,18850,18150,18700,267031
20190114,17550,18700,17400,18350,387221
20190111,18000,18200,17550,17700,191720
20190110,18150,18250,17650,17700,158305
20190109,18300,18450,17900,18100,153063
20190108,19150,19200,17700,18150,291810
20190107,19250,19550,18750,18900,317762
20190104,17800,18950,17750,18650,406882
20190103,18150,18700,17500,17950,296273
20190102,18050,18400,17650,17950,306323
20181228,15750,18550,15750,17350,665794
20181227,15150,15700,15150,15500,48014
20181226,15000,15150,14850,15000,57118
20181224,15700,15700,15250,15500,52882
20181221,15700,15850,15600,15700,46629
20181220,16050,16300,15700,15700,73931
20181219,15800,16200,15550,15950,89032
20181218,15450,16100,15450,15600,71029
20181217,15800,16100,15100,15750,132804
20181214,17000,17050,15750,15900,287078
20181213,16300,16875,16300,16800,349946
20181212,16100,16425,16050,16275,166770
20181211,16300,16325,15975,16025,165960
20181210,16050,16525,15925,16050,202060
20181207,16650,16775,16275,16450,142748
20181206,16950,16950,16225,16325,225320
20181205,16425,16975,16350,16725,205314
20181204,16175,16975,15925,16750,461852
20181203,16300,16325,15450,16000,268538
20181130,16400,16575,15850,16050,320940
20181129,16250,16800,15850,16150,806394
20181128,15450,15950,15250,15925,292216
20181127,15475,15500,15100,15350,130924
20181126,15250,15475,15150,15375,145692
20181123,15575,15900,15075,15225,474768
20181122,14600,15425,14575,15325,245284
20181121,14225,14850,14075,14750,151094
20181120,14650,14850,14350,14400,202246
20181119,14975,15250,14800,14900,194484
20181116,14775,14975,14625,14800,208720
20181115,14625,15000,14275,14675,204064
20181114,15000,15150,14375,14700,331464
20181113,15050,15150,14425,15150,182374
20181112,15600,15800,15400,15425,82632
20181109,15775,16250,15600,15825,160580
20181108,15525,15925,15200,15850,172446
20181107,15800,15975,15150,15350,121208
20181106,15650,16075,15375,15750,138920
20181105,15150,15575,15150,15500,103164
20181102,15425,15675,15325,15600,131882
20181101,15275,15825,14925,15125,198814
20181031,14675,15225,14100,15150,192926
20181030,13450,14675,13450,14575,248572
20181029,14300,14575,13550,13550,179142
20181026,15325,15400,14150,14300,242562
20181025,14750,15275,14525,15150,190522
20181024,16025,16275,15175,15200,184478
20181023,16550,16650,15800,16025,132676
20181022,16750,16750,16200,16675,65210
20181019,16300,16850,16025,16700,134418
20181018,17000,17000,16325,16650,181964
20181017,16450,17075,16275,16975,238612
20181016,15500,16375,15500,16075,210226
20181015,16075,16250,15575,15650,114520
20181012,15275,16125,15275,16075,177710
20181011,15600,16000,15025,15200,335536
20181010,16900,17050,15700,16300,396172
20181008,16950,17375,16650,16875,181222
20181005,17300,17950,16850,17100,212862
20181004,17750,17950,17300,17475,170090
20181002,18425,18600,17700,17750,166924
20181001,18850,19000,17975,18200,182576
20180928,18900,19075,18625,18850,134664
20180927,18925,19225,18525,18975,149088
20180921,19150,19275,18575,18925,184382
20180920,19500,19925,19075,19125,258396
20180919,19150,19875,19050,19500,425880
20180918,18475,19025,18275,18650,152178
20180917,19150,19175,18225,18475,249886
20180914,19000,19225,18850,19050,129628
20180913,19350,19500,19025,19025,140742
20180912,19225,19900,19225,19500,239810
20180911,19250,19500,19025,19350,125566
20180910,19450,19450,18800,19050,112806
20180907,19175,19650,19100,19250,167404
20180906,19050,19750,18775,19275,224082
20180905,19800,19850,19025,19175,261254
20180904,19525,19700,19375,19675,177352
20180903,19800,19925,19450,19500,152532
20180831,19450,19800,19200,19550,115716
20180830,19825,19975,19450,19525,166004
20180829,19450,19875,18975,19650,307182
20180828,20000,20050,19450,19450,364968
20180827,18750,19700,18550,19700,599144
20180824,18575,18950,18250,18450,227196
20180823,18175,18625,18050,18575,214352
20180822,17925,18525,17700,18150,280684
20180821,17500,17975,17425,17925,225278
20180820,17250,17575,17050,17500,150128
20180817,17575,17800,17200,17400,197378
20180816,17350,17550,16700,17425,177844
20180814,17175,17475,17000,17400,261376
20180813,16900,17500,16650,17150,415124
20180810,17250,17500,17150,17225,191904
20180809,15850,17800,15825,17425,736750
20180808,16300,16350,15700,16150,251922
20180807,16200,16575,15850,16375,108326
20180806,16125,16325,15950,16150,79470
20180803,16275,16475,16000,16325,119258
20180802,16525,16600,16100,16275,88628
20180801,16750,16850,16325,16675,152404
20180731,15650,16875,15450,16700,507066
20180730,14875,15750,14625,15450,175142
20180727,14250,15250,14250,14900,160100
20180726,14575,14575,14200,14275,66462
20180725,14550,14700,14100,14575,94348
20180724,14475,14575,14050,14425,131010
20180723,14750,14750,14325,14550,103196
20180720,14850,14950,14500,14775,123252
20180719,15250,15325,14725,14825,283982
20180718,14225,15500,14225,15150,606592
20180717,14150,14525,14100,14200,67520
20180716,14600,14600,14000,14300,53932
20180713,14950,14950,14300,14550,117598
20180712,14525,14950,14325,14675,148894
20180711,14800,15350,14275,14575,390756
20180710,13275,15025,13275,14650,773994
20180709,12800,13125,12750,12875,118722
20180706,13050,13150,12475,13000,142368
20180705,13275,13300,12375,12975,186408
20180704,13675,13925,13150,13375,96458
20180703,13900,14300,13800,13900,19384
20180702,14550,14575,13850,13900,30858
20180629,13900,14525,13575,14400,62668
20180628,14175,14375,13750,13875,22812
20180627,13700,14650,13675,14150,98850
20180626,13850,13900,13350,13850,84390
20180625,13650,14000,13300,14000,81446
20180622,14000,14000,13525,13650,97910
20180621,14575,14750,14075,14125,58300
20180620,14525,14875,14300,14600,70870
20180619,15500,15500,14500,14750,259418
20180618,15429,15842,15429,15774,243515
20180615,15728,15865,15544,15659,136714
20180614,15751,15865,15200,15590,80442
20180612,15383,15911,15314,15774,155486
20180611,15314,15521,15222,15268,68443
20180608,15108,15337,15016,15291,95523
20180607,14740,15314,14694,15108,135059
20180605,14970,14993,14740,14878,68253
20180604,14580,14993,14304,14947,207816
20180601,13983,14465,13776,14442,144950
20180531,14166,14327,13914,14006,69205
20180530,14235,14327,13914,14166,73110
20180529,14396,14396,14097,14258,89965
20180528,14557,14648,14258,14396,120597
20180525,14626,14809,14258,14694,88850
20180524,14648,14763,14465,14694,105255
20180523,14626,14878,14511,14626,104573
20180521,14901,14947,14534,14603,83314
20180518,14304,14993,14235,14855,293310
20180517,14143,14511,13638,14120,872515
20180516,16393,16393,15291,15429,637219
20180515,16554,16990,15751,16348,354194
20180514,16853,16876,16393,16485,107905
20180511,16669,17059,16439,16853,127568
20180510,16784,16830,16072,16554,81594
20180509,16187,16807,15751,16784,151080
20180508,16141,16439,15957,16187,67511
20180504,16531,16531,15957,16141,174101
20180503,16003,16669,15980,16508,111193
20180502,16669,16669,16003,16141,203177
20180430,16485,16692,16072,16531,100185
20180427,17105,17105,16348,16462,183735
20180426,16876,17151,16692,16899,99708
20180425,17105,17197,16531,16853,183865
20180424,17587,17656,16967,17289,143308
20180423,18276,18276,17450,17518,126385
20180420,18092,18689,17932,18070,300028
20180419,18230,18345,17817,18115,173169
20180418,17748,18230,17564,18230,340851
20180417,17587,17840,17473,17748,145118
20180416,17174,17679,17174,17587,141243
20180413,17358,17633,16876,17358,224188
20180412,16531,17518,16416,17312,350536
20180411,15613,16393,15613,16302,156067
20180410,15567,15705,15200,15567,94534
20180409,15682,15682,15360,15567,81320
20180406,15590,15957,15406,15682,129131
20180405,15934,16233,15360,15498,297271
20180404,16646,16646,15888,16187,180828
20180403,16600,16715,16210,16646,144022
20180402,17036,17082,16577,16715,107191
20180330,17197,17197,16899,17036,67831
20180329,16990,17197,16761,17059,50793
20180328,16692,16990,16623,16715,107319
20180327,17128,17450,16944,16944,157132
20180326,16623,17059,16348,16944,95625
20180323,17220,17312,16807,16876,226956
20180322,17771,18092,17381,17587,194140
20180321,17656,17817,17243,17518,162988
20180320,18070,18092,17404,17656,148567
20180319,18322,18437,17840,18070,129458
20180316,18115,18437,17978,18070,310470
20180315,17381,18207,17220,17909,277803
20180314,17541,17587,17151,17358,181825
20180313,17978,17978,17518,17794,94747
20180312,17886,18070,17633,17909,104876
20180309,17450,17932,17266,17909,105065
20180308,17404,17473,17220,17312,51084
20180307,17679,17679,17289,17450,80703
20180306,17220,17610,17013,17587,144403
20180305,16967,17220,16830,16830,49188
20180302,16761,17381,16715,16967,56914
20180228,17358,17358,16922,16944,70963
20180227,17633,17932,17059,17358,92650
20180226,18115,18115,17541,17541,74723
20180222,17886,18001,17633,17725,63617
20180221,17725,18047,17404,17863,149756
20180220,17404,17840,17358,17450,149778
20180219,17036,17381,16990,17312,75361
20180214,16784,16967,16554,16944,63275
20180213,17312,17312,16623,16669,109353
20180212,17128,17358,17013,17036,67877
20180209,16899,17450,16899,17082,127269
20180208,17266,17679,17174,17679,102439
20180207,18138,18161,17335,17335,190078
20180206,17243,17955,16715,17725,313195
20180205,18024,18184,17679,17909,250050
20180202,19126,19149,18368,18437,207735
20180201,19126,19195,18827,18988,164022
20180131,18161,19149,18024,19126,423304
20180130,18644,18644,18092,18322,263979
20180129,18689,18827,18253,18575,307983
20180126,17725,18644,17473,18552,500851
20180125,17243,17748,16922,17725,306596
20180124,17289,17496,17082,17174,228273
20180123,17518,17518,17036,17197,246816
20180122,18092,18092,17266,17450,264443
20180119,18253,18827,17909,18092,409456
20180118,17174,18207,16944,18161,442975
20180117,17289,17289,16807,17059,141335
20180116,16761,17312,16761,17174,170612
20180115,17220,17266,16761,16899,155821
20180112,17450,17450,16738,17128,183057
20180111,16761,17473,16646,17243,253020
20180110,17082,17197,16531,16669,237674
20180109,17404,17794,16944,17036,252794
20180108,18115,18115,17289,17335,238524
20180105,17863,18138,17450,17886,301916
20180104,17358,18368,17266,17656,1043650
20180103,17036,17427,16715,17220,260671
20180102,16072,17151,16072,16944,316675
20171228,15957,16164,15774,15980,342470
20171227,15475,15728,15383,15613,129734
20171226,15796,15842,15154,15452,322777
20171222,15682,15865,15498,15774,75923
20171221,15980,15980,15590,15774,72750
20171220,15842,16325,15682,15980,112777
20171219,15728,15911,15383,15819,97925
20171218,15245,16256,15177,15819,251635
20171215,15796,15796,15039,15268,184397
20171214,15590,15842,15383,15590,95137
20171213,16049,16049,15498,15590,119660
20171212,15888,16715,15751,16049,120329
20171211,15819,16026,15567,15751,103600
20171208,16026,16164,15705,15865,105372
20171207,16531,16531,15774,16164,172382
20171206,16853,17105,16416,16462,192905
20171205,17128,17450,16669,16853,129893
20171204,17541,17541,16692,17105,172385
20171201,17541,17725,17220,17541,146383
20171130,17587,17794,17381,17496,89808
20171129,17748,17863,17473,17771,138112
20171128,18230,18414,17748,17748,179458
20171127,18391,18758,18138,18345,249541
20171124,17794,18598,17610,18368,413297
20171123,18092,18138,17679,17725,178859
20171122,17748,18368,17656,17978,340220
20171121,17656,17932,17427,17633,312877
20171120,17358,18092,17174,17473,450368
20171117,16554,17656,16508,17656,265285
20171116,16692,16967,16485,16646,164821
20171115,16990,17105,16600,16715,199159
20171114,17496,17702,16761,16899,183317
20171113,17496,17725,17197,17496,108367
20171110,17450,17909,17266,17496,199828
20171109,16899,17541,16669,17450,200412
20171108,16715,17013,16485,16715,116418
20171107,16669,17059,16646,16715,104993
20171106,16302,16669,16118,16669,134601
20171103,16187,16348,16049,16187,75629
20171102,16485,16600,16141,16210,70159
20171101,16944,16944,16187,16416,130640
20171031,16899,17082,16623,16715,72385
20171030,16899,17151,16738,16899,71189
20171027,16256,16876,16256,16715,106511
20171026,16623,16876,16049,16256,119347
20171025,17013,17174,16348,16738,136945
20171024,16623,17105,16462,17013,157454
20171023,16416,16692,16164,16462,72644
20171020,16462,16577,16210,16256,57774
20171019,15682,16577,15452,16348,134090
20171018,16118,16187,15590,15705,89334
20171017,16141,16439,15957,15980,109974
20171016,16416,16485,15452,16003,199736
20171013,17312,17312,16118,16256,307962
20171012,17610,17771,17105,17197,120420
20171011,18047,18092,17427,17496,250614
20171010,18644,18689,17909,18024,148963
20170929,18299,18689,18047,18529,104998
20170928,18712,18919,18391,18437,56625
20170927,18575,18827,18391,18712,95028
20170926,18483,18666,18138,18368,169216
20170925,18598,18781,17817,18666,216773
20170922,19286,19470,18368,18735,211370
20170921,20136,20136,19011,19286,186905
20170920,20779,20825,19860,19860,237881
20170919,21031,21031,20297,20779,179469
20170918,20917,21054,20710,21031,162402
20170915,21054,21238,20664,21008,186259
20170914,20113,21146,19929,21146,475751
20170913,20320,20411,19814,20113,305205
20170912,19378,20595,19378,20297,786252
20170911,19057,19378,18689,19195,168759
20170908,19562,19562,19057,19080,112805
20170907,19470,19608,19263,19470,126387
20170906,19470,19631,19240,19470,175682
20170905,19172,19424,18598,19401,241840
20170904,19057,19493,18919,19103,242376
20170901,19723,19769,19286,19746,248752
20170831,19769,19860,19447,19631,239667
20170830,18919,19814,18781,19631,486226
20170829,18414,19011,18230,18873,229212
20170828,18781,18781,18207,18506,142491
20170825,18368,18827,18092,18758,234111
20170824,17220,18299,17220,18299,511958
20170823,17128,17220,16876,16944,87193
20170822,17450,17450,16944,17082,137302
20170821,17817,17817,17128,17381,126204
20170818,17450,17794,17381,17702,93073
20170817,16990,17771,16807,17702,160039
20170816,16876,17266,16485,16990,304974
20170814,17266,17381,17128,17128,42119
20170811,16807,17174,16577,17105,115647
20170810,17358,17794,16853,17174,92348
